celltype,symbol,n_cells,median_n_genes,is_contaminant,mean_lognorm,pct_expressing,pct_expressing_allcells,ambient_index,ambient_suspect
Ependymal,WBP1L,181,3650.0,False,0.14818458259105682,0.20441988950276244,0.2067617610752983,0.5774191617965698,False
Ependymal,ITPKC,181,3650.0,False,0.005912027321755886,0.011049723756906077,0.0495130983404197,0.5276349186897278,False
Ependymal,ACVR1,181,3650.0,False,0.19181442260742188,0.2430939226519337,0.21938005760526677,0.3581075072288513,False
Ependymal,AGRN,181,3650.0,False,0.01921970397233963,0.03867403314917127,0.026608147030585654,0.9332244396209717,False
Ependymal,TNS3,181,3650.0,False,0.4449795186519623,0.5082872928176796,0.48292415306542313,0.515257716178894,False
Ependymal,CTTN,181,3650.0,False,0.0031586624681949615,0.0055248618784530384,0.0007543546838568098,4.46919584274292,False
Ependymal,RUBCN,181,3650.0,False,0.10919100046157837,0.15469613259668508,0.09861473048964477,0.6230995059013367,False
Ependymal,MEGF11,181,3650.0,False,0.02393266186118126,0.04419889502762431,0.015018515978603758,0.6443259119987488,False
Fibroblast_Meninges,SPRR1A,154,3035.5,False,0.0,0.0,0.00020573309559731174,0.0,False
Fibroblast_Meninges,ATF3,154,3035.5,False,0.7754652500152588,0.4805194805194805,0.07214373885612399,0.29039135575294495,False
Fibroblast_Meninges,TFE3,154,3035.5,False,0.5942888855934143,0.577922077922078,0.5668632560691264,0.5516462922096252,False
Fibroblast_Meninges,GALNS,154,3035.5,False,0.07885976880788803,0.11688311688311688,0.07036071869428062,0.5434255003929138,False
Fibroblast_Meninges,CHL1,154,3035.5,False,0.0,0.0,0.00034288849266218623,0.0,False
Fibroblast_Meninges,RNF19B,154,3035.5,False,0.5743070244789124,0.512987012987013,0.27321355095323,0.3989388048648834,False
Fibroblast_Meninges,SRRM4,154,3035.5,False,0.0,0.0,0.000548621588259498,2.7905375957489014,False
Fibroblast_Meninges,ECEL1,154,3035.5,False,0.0,0.0,0.0004800438897270608,0.0,False
Fibroblast_Meninges,FLRT3,154,3035.5,False,0.0,0.0,0.0006171992867919353,0.0,False
Fibroblast_Meninges,PTPN23,154,3035.5,False,0.15089012682437897,0.15584415584415584,0.08565354546701413,0.6127421855926514,False
Fibroblast_Meninges,MAPK14,154,3035.5,False,0.5209560990333557,0.512987012987013,0.42394733232752707,0.5631482601165771,False
Fibroblast_Meninges,VASH2,154,3035.5,False,0.0,0.0,0.0022630640515704293,0.0,False
Fibroblast_Meninges,TNIK,154,3035.5,False,0.0,0.0,0.006034837470854478,0.24376295506954193,False
Fibroblast_Meninges,WDR81,154,3035.5,False,0.14944158494472504,0.18181818181818182,0.20957344671512823,0.58571857213974,False
Fibroblast_Meninges,SLC2A1,154,3035.5,False,0.32948923110961914,0.33116883116883117,0.1358524207927582,0.2829335331916809,False
Fibroblast_Meninges,ANKRD13B,154,3035.5,False,0.0034765612799674273,0.006493506493506494,0.012412563434371143,0.2691519856452942,False
Fibroblast_Meninges,NPY,154,3035.5,False,0.0,0.0,0.000274310794129749,0.0,False
Fibroblast_Meninges,AXL,154,3035.5,False,0.2058541625738144,0.2077922077922078,0.10190646001920176,0.3784278631210327,False
Fibroblast_Meninges,SERPINE1,154,3035.5,False,0.07861374318599701,0.08441558441558442,0.0309285420381292,0.27294430136680603,False
Fibroblast_Meninges,WBP1L,154,3035.5,False,0.2418096661567688,0.2987012987012987,0.2067617610752983,0.5774191617965698,False
Fibroblast_Meninges,ITPKC,154,3035.5,False,0.05301757901906967,0.05844155844155844,0.0495130983404197,0.5276349186897278,False
Fibroblast_Meninges,ACVR1,154,3035.5,False,0.08970101922750473,0.11688311688311688,0.21938005760526677,0.3581075072288513,False
Fibroblast_Meninges,AGRN,154,3035.5,False,0.018779609352350235,0.025974025974025976,0.026608147030585654,0.9332244396209717,False
Fibroblast_Meninges,TNS3,154,3035.5,False,0.6501303911209106,0.5714285714285714,0.48292415306542313,0.515257716178894,False
Fibroblast_Meninges,CTTN,154,3035.5,False,0.0,0.0,0.0007543546838568098,4.46919584274292,False
Fibroblast_Meninges,RUBCN,154,3035.5,False,0.07874294370412827,0.09740259740259741,0.09861473048964477,0.6230995059013367,False
Fibroblast_Meninges,MEGF11,154,3035.5,False,0.004261678084731102,0.006493506493506494,0.015018515978603758,0.6443259119987488,False
Microglia,SPRR1A,8501,2532.0,False,0.0,0.0,0.00020573309559731174,0.0,False
Microglia,ATF3,8501,2532.0,False,0.06944959610700607,0.06893306669803552,0.07214373885612399,0.29039135575294495,False
Microglia,TFE3,8501,2532.0,False,0.782434344291687,0.5861663333725444,0.5668632560691264,0.5516462922096252,False
Microglia,GALNS,8501,2532.0,False,0.05295463651418686,0.05340548170803435,0.07036071869428062,0.5434255003929138,False
Microglia,CHL1,8501,2532.0,False,0.0003073874395340681,0.0003528996588636631,0.00034288849266218623,0.0,False
Microglia,RNF19B,8501,2532.0,False,0.305305540561676,0.28326079284790023,0.27321355095323,0.3989388048648834,False
Microglia,SRRM4,8501,2532.0,False,0.00046451034722849727,0.00047053287848488413,0.000548621588259498,2.7905375957489014,False
Microglia,ECEL1,8501,2532.0,False,0.00044023519149050117,0.00047053287848488413,0.0004800438897270608,0.0,False
Microglia,FLRT3,8501,2532.0,False,0.0,0.0,0.0006171992867919353,0.0,False
Microglia,PTPN23,8501,2532.0,False,0.0838199108839035,0.0850488177861428,0.08565354546701413,0.6127421855926514,False
Microglia,MAPK14,8501,2532.0,False,0.5088945627212524,0.43841900952829077,0.42394733232752707,0.5631482601165771,False
Microglia,VASH2,8501,2532.0,False,0.002073901239782572,0.0019997647335607575,0.0022630640515704293,0.0,False
Microglia,TNIK,8501,2532.0,False,0.0035639056004583836,0.003528996588636631,0.006034837470854478,0.24376295506954193,False
Microglia,WDR81,8501,2532.0,False,0.2067050188779831,0.20268203740736385,0.20957344671512823,0.58571857213974,False
Microglia,SLC2A1,8501,2532.0,False,0.14410631358623505,0.1375132337372074,0.1358524207927582,0.2829335331916809,False
Microglia,ANKRD13B,8501,2532.0,False,0.014606674201786518,0.01482178567227385,0.012412563434371143,0.2691519856452942,False
Microglia,NPY,8501,2532.0,False,0.0002803194220177829,0.00023526643924244207,0.000274310794129749,0.0,False
Microglia,AXL,8501,2532.0,False,0.07359029352664948,0.0643453711328079,0.10190646001920176,0.3784278631210327,False
Microglia,SERPINE1,8501,2532.0,False,0.028197122737765312,0.026585107634395953,0.0309285420381292,0.27294430136680603,False
Microglia,WBP1L,8501,2532.0,False,0.21263502538204193,0.20103517233266674,0.2067617610752983,0.5774191617965698,False
Microglia,ITPKC,8501,2532.0,False,0.050591617822647095,0.05234678273144336,0.0495130983404197,0.5276349186897278,False
Microglia,ACVR1,8501,2532.0,False,0.24349501729011536,0.22832607928479,0.21938005760526677,0.3581075072288513,False
Microglia,AGRN,8501,2532.0,False,0.02226739376783371,0.021762145629925893,0.026608147030585654,0.9332244396209717,False
Microglia,TNS3,8501,2532.0,False,0.6140539646148682,0.4960592871426891,0.48292415306542313,0.515257716178894,False
Microglia,CTTN,8501,2532.0,False,0.00047260199789889157,0.0005881660981061052,0.0007543546838568098,4.46919584274292,False
Microglia,RUBCN,8501,2532.0,False,0.09583964198827744,0.09504764145394659,0.09861473048964477,0.6230995059013367,False
Microglia,MEGF11,8501,2532.0,False,0.012321334332227707,0.011528055522879662,0.015018515978603758,0.6443259119987488,False
Neuron,SPRR1A,4103,2692.0,False,0.0004107146232854575,0.00073117231294175,0.00020573309559731174,0.0,False
Neuron,ATF3,4103,2692.0,False,0.0612921416759491,0.06336826712161833,0.07214373885612399,0.29039135575294495,False
Neuron,TFE3,4103,2692.0,False,0.6968523263931274,0.5327808920302218,0.5668632560691264,0.5516462922096252,False
