,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
RRAS2,-0.2978101344402262,-3.420432867596799,0.002547378555696155,4.198539758201503,4.496349892641729,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
P2RX4,-0.14834321274901097,-3.347917153873005,0.002590994962421872,4.759149578781293,4.907492791530304,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SPAG7,-0.15268585244975696,-3.312995044198189,0.002719048828296482,5.49126237540796,5.643948227857717,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
KCNK3,0.3158978587240888,3.327695969134681,0.002752278135931398,3.945627982462774,3.629730123738685,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
MCC,0.34749877498917625,3.3099228648078025,0.0027874557614644938,3.1601280788130004,2.812629303823824,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
UNC5C,0.2786093540004462,3.4106291285633805,0.002829127913232201,4.833079241659509,4.554469887659063,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TMEM62,-0.11091288024201962,-3.2816077640373686,0.003058931532762873,4.93573821950226,5.046651099744279,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TYRP1,-0.17706286821937844,-3.277736026784605,0.003067320135999047,9.757663459805386,9.934726328024764,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TFCP2L1,0.32285854352574184,3.2516583683724094,0.003177032089120578,2.455836145789741,2.132977602263999,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
EIF3C,-0.1468599426378887,-3.2718339167742956,0.003325875682703206,8.14952255216509,8.296382494802979,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
COL5A3,0.3752543734073015,3.2331185437607775,0.003409808995088334,9.166344708631277,8.791090335223975,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
UBL4A,-0.1581994590802358,-3.257935170080884,0.0034266552609883054,5.844420818187186,6.002620277267422,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SNORD96A,-0.20137402923761644,-3.3388804513958363,0.003445399120706885,0.29764594514068327,0.4990199743782997,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TAB3,0.2876404346710091,3.23434804795084,0.0034900314168703848,4.1333794196262605,3.8457389849552515,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
MRPL21,-0.2571912480500034,-3.2695733292504,0.0034902034007942336,4.354701951817775,4.611893199867779,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
B9D1,-0.2836365688097908,-3.2103662096067525,0.0035116157460843168,2.3143846913443875,2.5980212601541783,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
NDUFAF5,-0.2024797809151151,-3.2526534996801484,0.0035694298284363038,4.991611142576867,5.1940909234919825,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
JTB,-0.13000093947424318,-3.2288915302737733,0.00357783845170758,5.251245981834478,5.381246921308721,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PRPSAP2,-0.13328143157569183,-3.208504932966602,0.003578078387344811,5.835585039753524,5.968866471329216,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SPCS2,-0.10581393523926774,-3.277598682112413,0.0036278112639223834,6.5600213892034205,6.665835324442688,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CHTOP,-0.05102025768703289,-3.2000581244558424,0.0036452418375779757,7.180246839401518,7.231267097088551,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
DPP7,-0.11866801610364686,-3.189648687097078,0.0037104070895080717,5.968504278341702,6.087172294445349,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
NTRK3,0.3301247247307799,3.180884036163102,0.0037774791543727804,4.384094398307545,4.053969673576765,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PDZD7,0.30131842318264246,3.2014251013846766,0.003792536043878883,3.983532382818558,3.6822139596359156,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
EMP3,-0.21304455809200729,-3.253841436132867,0.003934452141581861,5.500161192635068,5.7132057507270755,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
MDM2,-0.14872843260597968,-3.1692911557685512,0.0039480249981833394,5.522987923129715,5.671716355735695,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CISD2,-0.12462541948832495,-3.2069604756469254,0.0040508183856524365,6.77065441293239,6.895279832420715,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
RAB9A,-0.1569302575876872,-3.2142717022589475,0.004054341602377482,4.819870513543458,4.9768007711311455,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
ATP7B,0.30350899140813503,3.146872916238338,0.004215044331669703,2.4807958713731937,2.1772868799650587,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SCUBE3,0.3722365643620815,3.133978359686763,0.004252399404375962,2.4901131912144012,2.1178766268523197,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SPRED3,0.26319886239364765,3.133159374781862,0.004271428773944983,2.8079366475734004,2.544737785179753,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
BTNL9,0.22883168228822903,3.1650546100572594,0.004296765246818674,0.32748293898964537,0.09865125670141632,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
HSPH1,-0.14045441442223883,-3.1321072097491234,0.004404225768879227,9.23884740444506,9.3793018188673,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
ADAR,0.16221709125100237,3.224424569875456,0.004482015793693016,6.14263791779868,5.980420826547678,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SUSD6,0.19524105642766632,3.2147831409737666,0.004537642409003854,6.406725297516634,6.211484241088968,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PRR15,-0.3011880315546036,-3.1385874340759434,0.0046058590562373285,2.1704347096982985,2.471622741252902,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TXNDC15,-0.18534252286224184,-3.100445194749354,0.00462726798913025,6.039710630140359,6.225053153002601,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
DNAJC3,-0.1986386787152492,-3.1011305213600573,0.0046553076497776995,4.687280506604046,4.885919185319295,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
FMO1,-0.28438213165904713,-3.22417607770242,0.0047114263464906195,4.919122051100104,5.2035041827591515,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
