miRNA,rho,p,FDR
hsa-miR-3173-3p,0.04983666908034169,0.7152914837896744,0.9863362615743116
hsa-miR-29c-5p,0.049569836946235,0.7167517597386057,0.9863362615743116
hsa-miR-509-3p,-0.0493654445780535,0.717871006876058,0.9863362615743116
hsa-miR-135a-5p,-0.049172188272312296,0.7189298148520359,0.9863362615743116
hsa-miR-335-5p,0.049159320698233054,0.7190003320535938,0.9863362615743116
hsa-miR-143-5p,0.0491088453549456,0.7192769707381196,0.9863362615743116
hsa-miR-30c-2-3p,0.04871860411593581,0.7214169581481167,0.9863362615743116
hsa-miR-3140-5p,0.04868435896078626,0.7216048516761135,0.9863362615743116
hsa-miR-3675-5p,-0.048596115912618726,0.7220890916696777,0.9863362615743116
hsa-miR-138-2-3p,-0.048523856677712814,0.7224856999736249,0.9863362615743116
hsa-miR-363-3p,-0.04809882039089469,0.7248200551031335,0.9863362615743116
hsa-miR-141-3p,-0.04803040101622771,0.725196056354237,0.9863362615743116
hsa-miR-25-5p,-0.047996191328894204,0.7253840811372126,0.9863362615743116
hsa-miR-363-5p,-0.04771473013289418,0.72693167039975,0.9863362615743116
hsa-miR-320a-3p,0.04696990070888934,0.7310322614449648,0.9863362615743116
hsa-miR-551b-3p,-0.04666963054616838,0.732687494061003,0.9863362615743116
hsa-miR-550a-3p,-0.04662780383555439,0.7329181589878422,0.9863362615743116
hsa-miR-29c-3p,-0.04659359414822089,0.7331068351701859,0.9863362615743116
hsa-miR-935,-0.046323894414661906,0.7345948541459653,0.9863362615743116
hsa-miR-200a-5p,-0.04625524635356938,0.7349737622023865,0.9863362615743116
hsa-miR-3145-3p,-0.046023240750763195,0.7362547978752294,0.9863362615743116
hsa-miR-378i,-0.045793255144095886,0.7375253837056689,0.9863362615743116
hsa-miR-188-5p,0.04552391115416256,0.7390142966451659,0.9863362615743116
hsa-miR-1307-3p,0.045293626029548055,0.7402880499830529,0.9863362615743116
hsa-miR-379-5p,0.045088367905547086,0.7414239577190809,0.9863362615743116
hsa-miR-6866-3p,-0.04495310588082956,0.7421728035107474,0.9863362615743116
hsa-miR-5690,-0.04462071745907939,0.7440139990521414,0.9863362615743116
hsa-miR-365b-5p,0.04435693415520348,0.7454761844984397,0.9863362615743116
hsa-miR-6813-5p,0.04428547171810662,0.7458724638626149,0.9863362615743116
hsa-miR-877-3p,0.04428195911261049,0.7458919439362999,0.9863362615743116
hsa-miR-30b-5p,0.044198916034876204,0.7463525270317946,0.9863362615743116
hsa-miR-6754-3p,-0.0441070717973771,0.746862026715083,0.9863362615743116
hsa-miR-4440,0.04406587945803234,0.747090573372431,0.9863362615743116
hsa-miR-4653-3p,-0.043998932619423024,0.7474620593221525,0.9863362615743116
hsa-let-7g-5p,-0.04395944822354174,0.7476811837561993,0.9863362615743116
hsa-miR-32-3p,-0.04371177099311147,0.7490561561783995,0.9863362615743116
hsa-miR-6853-3p,0.04297297004619851,0.753162179344632,0.9863362615743116
hsa-miR-99a-3p,0.042970991673269586,0.7531731836908596,0.9863362615743116
hsa-miR-429,0.042879395346148604,0.7536827252381227,0.9863362615743116
hsa-miR-3620-3p,-0.042760619118971804,0.7543436211916227,0.9863362615743116
hsa-miR-4467,0.04269262654751613,0.7547220249248039,0.9863362615743116
hsa-miR-4632-3p,0.04256926811786015,0.7554087061164536,0.9863362615743116
hsa-miR-4779,0.04233296922698274,0.7567246005385928,0.9863362615743116
hsa-miR-4728-3p,0.04232791566746197,0.7567527501581771,0.9863362615743116
hsa-miR-3174,-0.04230553094722819,0.756877442548929,0.9863362615743116
hsa-miR-4489,-0.04219455155820187,0.7574957356334328,0.9863362615743116
hsa-miR-513c-5p,-0.0421532399114364,0.7577259313795024,0.9863362615743116
hsa-miR-1843,-0.04197528635819899,0.758717758299161,0.9863362615743116
hsa-miR-4781-5p,0.041831114949282676,0.7595215830183922,0.9863362615743116
hsa-miR-3692-3p,-0.041829093487979786,0.7595328554315414,0.9863362615743116
hsa-miR-504-5p,0.041809789181307754,0.7596405058600723,0.9863362615743116
hsa-miR-4781-3p,-0.041772574437481766,0.7598480465777846,0.9863362615743116
hsa-miR-642b-3p,-0.0417333470517636,0.7600668296744737,0.9863362615743116
hsa-miR-3180-3p,0.041209219987536114,0.7629918299558393,0.9863362615743116
hsa-miR-377-5p,0.040902931947961595,0.7647026609116555,0.9863362615743116
hsa-miR-222-3p,0.04084636667619364,0.7650187395486884,0.9863362615743116
hsa-miR-7705,0.04058588921291975,0.7664747404780718,0.9863362615743116
hsa-miR-4639-5p,0.04036807585399532,0.7676928760903301,0.9863362615743116
hsa-miR-579-3p,-0.04029970033307274,0.7680753859184006,0.9863362615743116
hsa-miR-100-5p,0.040299011678857716,0.7680792387023526,0.9863362615743116
hsa-miR-577,0.04023204294951918,0.7684539323458033,0.9863362615743116
hsa-miR-653-3p,0.04018176525589637,0.7687352733096665,0.9863362615743116
hsa-miR-331-3p,0.04016285924535432,0.7688410741137368,0.9863362615743116
hsa-miR-3928-3p,0.03993244913614644,0.770130818528646,0.9863362615743116
hsa-miR-183-5p,-0.0396832373068548,0.7715265033466007,0.9863362615743116
hsa-miR-5010-5p,-0.039477979182853826,0.7726765702219095,0.9863362615743116
hsa-miR-211-5p,0.03943199174704757,0.7729343057301759,0.9863362615743116
hsa-miR-873-5p,-0.03930584863120018,0.7736413967553156,0.9863362615743116
hsa-miR-30c-1-3p,0.03925826751238961,0.7739081585889608,0.9863362615743116
hsa-miR-136-5p,-0.03896949662229939,0.7755276978736615,0.9863362615743116
hsa-miR-4742-3p,-0.03882799512351741,0.7763216402284656,0.9863362615743116
hsa-miR-3160-3p,-0.0386196652142916,0.7774909594212253,0.9863362615743116
hsa-miR-124-3p,-0.03859499254220177,0.7776294752989911,0.9863362615743116
hsa-miR-212-5p,0.038442443754748486,0.7784860581907896,0.9863362615743116
hsa-miR-6812-3p,0.038421011674654316,0.7786064233175575,0.9863362615743116
hsa-miR-4747-5p,0.0381226228376772,0.7802827457331958,0.9863362615743116
hsa-miR-1287-5p,-0.037956296705894906,0.7812175830311517,0.9863362615743116
hsa-miR-1284,0.03794801931299544,0.7812641142209829,0.9863362615743116
hsa-miR-6799-3p,-0.03780693127650017,0.7820573545726066,0.9863362615743116
hsa-miR-6817-3p,-0.03774512616762315,0.7824049113678629,0.9863362615743116
hsa-miR-5696,0.037355103142579345,0.7845991504719814,0.9863362615743116
hsa-miR-455-3p,0.03720083175056013,0.7854675298135194,0.9863362615743116
hsa-miR-186-3p,-0.03716508807259437,0.7856687647288468,0.9863362615743116
hsa-miR-6842-3p,0.03716442405899232,0.7856725032201701,0.9863362615743116
hsa-miR-4804-5p,-0.0368828264728051,0.7872583698071739,0.9863362615743116
hsa-let-7c-3p,-0.03672012948014185,0.7881750180901327,0.9863362615743116
hsa-miR-3202,0.03641501765853867,0.7898948112654541,0.9863362615743116
hsa-miR-4772-3p,-0.03638294981352261,0.7900756227999297,0.9863362615743116
hsa-miR-6750-3p,0.036372985109086195,0.7901318100881063,0.9863362615743116
hsa-miR-331-5p,0.03631443201726362,0.7904619907612113,0.9863362615743116
hsa-miR-590-5p,-0.03623053542573004,0.790935147041018,0.9863362615743116
hsa-miR-6881-3p,-0.03619147218707594,0.7911554797266561,0.9863362615743116
hsa-miR-501-5p,0.03585193689251545,0.79307127944867,0.9863362615743116
hsa-miR-518b,0.03577470239534456,0.793507238648583,0.9863362615743116
hsa-miR-887-3p,-0.035670778171549164,0.7940939501053338,0.9863362615743116
hsa-miR-2114-5p,-0.03555595087050865,0.7947423473325738,0.9863362615743116
hsa-miR-6502-5p,0.03530953507046037,0.7961342522971234,0.9863362615743116
hsa-miR-1976,0.03516755857883339,0.7969365077361609,0.9863362615743116
hsa-miR-516a-5p,-0.03493504000153125,0.7982508323981742,0.9863362615743116
hsa-miR-642a-5p,-0.03493406087108367,0.7982563681674165,0.9863362615743116
hsa-miR-3688-5p,-0.03482546170549844,0.7988704229871341,0.9863362615743116
hsa-miR-5588-5p,0.034506572553662324,0.8006742229581931,0.9863362615743116
hsa-miR-6879-3p,0.034414510710060756,0.801195164458971,0.9863362615743116
hsa-miR-548az-5p,0.034060032442130246,0.8032018170864139,0.9863362615743116
hsa-miR-485-3p,0.03403922056995532,0.8033196695595844,0.9863362615743116
hsa-miR-1538,0.033890326142110655,0.8041629484310671,0.9863362615743116
hsa-miR-122-5p,-0.0335597032741591,0.8060362558372566,0.9863362615743116
hsa-miR-6798-3p,0.03327247153882037,0.8076645882947752,0.9863362615743116
hsa-miR-381-3p,0.03294392890215618,0.809528107636571,0.9863362615743116
hsa-miR-26b-5p,0.032807090152822196,0.8103045780300102,0.9863362615743116
hsa-miR-448,-0.03279578856548483,0.8103687152684634,0.9863362615743116
hsa-miR-374a-5p,-0.03267025140348821,0.8110812299012279,0.9863362615743116
hsa-miR-26a-1-3p,-0.03261447101927827,0.8113978729726786,0.9863362615743116
hsa-miR-154-3p,0.03236707381458868,0.8128026093550361,0.9863362615743116
hsa-miR-3617-5p,0.03215381688218877,0.8140139653534838,0.9863362615743116
hsa-miR-6855-5p,-0.03213616438762713,0.8141142556266046,0.9863362615743116
hsa-miR-7706,0.03212289640615229,0.8141896378280545,0.9863362615743116
hsa-miR-19a-5p,-0.032104598254148305,0.8142936017493535,0.9863362615743116
hsa-miR-323b-3p,0.03209965908594365,0.8143216649803412,0.9863362615743116
hsa-miR-6750-5p,0.03209378041428391,0.814355066558269,0.9863362615743116
hsa-miR-548c-3p,-0.03182579161804403,0.8158780791703756,0.9863362615743116
hsa-miR-584-3p,0.03160620737797555,0.817126507201385,0.9863362615743116
hsa-miR-9903,-0.03125769908687021,0.8191088471510408,0.9863362615743116
hsa-miR-6803-3p,-0.031201367618759017,0.8194293704159876,0.9863362615743116
hsa-miR-6755-3p,0.03117779811029385,0.8195634884569148,0.9863362615743116
hsa-miR-128-1-5p,-0.031043501985761363,0.820327774134208,0.9863362615743116
hsa-miR-122-3p,-0.03088632827552746,0.8212224678551434,0.9863362615743116
hsa-miR-27b-5p,-0.030728738974498893,0.8221197542728369,0.9863362615743116
hsa-miR-548al,-0.030471557311433493,0.8235845877727789,0.9863362615743116
hsa-miR-664b-5p,0.030276581868300453,0.8246955108904813,0.9863362615743116
hsa-miR-210-3p,-0.03027557329014353,0.8247012584152478,0.9863362615743116
hsa-miR-136-3p,-0.029993665312371978,0.8263081077964556,0.9863362615743116
hsa-miR-4775,0.02997932928493733,0.8263898407784773,0.9863362615743116
hsa-miR-122b-3p,-0.02942033110680614,0.8295782349458602,0.9882492768821182
hsa-miR-539-3p,-0.029259124418025386,0.8304982293849431,0.9882492768821182
hsa-miR-1298-5p,-0.029178163428820625,0.8309603529339131,0.9882492768821182
hsa-miR-2116-3p,-0.028437037551641273,0.8351933047921616,0.9897854488682928
hsa-miR-1185-1-3p,0.02804784335850618,0.8374180610099555,0.9897854488682928
hsa-miR-424-3p,-0.028019649210267145,0.8375792769249548,0.9897854488682928
hsa-miR-4748,-0.02776966609020529,0.8390089853244305,0.9897854488682928
hsa-miR-499b-3p,0.027685100427002566,0.8394927520953848,0.9897854488682928
hsa-miR-376c-3p,-0.027496704166202486,0.8405707043973051,0.9897854488682928
hsa-miR-3912-5p,-0.02710540943503331,0.8428105131975513,0.9897854488682928
hsa-miR-942-5p,0.027094072368128448,0.8428754261779607,0.9897854488682928
hsa-miR-4645-3p,0.026161155529477457,0.8482205726949694,0.9897854488682928
hsa-miR-6741-5p,0.026145147804830668,0.848312348889537,0.9897854488682928
hsa-miR-574-5p,-0.025931386122639333,0.8495380879015565,0.9897854488682928
hsa-miR-548e-5p,0.02576283354017236,0.8505048411630819,0.9897854488682928
hsa-miR-181b-3p,-0.025506732858820512,0.8519741545846395,0.9897854488682928
hsa-miR-219a-5p,0.02539731487082216,0.8526020654232541,0.9897854488682928
hsa-miR-1255a,-0.02533641802246212,0.852951570088229,0.9897854488682928
hsa-miR-6514-5p,-0.02519508368350693,0.8537628368530972,0.9897854488682928
hsa-miR-4725-3p,-0.02502377444842389,0.8547463626041868,0.9897854488682928
hsa-miR-6783-3p,0.024982985724411853,0.854980572451195,0.9897854488682928
hsa-miR-6832-5p,-0.024701194699022388,0.8565989615847421,0.9897854488682928
hsa-miR-6767-5p,0.024492593552362992,0.8577973827884243,0.9897854488682928
hsa-miR-133a-3p,-0.02432308769411531,0.8587714349028643,0.9897854488682928
hsa-miR-20a-3p,0.024289039586652066,0.858967114930058,0.9897854488682928
hsa-miR-582-3p,-0.024241706294968444,0.8592391610647013,0.9897854488682928
hsa-miR-11401,0.02402292023850376,0.8604968354306194,0.9897854488682928
hsa-miR-215-5p,0.024015200508113854,0.8605412179915284,0.9897854488682928
hsa-miR-4657,-0.02381946864125334,0.8616666695894019,0.9897854488682928
hsa-miR-1289,0.023665790926189565,0.8625505026940624,0.9897854488682928
hsa-miR-6724-5p,-0.023648181655211094,0.8626517880436794,0.9897854488682928
hsa-miR-1278,-0.023473215854438914,0.8636582787331525,0.9897854488682928
hsa-miR-6754-5p,0.023213770251685004,0.8651511349289703,0.9897854488682928
hsa-miR-5583-5p,-0.02320534076623028,0.8651996462645669,0.9897854488682928
hsa-miR-208b-3p,-0.02297669800189523,0.8665156635253476,0.9897854488682928
hsa-miR-19b-1-5p,0.022897777433940083,0.866969996580938,0.9897854488682928
hsa-miR-766-5p,0.022880280791829403,0.8670707277342591,0.9897854488682928
hsa-miR-483-3p,0.022715232389441023,0.8680210425678446,0.9897854488682928
hsa-miR-5589-5p,-0.02265157452371663,0.8683876211066696,0.9897854488682928
hsa-miR-579-5p,-0.02256073941645564,0.8689107494068997,0.9897854488682928
hsa-miR-26a-2-3p,0.021962994578805347,0.8723546016688971,0.9924943353572915
hsa-miR-6859-3p,0.021282571802254895,0.8762776554463415,0.9924943353572915
hsa-miR-1277-5p,-0.02127842552143421,0.8763015704500701,0.9924943353572915
hsa-miR-6818-3p,0.021081376872878102,0.8774382378856773,0.9924943353572915
hsa-miR-6842-5p,0.02091140104809027,0.8784189342348638,0.9924943353572915
hsa-miR-4446-5p,0.020545115952514608,0.880532875583899,0.9924943353572915
hsa-miR-6130,0.020367371736723868,0.8815589900476425,0.9924943353572915
hsa-miR-613,0.020367371736723868,0.8815589900476425,0.9924943353572915
hsa-miR-6731-5p,0.019972846376206214,0.8838372666965227,0.9924943353572915
hsa-miR-3117-3p,-0.019940889473718245,0.8840218502540839,0.9924943353572915
hsa-miR-6516-3p,-0.019776595405662442,0.8849709116907927,0.9924943353572915
hsa-miR-3192-5p,0.01968511038844207,0.8854994538423655,0.9924943353572915
hsa-miR-6847-5p,-0.019651480360565212,0.8856937591793892,0.9924943353572915
hsa-miR-193a-5p,-0.019260053968757976,0.8879558049696256,0.9924943353572915
hsa-miR-133a-5p,-0.01922551019401416,0.8881554756620779,0.9924943353572915
hsa-miR-29b-1-5p,0.019168837212165193,0.8884830730245141,0.9924943353572915
hsa-miR-548d-3p,-0.019062878517723796,0.889095615367748,0.9924943353572915
hsa-miR-34c-5p,-0.01904973503243304,0.8891716017465223,0.9924943353572915
hsa-miR-6511b-3p,-0.01875813099358807,0.8908577043432164,0.993212837304818
hsa-miR-6873-3p,-0.01849293720050634,0.8923915153488242,0.993212837304818
hsa-miR-4449,0.01842268076953716,0.8927979258255522,0.993212837304818
hsa-miR-210-5p,0.018197482253876775,0.8941008095088455,0.993555849498706
hsa-miR-132-3p,0.017891666475418153,0.8958705476004417,0.9936870877753254
hsa-miR-3684,-0.01767918429936665,0.8971004666838325,0.9936870877753254
hsa-miR-6503-3p,-0.017480808785858587,0.8982489486084491,0.9936870877753254
hsa-miR-148b-3p,0.017275892103415236,0.8994355177119899,0.9936870877753254
hsa-miR-130a-3p,-0.01724168241608174,0.8996336301027026,0.9936870877753254
hsa-miR-3135a,-0.017069681507353194,0.9006297998012216,0.9936870877753254
hsa-miR-21-3p,-0.016813053232385335,0.9021163842815928,0.9936870877753254
hsa-let-7f-1-3p,0.01680270001193852,0.9021763649771974,0.9936870877753254
hsa-miR-6715a-3p,-0.015777695729563064,0.9081172926758718,0.996735304972094
hsa-miR-30d-3p,0.01563489583527727,0.9089453653318663,0.996735304972094
hsa-miR-330-3p,0.015498445726753487,0.9097367065041401,0.996735304972094
hsa-miR-4646-3p,0.015485120400317905,0.9098139912921833,0.996735304972094
hsa-miR-590-3p,0.015394359300072982,0.9103404133628411,0.996735304972094
hsa-miR-340-5p,0.015257520550739001,0.911134161952359,0.996735304972094
hsa-miR-542-3p,-0.015120681801405016,0.911927996741235,0.996735304972094
hsa-miR-548ax,-0.01480120428214545,0.9137816946067322,0.9969749971843235
hsa-miR-500a-3p,0.014231229930734135,0.9170899711776278,0.9969749971843235
hsa-miR-337-5p,0.014163778721673502,0.9174815686585728,0.9969749971843235
hsa-miR-450a-5p,0.014005892518853903,0.9183982751361114,0.9969749971843235
hsa-miR-93-5p,-0.013718084620731699,0.9200695932133773,0.9969749971843235
hsa-miR-15b-3p,-0.013718084620731699,0.9200695932133773,0.9969749971843235
hsa-miR-548ac,0.013568208377639718,0.9209400700875595,0.9969749971843235
hsa-miR-190a-5p,-0.013512826496730728,0.9212617497961846,0.9969749971843235
hsa-miR-187-3p,-0.013493183041728592,0.921375849706052,0.9969749971843235
hsa-miR-425-3p,-0.013136519936062277,0.9234478150166456,0.9969749971843235
hsa-miR-8485,-0.01306516695406461,0.9238623874110067,0.9969749971843235
hsa-miR-329-3p,0.01280691926848621,0.925363015570818,0.9969749971843235
hsa-miR-605-3p,0.012741233532552812,0.9257447442682601,0.9969749971843235
hsa-miR-184,-0.01267685087947197,0.9261189163033556,0.9969749971843235
hsa-miR-1-3p,0.012486535876725864,0.9272250607056005,0.9970913193163562
hsa-miR-29a-5p,0.012246296776181496,0.928621567739871,0.9975192969592809
hsa-miR-6885-3p,0.01197592313150421,0.9301935018956249,0.9977805422918912
hsa-miR-202-5p,-0.011860898538659823,0.9308623277437863,0.9977805422918912
hsa-miR-636,-0.011494454944054492,0.9329933771362214,0.997816703133905
hsa-miR-137-3p,0.011082879130051196,0.9353874484802805,0.997816703133905
hsa-miR-3137,-0.010793268880850054,0.9370724071455476,0.997816703133905
hsa-miR-885-5p,-0.010742025385895448,0.9373705716341769,0.997816703133905
hsa-miR-375-3p,0.01074184182271759,0.9373716397269869,0.997816703133905
hsa-miR-324-3p,-0.010502374011383122,0.9387651155072032,0.997816703133905
hsa-miR-4662a-5p,-0.010197972716003418,0.9405367052102402,0.997816703133905
hsa-miR-7976,-0.009924201636379165,0.9421302742036798,0.997816703133905
hsa-miR-1285-5p,0.009854201929814376,0.942537765476721,0.997816703133905
hsa-miR-362-5p,0.009479323631989755,0.9447203013386937,0.997816703133905
hsa-miR-4654,-0.009405213595950732,0.9451518171209654,0.997816703133905
hsa-miR-190b-5p,0.00930503495471078,0.9457351457489034,0.997816703133905
hsa-miR-377-3p,0.00857001339498542,0.9500159364960938,0.997816703133905
hsa-miR-374b-5p,0.00831295402203941,0.9515133962488602,0.997816703133905
hsa-miR-7850-5p,0.008210352235508015,0.9521111338954806,0.997816703133905
hsa-miR-409-3p,0.008210324960038923,0.9521112928004468,0.997816703133905
hsa-miR-4433a-5p,0.007703240885369647,0.9550658422431075,0.997816703133905
hsa-miR-3065-3p,0.007479399016008331,0.9563702608189033,0.997816703133905
hsa-miR-140-5p,-0.0074235021513685264,0.9566960126774808,0.997816703133905
hsa-miR-130a-5p,0.007382770831946489,0.9569333882571641,0.997816703133905
hsa-miR-505-3p,-0.006910474929779875,0.9596861186283487,0.997816703133905
hsa-miR-545-3p,0.006833465972411982,0.9601350029346419,0.997816703133905
hsa-miR-6716-3p,0.006814215515422552,0.9602472155464882,0.997816703133905
hsa-miR-548bc,0.006333995728019651,0.9630467011931547,0.997816703133905
hsa-miR-548j-5p,0.006328900306976618,0.9630764078547921,0.997816703133905
hsa-miR-301a-3p,0.006294582469363175,0.9632764845478436,0.997816703133905
hsa-miR-6882-5p,0.006196037450276309,0.9638510250839628,0.997816703133905
hsa-miR-5584-5p,0.006152418989549914,0.9641053367651267,0.997816703133905
hsa-miR-34a-5p,-0.0059866952833617145,0.965071599115874,0.997816703133905
hsa-miR-3127-3p,-0.005942641986764808,0.9653284630390806,0.997816703133905
hsa-miR-337-3p,0.005838035775576983,0.9659384100573167,0.997816703133905
hsa-miR-1303,0.00556925434595679,0.9675057322537334,0.997816703133905
hsa-miR-629-3p,0.00526865198825536,0.9692587533654031,0.997816703133905
hsa-miR-140-3p,0.005199872474691319,0.9696598750696492,0.997816703133905
hsa-miR-3691-3p,-0.005128829686729498,0.9700742040076735,0.997816703133905
hsa-miR-4521,-0.0049590539259519355,0.9710643855196281,0.997816703133905
hsa-miR-6857-3p,-0.004878826674568326,0.9715323093086204,0.997816703133905
hsa-miR-18b-5p,-0.004755227798214865,0.9722532157898955,0.997816703133905
hsa-miR-30a-5p,-0.004720936852022381,0.9724532261111145,0.997816703133905
hsa-miR-4795-3p,0.004662357984236483,0.9727949055570346,0.997816703133905
hsa-miR-508-3p,0.004550644499647367,0.9734465225640084,0.997816703133905
hsa-miR-369-3p,0.004481469040687913,0.9738500268808591,0.997816703133905
hsa-miR-493-5p,0.004208079185424736,0.9754447878689002,0.997816703133905
hsa-miR-6732-3p,0.004065946462659073,0.9762739266588604,0.997816703133905
hsa-miR-154-5p,-0.003884658265279447,0.9773315170336404,0.997816703133905
hsa-miR-500b-3p,-0.003758877454199059,0.9780653139519891,0.997816703133905
hsa-miR-423-5p,-0.00366043654468402,0.9786396243116088,0.997816703133905
hsa-miR-431-5p,-0.003626226857350525,0.9788392082795064,0.997816703133905
hsa-miR-193b-5p,-0.003318396377171524,0.9806351896215775,0.9986284958531662
hsa-miR-744-3p,0.0028889619603103944,0.9831408046025585,0.9992002398787652
hsa-miR-576-3p,-0.002394678113344686,0.9860249942575593,0.9992002398787652
hsa-miR-6749-3p,-0.002255363282719967,0.98683794218273,0.9992002398787652
hsa-miR-676-3p,0.00213962287424762,0.9875133357260918,0.9992002398787652
hsa-miR-5695,-0.0020937742673274454,0.9877808838960626,0.9992002398787652
hsa-miR-503-3p,-0.0017160587040079272,0.9899850798712364,0.9992002398787652
hsa-miR-92b-3p,-0.0017104843666747758,0.9900176100564412,0.9992002398787652
hsa-miR-607,0.0016919148266799537,0.9901259765197659,0.9992002398787652
hsa-miR-450a-2-3p,0.001555052843406022,0.9909246687943001,0.9992002398787652
hsa-miR-1228-5p,-0.0013514053370749254,0.992113120790808,0.9992002398787652
hsa-miR-939-5p,0.0009421984202973506,0.9945012311458862,0.9992002398787652
hsa-miR-1237-3p,0.0005369824934570083,0.9968660975382783,0.9992002398787652
hsa-miR-1234-3p,0.0003991793420743305,0.997670332763715,0.9992002398787652
hsa-miR-6515-5p,-0.00038239996713325,0.9977682593212077,0.9992002398787652
hsa-miR-6501-5p,0.00034378113246646855,0.9979936438537016,0.9992002398787652
hsa-miR-200a-3p,0.00030788718600145964,0.9982031257248005,0.9992002398787652
hsa-miR-98-3p,0.00013816731203784163,0.9991936349973215,0.9992002398787652
hsa-miR-183-3p,0.0001370355925179759,0.9992002398787652,0.9992002398787652
