,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
ATP2A2,-0.32388892860144836,-11.94229094894628,2.9921845650115054e-06,8.555875632198806,8.879764560800254,0.0007011959089541346,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
CAPN5,0.5760261593071601,11.963193254122338,3.078262156616795e-06,9.072583637492423,8.496557478185263,0.0007116193339627503,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ESYT1,0.45496651901385654,12.460461032075948,3.14444534354303e-06,9.157495829170644,8.702529310156788,0.0007172270198932081,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
LGALS3,0.7446754055829476,13.458121769645501,3.2635497213682785e-06,7.964518659897516,7.2198432543145685,0.0007285794146693872,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
GSTM7,-0.47840952852464635,-11.38455265041625,3.2985956305276415e-06,5.687265132307078,6.1656746608317246,0.0007285794146693872,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
PCNX1,0.45220964503014915,12.016779701159678,3.3219848216643597e-06,8.098445313425977,7.6462356683958275,0.0007285794146693872,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
LDLR,0.36801269232377987,13.151611561598429,3.3737006994624907e-06,8.091352395492104,7.723339703168324,0.0007305556691861371,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ATP1B2,0.5026535356700563,11.277286408373667,3.4537966082651847e-06,7.668599319611696,7.165945783941639,0.0007385512322199064,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ATF3,4.368203668964451,23.99221332465072,3.5144039244191094e-06,8.014444537304225,3.646240868339774,0.0007422334312967618,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
VAMP1,-0.8527688388451473,-11.329126217677333,3.6632325165094392e-06,9.292206435430248,10.144975274275396,0.0007574290729709363,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
RNF157,-0.5719541277271514,-11.40871148258836,3.674905772875882e-06,8.71828666983581,9.290240797562962,0.0007574290729709363,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
FRY,-0.3722664952693435,-11.23900656932332,3.928334314172404e-06,7.15192330774404,7.524189803013384,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
KCNN2,-0.8457774251745942,-15.324171355799374,3.948919774053629e-06,2.956549377564463,3.8023268027390573,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
RPLP2,0.19275284557089734,12.365317133831887,4.002596603533582e-06,6.69332095992492,6.500568114354023,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
PTPN5,2.2053841078177303,12.13912801791575,4.074898996455417e-06,5.990244740477403,3.7848606326596723,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
MACROD2,-0.7013053895422479,-11.034390872530011,4.097280056789047e-06,4.317702846437991,5.019008235980239,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
FANCG,0.387756404891499,11.54240708260232,4.108419531084709e-06,3.31944417830602,2.931687773414521,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
FABP5,0.8802019470143616,11.927933889435321,4.116185727594568e-06,8.489833813932673,7.609631866918312,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
POLR1G,0.8886885003832017,14.765734443120948,4.2549895725818555e-06,3.502870080711504,2.614181580328302,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
UBE2Q2,-0.29399232925951146,-11.084229461489292,4.370622228339151e-06,6.883666626299124,7.177658955558636,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ELP1,0.17823798351112696,10.903542590332657,4.439692083322133e-06,6.665212865198808,6.486974881687681,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ARL10,0.5284058145746098,10.92874005051569,4.5544101772996395e-06,5.032936341694626,4.504530527120016,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
TMBIM1,0.5513161467141963,11.05843706137629,4.562114306417435e-06,6.158153326009482,5.606837179295286,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
HDAC2,0.45643978287812814,13.749923310176992,4.5927695043678594e-06,6.653686905657585,6.197247122779457,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ATP6V1C1,-0.2731977339878142,-12.267685789619483,4.648701297957937e-06,7.1347972609070665,7.407994994894881,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
GFAP,1.7995567511777408,11.036317907286959,4.688665587216429e-06,5.747147959509678,3.947591208331937,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
HPSE,-1.1617238395030558,-11.568251829164144,4.693682030534511e-06,3.8456690295864133,5.007392869089469,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
CDK18,1.6325743899065506,18.677951374386534,4.70414284882547e-06,4.432454571900172,2.799880181993621,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
FBXW8,0.4619462835057764,11.341449857056498,4.706685227602805e-06,6.835142702416166,6.37319641891039,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
TRPM6,-1.270529571658043,-10.825310176732565,4.709243433198537e-06,2.1893132638251296,3.4598428354831725,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
SMAD9,-0.8496041558742284,-15.741645374267678,4.711619102828223e-06,5.6078414278335265,6.457445583707755,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
SLCO5A1,-0.878272778598145,-10.897823664491144,4.7254221875144165e-06,5.5089798439230675,6.3872526225212125,0.0007772865130943185,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
MEX3D,0.6115065704403433,11.873346011851199,4.856062003990245e-06,5.228011325989554,4.616504755549211,0.0007905414741847811,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
DRD2,1.9208279300342643,11.248170497070028,4.913171803803704e-06,5.2623311736623055,3.341503243628041,0.0007905414741847811,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
AMD1,-0.19029471685762633,-10.758193219744445,4.9446389044117365e-06,6.5298625437521665,6.720157260609793,0.0007905414741847811,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
STMN1,0.5961516160545157,10.824138700221841,5.164991279311499e-06,7.973245770938178,7.377094154883662,0.0008048853098695591,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
TMEM184C,-0.4441323216461326,-11.225811158775098,5.173023483316523e-06,6.5654293049261225,7.009561626572255,0.0008048853098695591,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ERLEC1,-0.24917437559380584,-10.808219488412629,5.1895600783032205e-06,6.394269925913058,6.643444301506864,0.0008048853098695591,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
SYNGR3,0.38708901530571715,10.729807473925755,5.231593030621608e-06,8.198023599986886,7.810934584681169,0.0008048853098695591,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
AP1B1,-0.26320002946268595,-12.602160022195232,5.269606284292432e-06,7.291934922314906,7.555134951777592,0.0008048853098695591,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
FLOT1,0.305941774980945,10.766626586742499,5.355787994958689e-06,7.995515072478521,7.689573297497576,0.0008108094268120203,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
NONO,0.30896589834047195,13.935623331257414,5.4834128523185915e-06,6.960271967632934,6.651306069292462,0.0008228486286369661,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
OLA1,-0.35452660488899834,-10.611162192063075,5.7104275529784395e-06,6.654739202213776,7.009265807102774,0.0008446951251251742,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
CHRNA1,1.8373303512275108,11.28166027957216,5.727750892296732e-06,2.4341582376988176,0.5968278864713068,0.0008446951251251742,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ACTG1,0.28537754545087957,11.1397470066797,6.057980957769422e-06,10.537318261902685,10.251940716451806,0.0008705529415540794,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
SLC38A7,0.41486258475509086,10.996901019004037,6.106152450113686e-06,5.4544696943783375,5.039607109623247,0.0008705529415540794,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ZBTB18,-0.4886245664816151,-10.953866794645906,6.140972984822218e-06,5.2572213795851965,5.745845946066812,0.0008705529415540794,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
FADS3,0.6860759430932131,10.690957378382064,6.141133095760592e-06,6.442732345341715,5.756656402248502,0.0008705529415540794,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ATP2B4,1.996418846286292,16.602702116789324,6.1909468112364475e-06,7.623747776163786,5.6273289298774944,0.0008705529415540794,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
MRGPRE,0.5174777446678078,10.706151247016964,6.208421048085444e-06,6.479609796882377,5.962132052214569,0.0008705529415540794,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
GLRB,-0.5976085941795857,-10.37673463779038,6.454179823044763e-06,6.761040283996844,7.35864887817643,0.0008818563089627646,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
NDFIP2,-0.35985773100488494,-12.00280897297154,6.474520290731648e-06,7.042234292929146,7.402092023934031,0.0008818563089627646,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
PAPPA1,1.160870043838341,11.135070016996512,6.484067907210204e-06,5.584413017571495,4.423542973733154,0.0008818563089627646,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
MCAM,0.4736174711748582,13.237667805921951,6.496463555371194e-06,8.808988596955553,8.335371125780695,0.0008818563089627646,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
IL13RA1,1.1208357651091925,14.566002592148244,6.5467791686602626e-06,5.653156534917731,4.532320769808538,0.0008818563089627646,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
MYADM,0.7667912309002434,10.753712523172453,6.820513562607642e-06,7.662741378316435,6.895950147416191,0.000891106736535124,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
DUOX1,1.1508927277170098,11.483366310344143,6.824569139396013e-06,2.7475967982787237,1.596704070561714,0.000891106736535124,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
RIPOR1,0.6900944714864421,11.947173012779299,6.867374224192517e-06,7.645822033918196,6.955727562431754,0.000891106736535124,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
CPNE9,1.6305704855148289,13.73066892993924,6.888537434674437e-06,4.966935034071637,3.3363645485568085,0.000891106736535124,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ANKRD35,-0.841072753867607,-12.575600413582825,6.901144811435794e-06,2.7452794415883823,3.5863521954559894,0.000891106736535124,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
AKAP2,0.5901691348511307,12.261854787931757,6.9584332681951345e-06,7.7788909007058225,7.188721765854692,0.000891106736535124,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
KCNG3,-0.8945013946076736,-10.265548370143524,6.980084333647432e-06,1.1961352877093177,2.0906366823169913,0.000891106736535124,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
SCN8A,-0.6452651435635515,-10.86600996491466,7.0806762248719755e-06,7.954399728561699,8.59966487212525,0.0008972528013250732,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
SDC1,2.262571136765797,14.34996794374159,7.218304199060308e-06,4.9110497360468575,2.6484785992810607,0.0009079671318626816,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
NEFL,-0.7377193718411696,-10.257507456240011,7.380564844640293e-06,12.30454369444693,13.0422630662881,0.0009126688457975396,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
EPHA10,1.0656063288007531,10.230069781452213,7.4502931366992724e-06,3.454258527947084,2.388652199146331,0.0009126688457975396,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
LARGE1,-0.5847428797519871,-10.210539936076561,7.452033180052884e-06,7.49252651210508,8.077269391857067,0.0009126688457975396,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
ENTPD2,0.8470945443518278,10.258569108706014,7.4769736695698734e-06,7.658010614998348,6.81091607064652,0.0009126688457975396,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
AMPH,-0.5062342003170217,-10.223141466712518,7.522435684658507e-06,7.091492561768616,7.597726762085638,0.0009126688457975396,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
HR,0.8090760631194414,10.226509954086463,7.609130677986099e-06,6.181559882438291,5.37248381931885,0.0009160234715504244,5,5,GSE278227_CCI_DRG,M_5W_IL_vs_CL,DRG
