chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,symbol,tag,exh,max_evals,drug_lc,pref_name,mw,logp,tpsa,hbd,hba,rotb,charge,n_torsions,drh_phase,drh_moa,drh_indication,pain_prior,atc,scored,neg_aff,pct_in_target,n_ligands_target,z_in_target
CHEMBL254857,-8.659,2,0.0,0.0,30.07,0,,MAPK14,t1_cns,1,0,fipexide,FIPEXIDE,388.9,2.79,51.2,0.0,5.0,5.0,0.0,10.0,Withdrawn,psychoactive drug,,False,N06BX05,True,8.659,96.3820078226858,3068.0,1.7417930344169537
CHEMBL255044,-8.467,2,0.0,0.0,20.42,0,,MAPK14,t1_cns,1,0,flupirtine,FLUPIRTINE,304.3,2.98,89.3,3.0,5.0,5.0,0.0,14.0,Launched,glutamate receptor antagonist,pain relief,True,N02BG07,True,8.467,94.32855280312907,3068.0,1.5806796132566934
CHEMBL259209,-5.116,1,0.0,0.0,12.38,0,,MAPK14,t1_cns,1,0,milnacipran,MILNACIPRAN,246.4,1.77,46.3,1.0,2.0,5.0,0.0,12.0,Launched,serotonin–norepinephrine reuptake inhibitor (SNRI),fibromyalgia,True,N06AX17,True,5.116,10.968057366362451,3068.0,-1.2312530654309721
CHEMBL26,-6.898,3,0.0,0.0,26.92,0,,MAPK14,t1_cns,1,0,sulpiride,SULPIRIDE,341.4,0.56,101.7,2.0,5.0,6.0,0.0,14.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AL01,True,6.898,60.69100391134289,3068.0,0.264080874712692
CHEMBL267495,-7.011,3,0.0,0.0,37.05,0,,MAPK14,t1_cns,1,0,nalfurafine,NALFURAFINE,476.6,3.09,86.4,2.0,6.0,5.0,0.0,16.0,Launched,opioid receptor agonist,uremic pruritus,False,V03AX02,True,7.011,64.0645371577575,3068.0,0.35890283612472046
CHEMBL267894,-5.265,3,0.0,0.0,9.38,0,,MAPK14,t1_cns,1,0,amobarbital,AMOBARBITAL,226.3,1.18,75.3,2.0,3.0,4.0,0.0,8.0,,,,False,N05CA02,True,5.265,13.396349413298566,3068.0,-1.1062223375513953
CHEMBL267936,-6.127,3,0.0,0.0,4.89,0,,MAPK14,t1_cns,1,0,mecamylamine,MECAMYLAMINE,167.3,2.42,12.0,1.0,1.0,1.0,0.0,2.0,Launched,acetylcholine receptor antagonist,hypertension,False,C02BB01,True,6.127,33.833116036505864,3068.0,-0.3828902071339775
CHEMBL268164,-6.783,2,0.0,0.0,10.02,0,,MAPK14,t1_cns,1,0,cyclobarbital,CYCLOBARBITAL,236.3,1.25,75.3,2.0,3.0,2.0,0.0,4.0,,,,False,N05CA10,True,6.783,57.02411994784876,3068.0,0.16758064849691176
CHEMBL27,-6.999,2,0.0,0.0,20.32,0,,MAPK14,t1_cns,1,0,propranolol,PROPRANOLOL,259.3,2.58,41.5,2.0,3.0,6.0,0.0,14.0,Launched,adrenergic receptor antagonist,hypertension|angina pectoris|migraine headache,False,C07AA05,True,6.999,63.6245110821382,3068.0,0.34883324730220383
CHEMBL270190,-7.373,1,0.0,0.0,42.83,0,,MAPK14,t1_cns,1,0,alvimopan,ALVIMOPAN,424.5,3.05,89.9,3.0,4.0,8.0,0.0,20.0,Launched,opioid receptor antagonist,postoperative ileus,False,A06AH02,True,7.373,74.73924380704041,3068.0,0.6626687656039609
CHEMBL273575,-6.323,2,0.0,0.0,9.46,0,,MAPK14,t1_cns,1,0,nomifensine,NOMIFENSINE,238.3,2.85,29.3,1.0,2.0,1.0,0.0,4.0,Withdrawn,dopamine reuptake inhibitor|noradrenaline uptake inhibitor,,False,N06AX04,True,6.323,39.8142112125163,3068.0,-0.2184202563662114
CHEMBL276520,-7.886,2,0.0,0.0,11.79,0,,MAPK14,t1_cns,1,0,indalpine,INDALPINE,228.3,3.1,27.8,2.0,1.0,3.0,0.0,6.0,Withdrawn,selective serotonin reuptake inhibitor (SSRI),,False,,True,7.886,86.01694915254238,3068.0,1.0931436877665308
CHEMBL277062,-4.982,2,0.0,0.0,27.91,0,,MAPK14,t1_cns,1,0,bromazepam,BROMAZEPAM,316.2,2.63,54.4,1.0,3.0,1.0,0.0,8.0,,,,False,N05BA08,True,4.982,9.322033898305085,3068.0,-1.3436968072824034
CHEMBL278020,-4.911,1,0.0,0.0,9.88,0,,MAPK14,t1_cns,1,0,neostigmine,NEOSTIGMINE,223.3,1.94,29.5,0.0,2.0,2.0,1.0,6.0,Launched,acetylcholinesterase inhibitor,myasthenia gravis,False,S01EB06;N07AA01;N07AA51,True,4.911,8.295306388526727,3068.0,-1.403275207815625
CHEMBL27810,-6.389,1,0.0,0.0,39.38,0,,MAPK14,t1_cns,1,0,celiprolol,CELIPROLOL,379.5,2.89,90.9,3.0,5.0,9.0,0.0,22.0,Launched,adrenergic receptor antagonist,Ehlers-Danlos syndrome (EDS),False,C07AB08,True,6.389,42.51955671447197,3068.0,-0.1630375178423721
CHEMBL278819,-7.526,2,0.0,0.0,15.81,0,,MAPK14,t1_cns,1,0,minaprine,MINAPRINE,298.4,2.2,50.3,1.0,5.0,5.0,0.0,10.0,Withdrawn,serotonin reuptake inhibitor,,False,N06AX07,True,7.526,78.4387222946545,3068.0,0.791056023091043
CHEMBL279516,-8.326,2,0.0,0.0,59.21,0,,MAPK14,t1_cns,1,0,indoramin,INDORAMIN,347.5,3.6,48.1,2.0,2.0,5.0,0.0,10.0,Launched,adrenergic receptor antagonist,benign prostatic hyperplasia (BPH)|hypertension,False,C02CA02,True,8.326,93.00847457627118,3068.0,1.4623619445921274
CHEMBL282052,-7.217,2,0.0,0.0,10.9,0,,MAPK14,t1_cns,1,0,methaqualone,METHAQUALONE,250.3,3.0,34.9,0.0,2.0,1.0,0.0,2.0,,,,False,N05CM01;N05CX02,True,7.217,71.00717079530638,3068.0,0.5317641109112491
CHEMBL282121,-5.744,2,0.0,0.0,60.24,0,,MAPK14,t1_cns,1,0,mebeverine,MEBEVERINE,429.6,4.6,57.2,0.0,6.0,13.0,0.0,28.0,Launched,acetylcholine receptor antagonist,irritable bowel syndrome,False,A03AA04,True,5.744,22.490221642764016,3068.0,-0.7042779170526213
CHEMBL28218,-6.776,2,0.0,0.0,31.27,0,,MAPK14,t1_cns,1,0,bromperidol,BROMPERIDOL,420.3,4.53,40.5,1.0,3.0,6.0,0.0,14.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AD06,True,6.776,56.910039113428944,3068.0,0.1617067216837768
CHEMBL28318,-5.369,2,0.0,0.0,11.92,0,,MAPK14,t1_cns,1,0,propyphenazone,PROPYPHENAZONE,230.3,2.61,26.9,0.0,1.0,2.0,0.0,4.0,Preclinical,anti-inflammatory agent,,False,N02BB04;N02BB54;N02BB74,True,5.369,15.612777053455021,3068.0,-1.0189525677562543
CHEMBL28333,-4.901,2,0.0,0.0,20.03,0,,MAPK14,t1_cns,1,0,medazepam,MEDAZEPAM,270.8,3.63,15.6,0.0,2.0,1.0,0.0,10.0,,,,False,N05BA03,True,4.901,8.083441981747066,3068.0,-1.4116665318343884
CHEMBL284092,-6.978,3,0.0,0.0,24.66,0,,MAPK14,t1_cns,1,0,gepirone,GEPIRONE,359.5,1.55,69.6,0.0,6.0,6.0,0.0,12.0,,,,False,N06AX19,True,6.978,63.151890482398954,3068.0,0.33121146686280045
CHEMBL284906,-5.707,1,0.0,0.0,11.64,0,,MAPK14,t1_cns,1,0,nicorandil,NICORANDIL,211.2,0.02,94.4,1.0,5.0,5.0,0.0,10.0,Launched,nitric oxide donor|potassium channel activator,angina pectoris,False,C01DX16,True,5.707,21.691655801825295,3068.0,-0.7353258159220464
CHEMBL285674,-6.139,2,0.0,0.0,7.33,0,,MAPK14,t1_cns,1,0,estazolam,ESTAZOLAM,294.7,3.27,43.1,0.0,3.0,1.0,0.0,2.0,,,,False,N05CD04,True,6.139,34.32203389830508,3068.0,-0.3728206183114608
CHEMBL288470,-4.836,2,0.0,0.0,8.65,0,,MAPK14,t1_cns,1,0,aminopyrine,AMINOPYRINE,231.3,1.55,30.2,0.0,2.0,2.0,0.0,4.0,,,,False,N02BB73;N02BB03;N02BB53,True,4.836,7.398956975228161,3068.0,-1.466210137956351
CHEMBL289469,-8.355,3,0.0,0.0,16.88,0,,MAPK14,t1_cns,1,0,granisetron,GRANISETRON,312.4,2.32,50.2,1.0,3.0,2.0,0.0,4.0,Launched,serotonin receptor antagonist,nausea|vomiting,False,A04AA02,True,8.355,93.30182529335072,3068.0,1.4866967842465415
CHEMBL289480,-5.63,3,0.0,0.0,19.24,0,,MAPK14,t1_cns,1,0,rilmenidine,RILMENIDINE,180.3,1.15,33.6,1.0,3.0,3.0,0.0,6.0,Launched,adrenergic receptor agonist|imidazoline receptor agonist,hypertension,False,C02AC06,True,5.63,19.915254237288135,3068.0,-0.7999390108665256
CHEMBL290916,-6.267,2,0.0,0.0,9.43,0,,MAPK14,t1_cns,1,0,edaravone,EDARAVONE,174.2,1.8,32.7,0.0,2.0,1.0,0.0,2.0,Launched,nootropic agent,stroke,False,N07XX14,True,6.267,37.809647979139505,3068.0,-0.2654116708712873
CHEMBL294199,-6.857,3,0.0,0.0,33.78,0,,MAPK14,t1_cns,1,0,capsaicin,CAPSAICIN,305.4,3.79,58.6,2.0,3.0,9.0,0.0,20.0,Launched,TRPV agonist,muscle pain|rheumatoid arthritis,True,N01BX04;M02AB01,True,6.857,59.20795306388526,3068.0,0.2296764462357619
CHEMBL296419,-7.785,2,0.0,0.0,43.84,0,,MAPK14,t1_cns,1,0,astemizole,ASTEMIZOLE,458.6,5.35,42.3,1.0,4.0,8.0,0.0,16.0,Withdrawn,histamine receptor antagonist,,False,R06AX11,True,7.785,84.0612777053455,3068.0,1.0083913151770192
CHEMBL297302,-7.729,1,0.0,0.0,27.91,0,,MAPK14,t1_cns,1,0,benperidol,BENPERIDOL,381.5,3.77,58.1,1.0,3.0,6.0,0.0,12.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AD07,True,7.729,83.11603650586702,3068.0,0.9613999006719431
CHEMBL3,-5.975,2,0.0,0.0,7.12,0,,MAPK14,t1_cns,1,0,nicotine,NICOTINE,162.2,1.85,16.1,0.0,2.0,1.0,0.0,2.0,Launched,acetylcholine receptor agonist,smoking cessation,False,N07BA01,True,5.975,29.351368970013038,3068.0,-0.5104383322191834
CHEMBL30,-4.963,2,0.0,0.0,12.87,0,,MAPK14,t1_cns,1,0,cimetidine,CIMETIDINE,252.3,0.6,88.9,3.0,4.0,5.0,0.0,10.0,Launched,histamine receptor antagonist,duodenal ulcer disease|peptic ulcer disease (PUD)|gastroesophageal reflux disease (GERD)|aggressive systemic mastocytosis (ASM)|Zollinger-Ellison syndrome|endocrine adenoma,False,A02BA51;A02BA01,True,4.963,9.207953063885267,3068.0,-1.3596403229180543
CHEMBL301265,-6.095,3,0.0,0.0,12.38,0,,MAPK14,t1_cns,1,0,pramipexole,PRAMIPEXOLE,211.3,1.58,50.9,2.0,4.0,3.0,0.0,8.0,Launched,dopamine receptor agonist,Parkinson's Disease,False,N04BC05,True,6.095,32.80638852672751,3068.0,-0.4097424439940208
CHEMBL3039520,-9.109,2,0.0,0.0,21.87,0,,MAPK14,t1_cns,1,0,lasmiditan,LASMIDITAN,377.4,3.28,62.3,1.0,4.0,4.0,0.0,8.0,Launched,serotonin receptor agonist,,False,N02CC08,True,9.109,98.77770534550196,3068.0,2.1194026152613126
CHEMBL305660,-8.503,2,0.0,0.0,52.19,0,,MAPK14,t1_cns,1,0,ebastine,EBASTINE,469.7,7.22,29.5,0.0,3.0,9.0,0.0,20.0,Launched,histamine receptor antagonist,allergic rhinitis|urticaria,False,R06AX22,True,8.503,94.88265971316818,3068.0,1.6108883797242417
CHEMBL306700,-5.918,2,0.0,0.0,12.71,0,,MAPK14,t1_cns,1,0,viloxazine,VILOXAZINE,237.3,1.45,39.7,1.0,4.0,5.0,0.0,10.0,Launched,norepinephrine reuptake inhibitor,depression,False,N06AX09,True,5.918,27.884615384615387,3068.0,-0.5582688791261353
CHEMBL312448,-6.719,1,0.0,0.0,16.29,0,,MAPK14,t1_cns,1,0,xylometazoline,XYLOMETAZOLINE,244.4,3.15,24.4,1.0,2.0,2.0,0.0,6.0,Launched,adrenergic receptor agonist,nasal congestion|allergic rhinitis,False,S01GA53;R01AA07;R01AB06;S01GA03,True,6.719,54.74250325945241,3068.0,0.11387617477682502
CHEMBL3137326,-6.276,1,0.0,0.0,13.65,0,,MAPK14,t1_cns,1,0,deutetrabenazine,DEUTETRABENAZINE,323.5,3.24,38.8,0.0,4.0,4.0,0.0,8.0,,,,False,N07XX16,True,6.276,37.89113428943938,3068.0,-0.25785947925440056
CHEMBL314437,-4.753,2,0.0,0.0,27.93,0,,MAPK14,t1_cns,1,0,meptazinol,MEPTAZINOL,233.4,3.16,23.5,1.0,2.0,2.0,0.0,18.0,Launched,opioid receptor agonist,pain relief,False,N02AX05,True,4.753,6.453715775749674,3068.0,-1.5358581273120886
CHEMBL315795,-4.407,3,0.0,0.0,7.04,0,,MAPK14,t1_cns,1,0,clomethiazole,CLOMETHIAZOLE,161.7,2.23,12.9,0.0,2.0,2.0,0.0,4.0,Launched,GABA receptor antagonist|GABA receptor modulator,Parkinson's Disease|sedative|muscle relaxant,False,N05CM02;N05CX04,True,4.407,3.748370273794003,3068.0,-1.8261979383613074
CHEMBL315985,-5.8,3,0.0,0.0,26.44,0,,MAPK14,t1_cns,1,0,eslicarbazepine,ESLICARBAZEPINE,254.3,2.49,66.6,2.0,2.0,0.0,0.0,12.0,,,,True,N03AF04,True,5.8,24.217731421121254,3068.0,-0.6572865025475454
CHEMBL3183075,-4.462,3,0.0,0.0,62.88,0,,MAPK14,t1_cns,1,0,nizatidine,NIZATIDINE,331.5,1.32,83.3,2.0,8.0,10.0,0.0,20.0,Launched,histamine receptor antagonist,duodenal ulcer disease|erosive esophagitis (EE)|ulcerative esophagitis (UE)|gastroesophageal reflux disease (GERD),False,A02BA04,True,4.462,4.009126466753585,3068.0,-1.7800456562581082
CHEMBL3187365,-6.204,3,0.0,0.0,7.18,0,,MAPK14,t1_cns,1,0,asenapine,ASENAPINE,285.8,4.26,12.5,0.0,2.0,0.0,0.0,0.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia|bipolar disorder,False,N05AH05,True,6.204,36.26140808344198,3068.0,-0.31827701218949817
CHEMBL32479,-6.116,2,0.0,0.0,14.11,0,,MAPK14,t1_cns,1,0,brotizolam,BROTIZOLAM,393.7,4.4,43.1,0.0,4.0,1.0,0.0,2.0,,,,False,N05CD09,True,6.116,33.490873533246415,3068.0,-0.39212066355461744
CHEMBL32800,-6.581,2,0.0,0.0,24.31,0,,MAPK14,t1_cns,1,0,fenoterol,FENOTEROL,303.4,2.06,93.0,5.0,5.0,6.0,0.0,20.0,Withdrawn,adrenergic receptor agonist,,False,G02CA03;R03CC04;R03AC04,True,6.581,49.1851368970013,3068.0,-0.0019240966821118556
CHEMBL328560,-6.739,1,0.0,0.0,11.59,0,,MAPK14,t1_cns,1,0,sulthiame,SULTHIAME,290.4,0.26,97.5,1.0,4.0,2.0,0.0,6.0,,,,False,N03AX03,True,6.739,55.638852672750986,3068.0,0.13065882281435176
CHEMBL3306803,-7.75,2,0.0,0.0,37.48,0,,MAPK14,t1_cns,1,0,lumateperone,LUMATEPERONE,393.5,3.92,26.8,0.0,4.0,5.0,0.0,10.0,Launched,dopamine receptor modulator|serotonin receptor antagonist,,False,N05AD10,True,7.75,83.52346805736637,3068.0,0.9790216811113466
CHEMBL339427,-4.948,2,0.0,0.0,157.6,0,,MAPK14,t1_cns,1,0,tubocurarine,TUBOCURARINE,609.7,6.7,80.6,2.0,7.0,2.0,1.0,22.0,Launched,acetylcholine receptor antagonist,anesthetic,False,M03AA02,True,4.948,9.012385919165581,3068.0,-1.3722273089461992
CHEMBL33986,-6.115,3,0.0,0.0,10.54,0,,MAPK14,t1_cns,1,0,butorphanol,BUTORPHANOL,327.5,3.37,43.7,2.0,3.0,2.0,0.0,8.0,,,,False,N02AF01,True,6.115,33.3767926988266,3068.0,-0.39295979595649333
CHEMBL354077,-4.425,3,0.0,0.0,5.3,0,,MAPK14,t1_cns,1,0,amifampridine,AMIFAMPRIDINE,109.1,0.25,64.9,2.0,3.0,0.0,0.0,4.0,Launched,potassium channel blocker,Lambert-Eaton myasthenic syndrome (LEMS),False,N07XX05,True,4.425,3.8298565840938723,3068.0,-1.8110935551275333
CHEMBL3545367,-8.123,2,0.0,0.0,28.37,0,,MAPK14,t1_cns,1,0,lemborexant,LEMBOREXANT,410.4,3.74,77.0,1.0,5.0,6.0,0.0,12.0,Launched,orexin receptor antagonist,,False,N05CJ02,True,8.123,90.09126466753585,3068.0,1.2920180670112262
CHEMBL36715,-4.984,3,0.0,0.0,6.85,0,,MAPK14,t1_cns,1,0,piracetam,PIRACETAM,142.2,-0.91,63.4,1.0,2.0,2.0,0.0,4.0,Launched,acetylcholine receptor agonist,senile dementia,False,N06BX03,True,4.984,9.354628422425032,3068.0,-1.3420185424786508
CHEMBL376897,-7.166,2,0.0,0.0,16.49,0,,MAPK14,t1_cns,1,0,methscopolamine,METHSCOPOLAMINE,318.4,1.06,59.1,1.0,4.0,4.0,1.0,12.0,Launched,acetylcholine receptor antagonist,peptic ulcer disease (PUD),False,A03BB03;S01FA03,True,7.166,69.13298565840938,3068.0,0.48896835841555564
CHEMBL37744,-6.173,1,0.0,0.0,10.49,0,,MAPK14,t1_cns,1,0,zimeldine,ZIMELDINE,317.2,3.84,16.1,0.0,2.0,4.0,0.0,8.0,,,,False,N06AB02,True,6.173,35.055410691003914,3068.0,-0.3442901166476649
CHEMBL3833301,-5.749,2,0.0,0.0,12.32,0,,MAPK14,t1_cns,1,0,barbexaclone,BARBEXACLONE,155.3,2.56,12.0,1.0,1.0,3.0,0.0,6.0,,,,False,N03AA04,True,5.749,22.79986962190352,3068.0,-0.7000822550432396
CHEMBL3833389,-5.896,3,0.0,0.0,21.91,0,,MAPK14,t1_cns,1,0,dextromoramide,DEXTROMORAMIDE,392.5,3.71,32.8,0.0,3.0,6.0,0.0,12.0,,,,False,N02AC01,True,5.896,27.004563233376793,3068.0,-0.5767297919674153
CHEMBL384467,-6.631,3,0.0,0.0,18.17,0,,MAPK14,t1_cns,1,0,dexamethasone,DEXAMETHASONE,392.5,1.9,94.8,3.0,5.0,2.0,0.0,10.0,Launched,glucocorticoid receptor agonist,hypercalcemia|rheumatoid arthritis|psoriatic arthritis|osteoarthritis|allergic rhinitis|ulcerative colitis|anemia|multiple sclerosis|enteritis|lupus|dermatitis herpetiformis (DH)|nephrotic syndrome|psoriasis,True,A01AC02;R01AD03;S02BA06;S03BA01;D07AB19;D10AA03;S01CB01;C05AA09;D07XB05;H02AB02;S01BA01,True,6.631,51.1245110821382,3068.0,0.04003252341170573
CHEMBL395091,-7.194,2,0.0,0.0,10.1,0,,MAPK14,t1_cns,1,0,esketamine,ESKETAMINE,237.7,2.9,29.1,1.0,2.0,2.0,0.0,4.0,,,,True,N06AX27;N01AX14,True,7.194,70.04563233376793,3068.0,0.5124640656680932
CHEMBL396778,-8.188,1,0.0,0.0,19.19,0,,MAPK14,t1_cns,1,0,safinamide,SAFINAMIDE,302.3,2.37,64.3,2.0,3.0,7.0,0.0,14.0,Launched,dopamine reuptake inhibitor|glutamate inhibitor|monoamine oxidase inhibitor,Parkinson's Disease,False,N04BD03,True,8.188,90.95501955671446,3068.0,1.3465616731331904
CHEMBL398707,-5.844,3,0.0,0.0,9.5,0,,MAPK14,t1_cns,1,0,hydromorphone,HYDROMORPHONE,285.3,1.63,49.8,1.0,4.0,0.0,0.0,2.0,,,,True,N02AA03,True,5.844,25.342242503259456,3068.0,-0.6203646768649854
CHEMBL3989695,-7.493,1,0.0,0.0,30.17,0,,MAPK14,t1_cns,1,0,regadenoson,REGADENOSON,390.4,-2.43,186.5,5.0,10.0,4.0,0.0,16.0,Launched,adenosine receptor agonist,myocardial perfusion imaging (MPI),False,C01EB21,True,7.493,77.67275097783572,3068.0,0.7633646538291237
CHEMBL3989803,-6.276,2,0.0,0.0,15.73,0,,MAPK14,t1_cns,1,0,dipyrone,DIPYRONE,310.4,0.42,87.4,0.0,5.0,4.0,-1.0,8.0,,,,False,N02BB02;N02BB72;N02BB52,True,6.276,37.89113428943938,3068.0,-0.25785947925440056
CHEMBL3989843,-5.78,2,0.0,0.0,6.96,0,,MAPK14,t1_cns,1,0,tranylcypromine,TRANYLCYPROMINE,133.2,1.5,26.0,1.0,1.0,1.0,0.0,4.0,Launched,monoamine oxidase inhibitor,depression,False,N06AF04,True,5.78,23.614732724902215,3068.0,-0.6740691505850722
CHEMBL3989949,-5.993,2,0.0,0.0,25.09,0,,MAPK14,t1_cns,1,0,cenobamate,CENOBAMATE,267.7,1.16,95.9,1.0,5.0,4.0,0.0,10.0,Launched,GABA receptor modulator|voltage-gated sodium channel blocker,,False,N03AX25,True,5.993,29.758800521512384,3068.0,-0.49533394898540856
CHEMBL3991065,-7.197,3,0.0,0.0,70.2,0,,MAPK14,t1_cns,1,0,atogepant,ATOGEPANT,603.5,3.95,104.3,2.0,5.0,4.0,0.0,10.0,,,,False,N02CD07,True,7.197,70.3715775749674,3068.0,0.5149814628737224
CHEMBL40,-5.537,2,0.0,0.0,8.32,0,,MAPK14,t1_cns,1,0,phenobarbital,PHENOBARBITAL,232.2,0.7,75.3,2.0,3.0,2.0,0.0,4.0,,,,False,N03AA02,True,5.537,18.122555410691003,3068.0,-0.8779783242410266
CHEMBL404849,-6.123,2,0.0,0.0,32.51,0,,MAPK14,t1_cns,1,0,suloctidil,SULOCTIDIL,337.6,5.56,32.3,2.0,3.0,12.0,0.0,26.0,Withdrawn,adrenergic receptor antagonist,,False,C04AX19,True,6.123,33.63754889178618,3068.0,-0.3862467367414825
CHEMBL405,-5.345,1,0.0,0.0,45.45,0,,MAPK14,t1_cns,1,0,amphetamine,AMPHETAMINE,135.2,1.58,26.0,1.0,1.0,2.0,0.0,6.0,,,,False,N06BA01,True,5.345,15.107561929595828,3068.0,-1.039091745401287
CHEMBL407,-5.505,3,0.0,0.0,17.23,0,,MAPK14,t1_cns,1,0,flumazenil,FLUMAZENIL,303.3,1.77,64.4,0.0,4.0,2.0,0.0,6.0,Launched,benzodiazepine receptor antagonist,sedative,False,V03AB25,True,5.505,17.666232073011734,3068.0,-0.9048305611010701
CHEMBL41,-7.856,2,0.0,0.0,20.29,0,,MAPK14,t1_cns,1,0,fluoxetine,FLUOXETINE,309.3,4.44,21.3,1.0,2.0,6.0,0.0,14.0,Launched,selective serotonin reuptake inhibitor (SSRI),depression|obsessive compulsive disorder (OCD)|bulimia nervosa|panic disorders|bipolar disorder,False,N06AB03,True,7.856,85.54432855280312,3068.0,1.0679697157102401
CHEMBL4105630,-6.565,3,0.0,0.0,21.57,0,,MAPK14,t1_cns,1,0,zuranolone,ZURANOLONE,409.6,4.34,78.9,1.0,4.0,3.0,0.0,8.0,Phase 3,GABA receptor agonist,,False,N06AX31,True,6.565,48.66362451108214,3068.0,-0.015350215112133544
CHEMBL41355,-8.018,2,0.0,0.0,18.88,0,,MAPK14,t1_cns,1,0,ezogabine,EZOGABINE,303.3,3.59,76.4,3.0,4.0,5.0,0.0,14.0,,,,True,N03AX21,True,8.018,88.16818774445892,3068.0,1.2039091648142102
CHEMBL413965,-6.865,2,0.0,0.0,15.8,0,,MAPK14,t1_cns,1,0,felbinac,FELBINAC,212.2,2.98,37.3,1.0,1.0,3.0,0.0,8.0,Launched,cyclooxygenase inhibitor,rheumatoid arthritis|muscle pain,False,M02AA08,True,6.865,59.58279009126467,3068.0,0.23638950545077275
CHEMBL415,-3.94,3,0.0,0.0,24.84,0,,MAPK14,t1_cns,1,0,clomipramine,CLOMIPRAMINE,314.9,4.53,6.5,0.0,2.0,4.0,0.0,16.0,Launched,serotonin transporter (SERT) inhibitor,obsessive compulsive disorder (OCD),False,N06AA04,True,3.94,1.5482398956975227,3068.0,-2.218072770037565
CHEMBL416956,-8.243,3,0.0,0.0,18.12,0,,MAPK14,t1_cns,1,0,mefloquine,MEFLOQUINE,378.3,4.45,45.2,2.0,3.0,2.0,0.0,10.0,Launched,adenosine receptor antagonist|hemoglobin antagonist,malaria,False,P01BC02,True,8.243,91.76988265971316,3068.0,1.3927139552363896
CHEMBL418995,-7.32,2,0.0,0.0,62.88,0,,MAPK14,t1_cns,1,0,amineptine,AMINEPTINE,337.5,4.5,49.3,2.0,2.0,8.0,0.0,26.0,Withdrawn,dopamine receptor agonist,,False,N06AA19,True,7.32,73.53324641460235,3068.0,0.6181947483045143
CHEMBL42,-6.562,2,0.0,0.0,7.62,0,,MAPK14,t1_cns,1,0,clozapine,CLOZAPINE,326.8,3.72,30.9,1.0,4.0,0.0,0.0,0.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia,False,N05AH02,True,6.562,48.43546284224251,3068.0,-0.017867612317762703
CHEMBL422,-6.329,3,0.0,0.0,20.65,0,,MAPK14,t1_cns,1,0,trifluoperazine,TRIFLUOPERAZINE,407.5,4.95,9.7,0.0,4.0,4.0,0.0,10.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AB06,True,6.329,40.107561929595825,3068.0,-0.2133854619549538
CHEMBL423,-7.156,2,0.0,0.0,25.4,0,,MAPK14,t1_cns,1,0,betaxolol,BETAXOLOL,307.4,2.39,50.7,2.0,4.0,11.0,0.0,24.0,Launched,adrenergic receptor antagonist,intraocular pressure|glaucoma|ocular hypertension,False,S01ED52;C07AB05;S01ED02,True,7.156,68.75814863103,3068.0,0.48057703439679156
CHEMBL429,-8.233,2,0.0,0.0,35.69,0,,MAPK14,t1_cns,1,0,labetalol,LABETALOL,328.4,2.14,95.6,4.0,4.0,8.0,0.0,20.0,Launched,adrenergic receptor antagonist,hypertension,False,C07AG01,True,8.233,91.44393741851368,3068.0,1.3843226312176264
CHEMBL4297526,-5.958,3,0.0,0.0,24.97,0,,MAPK14,t1_cns,1,0,remimazolam,REMIMAZOLAM,439.3,4.18,69.4,0.0,5.0,4.0,0.0,10.0,Phase 3,benzodiazepine receptor agonist,,False,N05CD14,True,5.958,28.927640156453716,3068.0,-0.5247035830510811
CHEMBL4297590,-8.041,1,0.0,0.0,33.6,0,,MAPK14,t1_cns,1,0,daridorexant,DARIDOREXANT,450.9,4.27,88.9,1.0,5.0,4.0,0.0,10.0,,,,False,N05CJ03,True,8.041,88.59191655801826,3068.0,1.2232092100573662
CHEMBL4297620,-6.046,3,0.0,0.0,19.05,0,,MAPK14,t1_cns,1,0,solriamfetol,SOLRIAMFETOL,194.2,0.65,78.3,2.0,3.0,4.0,0.0,12.0,Launched,dopamine reuptake inhibitor,narcolepsy,False,N06BA14,True,6.046,31.274445893089958,3068.0,-0.4508599316859618
CHEMBL4303525,-6.91,2,0.0,0.0,25.49,0,,MAPK14,t1_cns,1,0,omaveloxolone,OMAVELOXOLONE,554.7,6.73,87.0,1.0,4.0,2.0,0.0,4.0,,,,False,N07XX25,True,6.91,61.245110821382006,3068.0,0.27415046353520867
CHEMBL43064,-7.888,2,0.0,0.0,24.65,0,,MAPK14,t1_cns,1,0,cinnarizine,CINNARIZINE,368.5,5.11,6.5,0.0,2.0,6.0,0.0,12.0,,,,False,N07CA02;N07CA52,True,7.888,86.04954367666232,3068.0,1.0948219525702834
CHEMBL431770,-7.486,3,0.0,0.0,21.02,0,,MAPK14,t1_cns,1,0,istradefylline,ISTRADEFYLLINE,384.4,2.12,80.3,0.0,5.0,6.0,0.0,12.0,Launched,adenosine receptor antagonist,Parkinson's Disease|dyskinesia,False,N04CX01,True,7.486,77.21642764015645,3068.0,0.7574907270159886
