symbol,K,meta_Z,meta_p,consistency,n_up,n_dn,lfc_GSE267799_SMIR_DRG,lfc_GSE212311_CCI_DRG,lfc_GSE278227_CCI_DRG,lfc_GSE241361_S1R_DRG,lfc_GSE265957_Xtail_DRG_Day4,lfc_GSE265957_Xtail_DRG_Day63,meta_FDR,incision_lfc,concordant_incision
NCS1,5,3.731330281460802,0.0001904713107269579,1.0,5,0,,0.15374198399302585,0.16974422055982874,0.4885289085810438,0.147435719507345,0.331119403431843,0.0009845974813093713,,False
TRAPPC5,6,3.730612853532106,0.0001910145567396967,1.0,6,0,0.043963439108539504,0.0878914010442573,0.11360306203220283,0.2841245773799521,0.250950113684852,0.0312926341233484,0.0009865604686880457,0.043963439108539504,True
RABEP2,6,-3.730592666608987,0.00019102986359021185,0.8333333333333334,1,5,-0.32388287616965616,-0.2607403316219532,-0.19473495762936288,-1.2067916488334678,0.0466410700559342,-0.118298633735564,0.0009865604686880457,-0.32388287616965616,True
HSPA12B,6,3.730370175097462,0.00019119864544612884,1.0,6,0,0.3335013712948176,0.21123019344655192,0.22954272123412478,0.26690517603517083,0.216712472415141,0.0299439442457681,0.0009871241358154475,0.3335013712948176,True
SYT6,6,-3.7301823622201615,0.00019134122919788835,0.8333333333333334,1,5,0.8193591282220254,-0.0786801853521375,-0.7864546187125088,-0.20952896701771717,-0.0905366306541802,-0.266874593791634,0.000987552237506532,0.8193591282220254,False
FGD6,6,3.7294902198279556,0.0001918675529431435,1.0,6,0,0.39923218931676896,0.10764607080751354,0.10944283805810429,0.10556331969919075,0.200519559432585,0.0021763521462219,0.0009899600175545234,0.39923218931676896,True
GNAL,6,-3.7289296754956367,0.00019229480281072645,0.8333333333333334,1,5,0.6022935633447801,-0.1087221986764888,-0.29560066845108235,-2.3459351878251393,-0.04246096785332,-0.277701522861515,0.0009918552745787298,0.6022935633447801,False
SAMD5,5,-3.7264698744446827,0.00019418026850752593,0.8,1,4,,-0.09068608834630876,-0.49647963136814655,0.3058940173600151,-0.0834583414486311,-0.0690605635874953,0.0010009566503695326,,False
MBOAT4,4,3.7263912137877293,0.0001942408485040592,1.0,4,0,0.14197902141283447,0.07925400248173797,0.28663420931373884,0.5362492089552773,,,0.0010009571993895355,0.14197902141283447,True
CXXC1,6,3.7238977639142017,0.00019617039263538353,0.8333333333333334,5,1,-0.008721504760580423,0.026594287267153405,0.2126275043675605,0.2865936687766659,0.363665891522618,0.0489073272225818,0.0010099571816176882,-0.008721504760580423,False
PRDM12,6,-3.7234429567473923,0.0001965242794328868,0.8333333333333334,1,5,0.7425507205463671,-0.12938030070794637,-0.5556116384021248,-1.9947537304744518,-0.455120615863428,-0.346098450239383,0.0010111501004579243,0.7425507205463671,False
EDN3,5,3.7221856199777,0.00019750574089503676,0.8,4,1,0.10333956553860979,0.23306226214252246,0.7755151678207357,0.4450087251668493,-0.0053341993061702,,0.0010158840967354407,0.10333956553860979,True
HSD11B1,5,-3.7218465994623102,0.00019777116332982472,0.8,1,4,-0.3246841955314612,-0.1168997309541544,-0.2722595127485561,0.01755701401004406,,-0.679034218295785,0.0010169333008497232,-0.3246841955314612,True
CSF2RB,6,3.7211907945254943,0.0001982855508146018,1.0,6,0,0.25864207751427903,0.5958154516771114,1.237905464470122,0.007751639368378527,0.020813164375361,0.278307146255109,0.0010188326496083431,0.25864207751427903,True
NDUFAF6,6,-3.721168225710152,0.00019830327525595772,1.0,0,6,-0.22437708886685392,-0.4377842246991408,-0.13821708380269682,-0.030810085798985476,-0.167048466669281,-0.174645433432897,0.0010188326496083431,-0.22437708886685392,True
CPN1,6,-3.7211403045402105,0.00019832520523429685,0.8333333333333334,1,5,0.05558897049196898,-0.1558290431251454,-0.4850056398088608,-0.1155318482310772,-0.0848611457869099,-0.10263548301024,0.0010188326496083431,0.05558897049196898,False
CALY,6,-3.7207064223032416,0.00019866628004612844,0.8333333333333334,1,5,0.26352328353359056,-0.10274708340489136,-0.534032546088659,-0.6580393475969295,-0.644935897659244,-0.0097127368365544,0.0010199516958199497,0.26352328353359056,False
AFF3,6,-3.720486119238886,0.0001988396711590091,0.8333333333333334,1,5,0.35390727228476937,-0.15923414485416343,-0.32067495076979835,-0.13011856767295527,-0.306440193687462,-0.0388106270746359,0.0010204542540200672,0.35390727228476937,False
LZTFL1,6,-3.7204254183499468,0.00019888747121004933,1.0,0,6,-0.14319419736646122,-0.16479487542573024,-0.15302740440411267,-1.8283210136864794,-0.354987305002575,-0.155189876757116,0.0010204542540200672,-0.14319419736646122,True
CDK19,6,3.71973849642708,0.00019942915365255153,1.0,6,0,0.10181261834588717,0.05041672493214433,0.12272703905328086,0.27315478247367864,0.0477189726699088,0.205578473457687,0.0010222828588594094,0.10181261834588717,True
HK2,6,3.715407906146383,0.00020287614765326708,0.8333333333333334,5,1,-0.14598292009187874,0.11056849944460612,0.37190410002757757,0.8736306579957076,0.0800708306927681,0.283794618860648,0.0010370617652738965,-0.14598292009187874,False
GPX4,6,-3.715286094338135,0.00020297391000649126,0.8333333333333334,1,5,-0.27650021257674595,-0.2172592619576399,-0.17837686528731655,-2.403252866539411,0.222515187214108,-0.0611124967398065,0.0010372411727160985,-0.27650021257674595,True
GPR37L1,6,3.714500854868,0.0002036051816205754,0.8333333333333334,5,1,-0.05780194425626117,0.12472293021361436,0.1778420485436456,0.3013339497593224,0.267104774316196,0.454534875285559,0.0010401459772172111,-0.05780194425626117,False
PDCD4,6,-3.7136450016053435,0.00020429532156705454,1.0,0,6,-0.037066226467361574,-0.11564617276230038,-0.1550756902367949,-0.08328006281317446,-0.216346803227292,-0.14701882673073,0.001043349633624772,-0.037066226467361574,True
ATP5MG,4,-3.7134854763884024,0.00020442420167255065,1.0,0,4,-0.4259603880004592,-0.09250024806342605,-0.08393782117173565,-1.961778628758431,,,0.0010436858069352432,-0.4259603880004592,True
BCAP31,6,-3.7127072049342185,0.0002050540615687656,0.8333333333333334,1,5,-0.20391670063850142,-0.13735255465297502,-0.1699193010488269,0.0656084238019794,-0.0184379134720541,-0.090548370694962,0.0010465787317564628,-0.20391670063850142,True
ZFP248,6,-3.712528588601475,0.00020519887384147249,0.8333333333333334,1,5,0.24582022960765526,-0.3558011546696802,-0.2964756683750398,-1.2241836415482705,-0.205871983833182,-0.466071747130417,0.001046994993780534,0.24582022960765526,False
KDELR1,6,3.7120159738892067,0.00020561500722236109,0.8333333333333334,5,1,-0.10641413021468527,0.16905091026881358,0.17258097345135504,0.3135281548482034,0.048107655059998,0.346227740531824,0.0010487949459305147,-0.10641413021468527,False
PRDM1,5,3.711573512818988,0.00020597482812170724,0.8,4,1,-0.0915156922588678,0.04597274357978931,0.4060159548619813,1.2199209032112317,1.32068350160199,,0.0010499831706407448,-0.0915156922588678,False
FAHD2A,6,-3.7095740016621517,0.0002076082709933922,0.8333333333333334,1,5,-0.1834879094857378,-0.15163862749136214,-0.24316592607927578,-0.2116085990208978,-0.120171621307823,0.132267851701779,0.0010576583876523939,-0.1834879094857378,True
LMNB1,6,3.7090872189809785,0.00020800777150569867,0.8333333333333334,5,1,-0.0709450530549125,0.14305061488475013,0.5142312336512345,0.3122059269386299,0.0662214936319544,0.206318065357236,0.0010593675796807152,-0.0709450530549125,False
SIAH1,3,3.7057476258576822,0.0002107680921739037,1.0,3,0,0.06783331979375884,0.04442435598695482,0.19468780570444721,,,,0.0010727655171163758,0.06783331979375884,True
RNF44,6,3.7049301713298144,0.00021144897578441736,0.8333333333333334,5,1,0.3014595361525414,-0.12907571319226907,0.1269889683441443,0.3335476857420847,0.131056634118639,0.182603205050885,0.0010755695904067842,0.3014595361525414,True
TAF6L,6,3.7028366554487957,0.0002132021622528546,1.0,6,0,0.022500741223662413,0.2388756431441852,0.18955765921455203,0.31181296575103845,0.142052732532672,0.334692567013718,0.0010831559820777316,0.022500741223662413,True
CACUL1,6,3.702143429430422,0.00021378569700875508,1.0,6,0,0.17335709305664437,0.021390647668024787,0.09406168948205451,0.1858144790765559,0.022980704184872,0.0897938727133541,0.0010854542505794216,0.17335709305664437,True
PKD2L1,4,3.7004916244609,0.00021518218186661155,1.0,4,0,0.1436437716067544,0.04629357985939293,0.07922956735537048,1.6363084690216674,,,0.0010918747621876622,0.1436437716067544,True
SERPING1,6,3.6981822602616172,0.00021714895085097585,0.8333333333333334,5,1,-0.08090009490155392,0.29158428417941096,0.6898309924001413,0.31320572761818966,0.0926735676516068,0.0961281411362156,0.0011007094480203967,-0.08090009490155392,False
LMO1,6,3.6961240621690084,0.00021891602702464924,0.8333333333333334,5,1,0.025470753898091836,0.18105419488149743,0.29586083183105805,0.2658534727400692,-0.0290861252603201,0.343580051355169,0.0011087815420171342,0.025470753898091836,True
MGAT4B,6,3.6954691172735203,0.00021948115885917028,0.8333333333333334,5,1,0.2105639797072154,0.011818225102042224,0.15935999857031824,0.17454438114557025,-0.082342359383024,0.222542116923228,0.00111130380588467,0.2105639797072154,True
SUCLG1,6,-3.695046320187524,0.00021984670465893414,0.8333333333333334,1,5,-0.28376807314243546,-0.16622557718606412,-0.16548939593379597,-1.6701160226751384,0.430069794332194,-0.183381272852948,0.0011121340634213564,-0.28376807314243546,True
D430019H16RIK,4,3.693948511195614,0.00022079852912288805,1.0,4,0,,0.18829514547316428,,1.259106595068257,0.743357354998669,0.35800636052328,0.0011166077769758764,,False
OPRM1,6,-3.6938041306264777,0.00022092399771370398,0.8333333333333334,1,5,0.7637594355490154,-0.07871798967924115,-1.1089177545084823,-0.6485802090726334,-0.43610029492478,-0.195026353134411,0.0011169010415874247,0.7637594355490154,False
PITPNA,6,3.6934347671448267,0.00022124528409723994,0.8333333333333334,5,1,0.24650138978769487,0.024856028735988467,0.10290010518290238,0.2217224397634272,-0.0390962350694455,0.0771473904443818,0.001117814477929913,0.24650138978769487,True
WFDC8,4,3.6934318305296974,0.00022124784023328629,1.0,4,0,0.01632631417464839,0.34487027021728506,0.05169147274925195,0.016310684627259642,,,0.001117814477929913,0.01632631417464839,True
GUSB,6,3.6925286936466626,0.0002220352799965378,0.8333333333333334,5,1,-0.19993907566402935,0.12222077893033512,0.27196331072084723,0.7686578020629256,0.532985362135934,0.0283239829145973,0.001121149467511499,-0.19993907566402935,False
PYROXD2,4,3.692045246463463,0.00022245787512822075,1.0,4,0,0.17527132188876493,0.05347973591465305,0.23395816050924978,0.30902871711300905,,,0.001122940759110189,0.17527132188876493,True
ARAP1,6,3.690331481396999,0.00022396201684198692,0.8333333333333334,5,1,0.11344701735871343,0.15393407025877703,0.3334796348059008,-1.1054570643906851,0.174929220715332,0.265257024351413,0.0011288122115616832,0.11344701735871343,True
TM4SF1,6,3.6896704188503167,0.00022454476732677132,0.8333333333333334,5,1,-0.06428916320494427,0.12969781163987992,0.4812124768559016,0.43839282177870054,0.56594340084532,0.224659967781615,0.0011310605565406934,-0.06428916320494427,False
AHCYL1,6,3.6886805880028386,0.00022542000069818028,0.8333333333333334,5,1,0.12079468025386131,0.05675337673443259,0.0821950965157674,0.21645425222368875,0.0831170893424023,-0.283657388045196,0.0011346264919646473,0.12079468025386131,True
VWA8,6,-3.6880991488087536,0.0002259356158164538,0.8333333333333334,1,5,0.23399383475487534,-0.022844154251598248,-0.22541835351537998,-0.041423997736822926,-0.429326818810036,-0.402224074836284,0.0011366827699069736,0.23399383475487534,False
DACH2,4,3.68706864122218,0.0002268521815203565,1.0,4,0,0.07208795893672011,0.034321361546404305,0.1890009031595899,0.6473249583451351,,,0.0011406006404996781,0.07208795893672011,True
CD84,6,3.6866208972484174,0.00022725150564805078,0.8333333333333334,5,1,-0.005404651587539,0.21068026372631876,0.41911842054610915,0.10163822220069685,0.21871329881699,0.160353819505029,0.0011422614398683682,-0.005404651587539,False
NF1,6,-3.685382492883474,0.00022835942547919146,0.8333333333333334,1,5,0.48457420551220043,-0.0473919732789283,-0.3160080143854209,-0.1928556835441233,-0.170823312081628,-0.0157077289829931,0.001147133599554348,0.48457420551220043,False
IER2,5,3.685121233546303,0.0002285938038684518,1.0,5,0,,0.04368359693528734,0.31159781847235024,0.38704759844644565,0.0561335810187383,0.308373757331039,0.0011479625733102593,,False
SRP68,6,-3.6845403176208644,0.00022911575878667022,0.8333333333333334,1,5,-0.05223806880740067,-0.1449250709541392,-0.0758674174064824,0.09945305258058923,-0.170083739972068,-0.0036679673041784,0.0011502347708331711,-0.05223806880740067,True
IMP3,5,3.684317716873523,0.00022931606257522565,0.8,4,1,,0.3266015856937896,0.25959183613731884,0.14131126371840885,-0.0929184511324167,0.209589632464535,0.001150891287976087,,False
CTSH,6,3.683434640726568,0.00023011230517895503,0.8333333333333334,5,1,-0.22234221364297024,0.2739165684524867,0.29109762724503785,0.7668060022629035,0.201483299114635,0.0931346282150697,0.0011545373977938963,-0.22234221364297024,False
MCCC2,6,-3.681571371787587,0.0002318008785056441,0.8333333333333334,1,5,-0.27956151640899307,0.02589287862641898,-0.1783355239398956,-0.15259664650077998,-0.150730942286174,-0.211033327221454,0.0011619527986146034,-0.27956151640899307,True
CDC20,6,3.6811951456489393,0.00023214323858498483,0.8333333333333334,5,1,-0.12162660397684366,0.17414790715049178,0.5033079525756801,0.2781043726691763,0.31683317520408,0.499105288659834,0.0011629645535891856,-0.12162660397684366,False
ZFP707,5,3.681006064268479,0.00023231547888931522,0.8,4,1,-0.11358643596649243,,0.43218734671176895,0.06215968576476438,0.266003601732843,0.118280464619381,0.0011634752818686673,-0.11358643596649243,False
DUSP5,6,-3.6780592959736897,0.00023501533145868774,0.8333333333333334,1,5,0.41668924811637487,-0.25955783146056444,-0.591796670919237,-1.3850109554425694,-0.426789853966451,-0.0638776433278314,0.0011755738187682683,0.41668924811637487,False
SELENOI,5,-3.677683078505169,0.0002353621366157344,0.8,1,4,,-0.05543016152777014,-0.2345111618645097,-0.14504381181812231,-0.012602306960025,0.102543035770226,0.0011765974283490294,,False
KRT25,6,-3.6769033140690106,0.00023608246953067536,0.8333333333333334,1,5,0.0964325489745742,-0.21821081194785175,-0.49533550332836007,-0.4752896177070116,-0.227088853386559,-0.381423779220814,0.001178418888923926,0.0964325489745742,False
DUSP6,6,3.6737730052171145,0.00023899506737733457,0.8333333333333334,5,1,0.0029141346975283255,0.2285146330735488,0.4053768682016017,0.49442733237579084,-0.112128896692925,0.151418019156977,0.0011911612030200667,0.0029141346975283255,True
PKNOX2,6,-3.6736640846078354,0.0002390970170432953,0.8333333333333334,1,5,0.14710107565543762,-0.11337289283232077,-0.38904224288598943,-0.2776742877892211,-0.410623814457512,-0.161251507265965,0.0011913106038833907,0.14710107565543762,False
VPS26C,4,3.6720968789482655,0.00024056844582155578,1.0,4,0,0.05890901318844666,0.04886666273114049,0.1305759248302829,0.23496955740075887,,,0.0011972005157060708,0.05890901318844666,True
VPS52,6,3.671676175114347,0.00024096488307935064,0.8333333333333334,5,1,0.23980540027457486,-0.023520306434889005,0.12470093024266848,0.23391000088948388,0.359411635574918,0.334536516382729,0.0011984527478153281,0.23980540027457486,True
BAMBI,6,-3.6714947104019804,0.0002411360698735944,1.0,0,6,-0.42947120486977663,-0.43894525603888557,-0.1490270557694222,-0.3809265588568178,-0.671576833926562,-0.416270068865337,0.0011989438956286377,-0.42947120486977663,True
IL20RB,3,3.6697464688329986,0.00024279114801552972,1.0,3,0,,0.21754889911943315,0.2764740261719709,0.49953292952087147,,,0.001206086159049534,,False
NDRG4,6,-3.6693552179936613,0.00024316300569417104,0.8333333333333334,1,5,0.7283608614874915,-0.1190856189731111,-0.22288057261679484,-0.0021878730088147336,-0.0803855421762115,-0.0640010248612458,0.0012073586567068828,0.7283608614874915,False
ARHGDIG,4,3.669323479029188,0.00024319319486833902,1.0,4,0,,,0.14648485714089698,0.5142936902287811,0.145330385143118,0.22893650684302,0.0012073586567068828,,False
CCDC177,6,-3.6684797477119933,0.00024399701768773648,0.8333333333333334,1,5,0.053575419736090035,-0.09917495771674162,-0.5842657455501088,-0.06657393794468536,-0.4620220655348,-0.115027202480806,0.0012106230925561794,0.053575419736090035,False
LEPROT,4,3.668250277354768,0.00024421606481065614,1.0,4,0,,,0.13043711687776582,0.38196978010075533,0.167681761792507,0.328214841119926,0.001211346809932868,,False
STMN3,6,3.668110088876203,0.00024434997626610364,0.8333333333333334,5,1,0.14476485444968823,0.037357159702540166,0.13638079320754493,0.2560407749685538,-0.0233171508646262,0.0821372521152635,0.0012116479350379112,0.14476485444968823,True
EPB41L4A,6,3.6669433734698336,0.00024546712640807116,1.0,6,0,0.20078596081833489,0.06039505630085351,0.08495696138921183,1.394061058610761,1.18600044367492,0.3038117871048,0.001216094545437412,0.20078596081833489,True
PDGFB,6,3.666002417282952,0.00024637159648102506,1.0,6,0,0.1352153872544588,0.18106921486215866,0.1942863236011343,0.4442761530892678,0.104836211822933,0.413695103513736,0.0012202038303494272,0.1352153872544588,True
NHSL1,6,3.6659272132884464,0.0002464440191431933,0.8333333333333334,5,1,0.1376240015352468,0.14184227582805753,0.17153446683653328,0.45519591781840774,0.548482198985483,-0.014192591221214,0.0012202038303494272,0.1376240015352468,True
NAP1L2,5,-3.6657730576699006,0.0002465925359208904,0.8,1,4,0.49296638409684945,,-0.356262504259905,-0.2395536060290695,-0.289924446250801,-0.217725659053455,0.0012205740593787613,0.49296638409684945,False
FBXL19,5,3.6654355236386404,0.0002469180165394031,1.0,5,0,0.23851104966667336,,0.09711925534250554,0.10002766037244726,0.0496118817002371,0.249684495149213,0.0012218197338595518,0.23851104966667336,True
SKI,6,3.662666426422088,0.0002496034830902473,1.0,6,0,0.3612130433773464,0.07688242689434155,0.13088694460918227,0.23347496608209184,0.065331430621328,0.125121118104762,0.001234001449256205,0.3612130433773464,True
PCDHA4,3,-3.6608614011764664,0.0002513687161181878,1.0,0,3,,-0.01171366538802232,-0.1253638977781124,-1.3478146304703293,,,0.0012419865639367892,,False
ARMCX4,6,3.660532379495825,0.00025169174339500724,0.8333333333333334,5,1,0.16662647567722288,0.08790997079411467,0.16526754284706424,0.23568860371520373,0.107497981199321,-0.358775500210336,0.0012432115000519724,0.16662647567722288,True
YKT6,6,3.659520079621576,0.0002526880435568209,1.0,6,0,0.08844083053168816,0.05312788498908283,0.0928090183156085,0.24963379599513225,0.161599429869153,0.263608041700175,0.001247388158947957,0.08844083053168816,True
CDC42EP4,6,3.6582471277939272,0.0002539461259194476,0.8333333333333334,5,1,-0.027033630057880842,0.19981554435059712,0.17049825449803002,0.5966871001670144,0.260574792138368,0.443545097464812,0.001252478032246334,-0.027033630057880842,False
SLC25A30,6,3.6576054995283616,0.00025458248359678425,0.8333333333333334,5,1,-0.09523588050642484,0.05686711417661661,0.21045582357237613,0.06638784004897769,0.988067740140501,0.190879224190976,0.0012547780342495648,-0.09523588050642484,False
LIPK,6,3.6565277849839752,0.0002556547118347331,0.8333333333333334,5,1,0.008031265656168143,-0.04507859342276056,0.22009576114608645,1.061592629430427,0.752465592533104,0.141846032771185,0.0012590290955931276,0.008031265656168143,True
TMEM247,3,3.6549736673747844,0.00025720837646086203,1.0,3,0,,0.013252583504144865,0.0473296251731324,0.27053903929690026,,,0.0012651747539911408,,False
ICA1,6,-3.651582805430642,0.00026062903488721043,0.8333333333333334,1,5,0.22172805031634812,-0.07633264393631434,-0.26390699120798544,-0.09126004589768755,-0.0488605759300269,-0.223883521847255,0.001279718714165858,0.22172805031634812,False
KCNQ5,6,-3.651124713168916,0.000261094409409197,0.8333333333333334,1,5,0.5681650518461643,-0.2700520875213197,-0.4386219786478671,-0.24690659614015598,-0.682395715434134,-0.531718416445547,0.0012812436005161664,0.5681650518461643,False
CD2BP2,5,3.649402028985572,0.000262851462028733,1.0,5,0,0.060457721733779834,,0.10512343956967118,0.2797554275328098,0.113469974462119,0.125547953876535,0.0012891014517035818,0.060457721733779834,True
HCN4,6,3.6488998375947723,0.00026336575551753904,0.8333333333333334,5,1,0.3284365572572079,0.045780886025424294,0.3414354325411084,0.00033760401530003037,0.135810983159786,-0.0337306577345472,0.0012908587460249647,0.3284365572572079,True
TICAM2,4,3.6479209869129328,0.00026437090772526284,1.0,4,0,0.005742265031775995,0.13721654490006419,0.4825083674655285,0.39978468627406927,,,0.0012954017953429693,0.005742265031775995,True
KRT20,4,3.6474777885558662,0.00026482719657156824,1.0,4,0,0.23567362070587095,0.02074003306821541,0.19693913807087582,0.08883875902924804,,,0.0012968697507847922,0.23567362070587095,True
TREM2,6,3.646797504914115,0.0002655290099232321,0.8333333333333334,5,1,-0.20505451095633653,0.034647651220025666,0.7790333064513908,1.6595693077117195,0.899754131304785,1.09266364086756,0.0012991534650456215,-0.20505451095633653,False
OLFML2B,6,3.643804347657605,0.0002686376577857279,0.8333333333333334,5,1,0.1089863578635919,0.2753409613627893,0.5022700270261247,0.23871541796496398,-0.119966458912262,0.199455262302488,0.0013120361497991643,0.1089863578635919,True
HEXA,6,3.6432484118397293,0.0002692187879092707,0.8333333333333334,5,1,0.022087493729891605,0.18352708270094364,0.2356620747979381,-1.1964836433374018,0.139670791323863,0.237192513546929,0.0013140989022336327,0.022087493729891605,True
TRAFD1,6,3.6401743733609924,0.0002724534678394502,0.8333333333333334,5,1,0.06718568454227825,0.02689164566942237,0.38973685114175893,-1.0699314750378788,0.111867681937803,0.228801784223078,0.001327649447361958,0.06718568454227825,True
MBD1,5,3.6401529422192547,0.0002724761462474971,0.8,4,1,0.15304167969185034,,0.06943311692194776,0.1883209280508531,0.0748168472838259,-0.0931994669391885,0.001327649447361958,0.15304167969185034,True
UAP1L1,6,3.6382200821565065,0.00027452878754325756,0.8333333333333334,5,1,-0.32104744261550566,0.11769610631303973,0.318140292095634,0.5234250952466701,0.282030885796882,0.313181844060795,0.001336077768719788,-0.32104744261550566,False
HID1,6,3.637243353873121,0.00027557154813091794,0.8333333333333334,5,1,0.3629926454801904,-0.08643376591913299,0.06373617141897192,0.5618600646344865,0.270008748464188,0.316763499541844,0.0013407584552213268,0.3629926454801904,True
MYLIP,6,3.6361385138056557,0.00027675555538497185,0.8333333333333334,5,1,0.02241026568228488,0.17567814557031847,0.2603199358659243,0.5411971449407895,0.0126571012367615,-0.0447779035170532,0.0013461234066212324,0.02241026568228488,True
DCP1A,6,3.635816843705127,0.0002771011697586784,1.0,6,0,0.17863762519503368,0.14488375137796505,0.10986126694680376,0.2145452271491104,0.142416554539387,0.0301174553240772,0.0013470290971403977,0.17863762519503368,True
ELOB,5,3.6357570134244312,0.00027716549824351384,1.0,5,0,,0.09966357594368613,0.20092507897028344,0.21336840693353487,0.0012440714113466,0.202895238610743,0.0013470290971403977,,False
ZC3H12D,4,3.6337032976830295,0.00027938212182685606,1.0,4,0,0.0696725740315951,0.039706954640408965,0.5565464603866892,0.3397835243914614,,,0.0013572393092382209,0.0696725740315951,True
FST,6,3.6336398038157056,0.0002794509162568787,1.0,6,0,0.013016801906063524,0.06608565983572179,0.35123023012572685,3.311311329450053,1.82499175308929,1.03867951016809,0.0013572393092382209,0.013016801906063524,True
DIP2B,6,3.6327381740215445,0.00028042953020612055,1.0,6,0,0.29043707153784926,0.08881067573496582,0.08720962023711998,0.20336603666243658,0.113621544600916,0.157845773362602,0.0013611934263846651,0.29043707153784926,True
NCLN,6,3.6316002071165134,0.0002816692449691531,0.8333333333333334,5,1,0.22128008345654138,-0.09291874967358593,0.08118022524265278,0.36892655693056575,0.513578510977235,0.321086594328336,0.0013668101268629205,0.22128008345654138,True
MEGF8,6,3.631231791677577,0.00028207170030606336,0.8333333333333334,5,1,0.518387439124143,-0.24999963515470736,0.11526962165381072,0.06815736430413111,0.158991057620031,0.165545801697474,0.0013683618943335172,0.518387439124143,True
ISL2,6,-3.6305699665904188,0.0002827960286866295,0.8333333333333334,1,5,0.7302300425623205,-0.046012336186062264,-0.6300397847767449,-0.3968527265045445,-0.0989055576902383,-0.150117417384553,0.0013707448038916888,0.7302300425623205,False
USP11,5,-3.630540289928462,0.00028282854882700755,0.8,1,4,,-0.07859618747959551,-0.20094034600973654,-0.01920424986994984,-0.236148491995319,0.024003002830197,0.0013707448038916888,,False
LRPPRC,6,-3.6304729224719554,0.00028290238412279425,0.8333333333333334,1,5,0.028521343218324446,-0.17758560408934887,-0.18465099333762858,-1.9058547014055716,-0.291741054884326,-0.162903980907259,0.0013707448038916888,0.028521343218324446,False
PRPF6,6,3.630404876578538,0.00028297698132539274,0.8333333333333334,5,1,0.02077404472893818,0.026697406733662277,0.13853872408853274,0.20370727996568494,0.0046900932404251,-0.238656803960955,0.0013707448038916888,0.02077404472893818,True
DAB2,6,3.629079872626358,0.0002844332324435683,1.0,6,0,0.3596739925099266,0.09198742593415865,0.2554973408512158,1.0621955826041853,0.393076805455308,0.188309335473642,0.0013768909253905905,0.3596739925099266,True
PLEKHA6,6,-3.6273641394858394,0.0002863293500529262,0.8333333333333334,1,5,0.3768496025906476,-0.07746048482901946,-0.4510986274258961,-2.5775382390571355,-0.145888970478482,-0.104173349648851,0.0013849571601624881,0.3768496025906476,False
HIGD2A,6,3.627054590061283,0.00028667270263590695,0.8333333333333334,5,1,-0.17771001585767898,0.19567399016689357,0.2649412024197657,0.2475358004871966,0.0027151055380023,0.309342050397467,0.0013862128466343943,-0.17771001585767898,False
TMEM119,6,3.626617906945602,0.00028715772802222585,0.8333333333333334,5,1,-0.0975934021949445,0.34897844969360153,0.5321040942335826,0.8261138616594144,0.395277082915405,0.624481956662497,0.0013874012449740436,-0.0975934021949445,False
XPC,6,3.626608492905793,0.00028716819268830533,0.8333333333333334,5,1,0.001188501719382451,0.15997312451065016,0.2020933504504825,0.19738081907364347,0.147266085172437,-0.0832945297226097,0.0013874012449740436,0.001188501719382451,True
DSCAM,5,-3.6265832271571954,0.00028719627991280456,0.8,1,4,0.6493612415957268,,-0.6189549721724652,-1.3734558261240175,-0.555071765065593,-0.28654194096272,0.0013874012449740436,0.6493612415957268,False
NEK8,6,3.62653153757616,0.0002872537497901189,0.8333333333333334,5,1,0.2265775536702428,0.11360152529457901,0.16187606125931708,0.13087974344128694,-0.0011465440118019,0.18973364208954,0.0013874012449740436,0.2265775536702428,True
MLKL,6,3.6263214901336367,0.00028748739709645674,0.8333333333333334,5,1,-0.13302105297667222,0.24336575608044497,0.4575801443791989,0.33500674655638774,0.0089960487058906,0.082610380606238,0.0013881246781623547,-0.13302105297667222,False
SLC25A1,6,3.6245428301922047,0.00028947304764361843,1.0,6,0,0.16366622819814225,0.0762678820351681,0.09815839313451935,0.20016612177347337,0.241008192820843,0.352813729916915,0.0013968973424481551,0.16366622819814225,True
CYP21A1,4,3.624003622637459,0.00029007753843350717,1.0,4,0,0.3895449037354796,0.0428526673938579,0.08831542827833172,0.040672486143011444,,,0.0013994064168322386,0.3895449037354796,True
NCALD,6,-3.6190860225245847,0.00029564535686234456,0.8333333333333334,1,5,0.42923782976760805,-0.09167311129503464,-0.18797145201350673,-2.417804657039424,-0.474391218862294,-0.214281391467168,0.0014246060980452771,0.42923782976760805,False
L3MBTL1,6,-3.6179970112698348,0.00029689182410980197,0.8333333333333334,1,5,0.3684234115537173,-0.06332372857661894,-0.4547294656288008,-0.6033337143697342,-0.367733185840125,-0.0263818086011824,0.0014289483782103643,0.3684234115537173,False
KLRG2,6,-3.6179214955547954,0.0002969784405926301,0.8333333333333334,1,5,0.2446237518169765,-0.16103499435105917,-0.6287945614739794,-0.2387461593268223,-0.29907705413694,-0.118567235187889,0.001428949752525934,0.2446237518169765,False
UBA1,6,3.617630848042526,0.0002973120340270123,0.8333333333333334,5,1,0.22173183054435697,0.018495399505096266,0.07202574337598833,0.04917501607843455,0.208720726470324,-0.0337893016106916,0.0014301391418817518,0.22173183054435697,True
