,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
CNMD,-1.2824628296905614,-8.877004543033983,0.0003789277725868738,3.0158675808596023,4.298330410550164,0.2818654256151365,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
PRSS41,-1.2446455187113128,-8.025782005305642,0.00040855156876872634,1.9397282292589177,3.1843737479702305,0.2818654256151365,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LYPD10,-0.37165706446215657,-8.017923869599901,0.0004097071942315199,0.06568178294847542,0.437338847410632,0.2818654256151365,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
RAB7B,-0.8038945168317997,-7.04376629560869,0.0004145395799787316,2.5758641169987637,3.3797586338305634,0.2818654256151365,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
TRPM6,-0.9127781017697851,-7.159057282053369,0.00042985849792066025,1.519254740217839,2.432032841987624,0.2818654256151365,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
PDPN,-0.8421526198865434,-6.994574791510929,0.0004304566801911049,4.283970384812662,5.126123004699205,0.2818654256151365,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
FAM174C,-0.6281324245911311,-8.096965071067471,0.0004452933367188681,2.628932451725804,3.257064876316935,0.28369999531010476,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LRP4,-0.5346798049718151,-7.002462960146685,0.0005051795264765801,4.274163835088166,4.808843640059981,0.31338413099032697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
THRSP,-0.476424724765689,-6.713591189531027,0.000561575008989636,3.4687468344196675,3.9451715591853564,0.31520580716450697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
RD3,0.16410452555789887,6.638739734646151,0.0005741500781566587,0.2144406782323059,0.05033615267440703,0.31520580716450697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
TLR13,-0.9970825461060664,-7.856937054997425,0.0005925456105717167,2.660737441392011,3.6578199874980775,0.31520580716450697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CYBB,-0.7937793592824294,-6.610672351828109,0.0005981052246554802,4.096377217395114,4.890156576677543,0.31520580716450697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SLC14A1,-1.5682881246515716,-7.165830783467306,0.0006036043558728313,2.6259318780351144,4.194220002686686,0.31520580716450697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
RUBIE,0.7945855360873143,6.724745825390531,0.0006039144264757091,1.3242101403669984,0.529624604279684,0.31520580716450697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
PLAC8,-1.0515794274328916,-7.721919147501943,0.0006109355068914523,1.9421733961559755,2.993752823588867,0.31520580716450697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CX3CR1,-0.8097208248877061,-6.639059444851444,0.0006150879026669206,5.04627144724937,5.855992272137076,0.31520580716450697,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM39822,-0.8030260080993804,-7.586134505420801,0.0006823711914955689,0.1615058984280796,0.96453190652746,0.3337571760011502,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SPATA18,-0.3117056853382857,-6.415274847365917,0.0006925911683109252,0.5786135684988976,0.8903192538371832,0.3337571760011502,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LPXN,-0.7030052159258813,-6.585508974465652,0.0007019876532047633,1.8707888900704965,2.573794105996378,0.3337571760011502,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
PXMP2,-0.4819207630643647,-6.707658872111973,0.0007079225724370045,2.0276690629852907,2.5095898260496554,0.3337571760011502,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
D930028M14RIK,-1.7609845672358446,-8.945395623333699,0.0007242891083019754,3.2705970867555605,5.031581653991405,0.3347777872549503,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CENPX,-0.6449148951013819,-6.767517941778625,0.000772095776796839,2.6182547588876237,3.2631696539890056,0.35001180281599775,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
4933407I05RIK,-0.4876491640982387,-6.1828249593025,0.0008273169315100796,0.19282178696394664,0.6804709510621854,0.3585181660462369,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
IGHM,-1.132564030341463,-7.0363754555968665,0.0008279698440940565,4.291930925059939,5.424494955401402,0.3585181660462369,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
KLRA8,-0.4094340810056195,-8.925196674659876,0.0008364866216664415,0.017835260689300036,0.42726934169491954,0.3585181660462369,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
DTX4,-0.456631692873569,-6.4970698451343,0.0008871734302937264,5.57890276734378,6.035534460217349,0.37345248700560735,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
S100A3,-0.5347064930108922,-6.209540897276173,0.0009878698505162147,0.6936120470435112,1.2283185400544034,0.40373470865588634,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MS4A7,-0.9227956243353992,-5.9696143917277436,0.0009933658466059223,3.307898164953583,4.230693789288982,0.40373470865588634,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
VMN1R-PS32,0.4425188179445645,6.344288953783825,0.0010166801800503176,0.844993077571504,0.4024742596269395,0.40620681159874805,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
TESCL,-0.48960667857443757,-9.335206793570038,0.0010681593698472528,0.050593324145190285,0.5402000027196279,0.41303109829080886,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM29686,-0.6458813813028844,-5.882228253009267,0.0010746126423198234,0.121806847162281,0.7676882284651654,0.41303109829080886,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
ITK,0.8306093353917676,5.859378432128516,0.0010960144747046683,4.177096513634813,3.346487178243045,0.41303109829080886,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
4930447F24RIK,-0.250528791761898,-7.13359238423287,0.0011080298354984226,0.11738968666800187,0.3679184784298999,0.41303109829080886,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CYP2R1,0.7133265480061912,5.833322564457928,0.0011277349366979764,1.1733361313449828,0.4600095833387916,0.41303109829080886,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SCPEP1,-0.859366486066131,-7.4607923304594435,0.0011388886178637669,5.177390215125947,6.036756701192078,0.41303109829080886,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
AB124611,-0.578183009563249,-5.782282150073644,0.001171017481229057,2.121766267756613,2.699949277319862,0.41824841037897814,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LVRN,-0.40606895255239106,-5.856289647970315,0.0012022522083611014,2.137711272125098,2.543780224677489,0.41975228106598395,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
B230206L02RIK,-1.04581142176835,-6.269683420076962,0.001210841009310945,0.22980560043045054,1.2756170221988006,0.41975228106598395,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
