symbol,K,Z_FE,p_FE,Q,tau2,I2,Z_RE,p_RE,FDR_RE,consistency,meta_FDR,FDR_FE,nerve_injury_consistency,K_nerve_injury,incision_lfc,incision_measured,incision_agreement
IL13RA1,5,8.884098769787796,6.444101945127773e-19,11.697530991189282,0.9446594839133688,65.80474971160284,3.583628705863925,0.0003388536750427389,0.011973026879873797,1.0,9.696615945069885e-16,9.696615945068627e-16,1.0,5,,False,
TGM1,4,8.862104292407665,7.851809335175747e-19,31.729953594762325,2.757712324576265,90.54521151113435,2.143270861785662,0.03209135513614088,0.18963802578129377,1.0,1.083026234298598e-15,1.0830262342985747e-15,1.0,3,0.2321264576292077,True,1.0
SDC1,6,8.850539610768537,8.709714356644493e-19,24.506838903196705,1.5137429854512943,79.59753185733067,3.8771503571718453,0.00010568704976286038,0.005698149992426271,1.0,1.1089476310091545e-15,1.1089476310090744e-15,1.0,5,0.1816238622364934,True,1.0
SOCS3,5,8.782690798634663,1.5960949970798188e-18,15.51021019291921,1.4125606292489283,74.21053647728064,2.7850951095598657,0.005351202435929805,0.06866131993760476,1.0,1.887040313690436e-15,1.8870403136903686e-15,1.0,5,,False,
ZDHHC18,6,8.722870826398987,2.7123563734817396e-18,25.181845705314757,1.566123938454944,80.14442603409042,3.090424315547047,0.00199870735779177,0.03798232397952856,1.0,2.992994846258028e-15,2.9929948462579835e-15,1.0,5,0.5669918890862915,True,1.0
CCKBR,6,8.70867250618104,3.074541582620389e-18,14.727137728606001,0.7548320144676539,66.04907150227844,4.1122520707464485,3.9181815148893456e-05,0.0029749422217636903,1.0,3.180613267220883e-15,3.180613267220792e-15,1.0,5,0.6672885687721315,True,1.0
COL16A1,6,8.589607871686814,8.726664087052033e-18,13.764115545073716,0.6801008864571031,63.67365572000347,3.9603535746265246,7.48388711908177e-05,0.004570970464761678,1.0,8.496690821699132e-15,8.496690821699132e-15,1.0,5,0.2797992923447285,True,1.0
VGF,6,8.564306838482725,1.08727940529182e-17,30.73905467025929,1.9973668543941983,83.73404760284444,2.438070062596719,0.014765911807805168,0.12425285828306616,1.0,9.481672455731994e-15,9.481672455731994e-15,1.0,5,1.0491751405586172,True,1.0
SBNO2,6,8.56418825758051,1.0883988440001683e-17,35.75700471882979,2.3867629387656026,86.01672584346257,2.2547121760162323,0.024151400891006553,0.1611911240112663,1.0,9.481672455731994e-15,9.481672455731994e-15,1.0,5,0.123579660356234,True,1.0
SOX11,5,8.556541151942728,1.1630433277979395e-17,10.548162271855361,0.8036061952062584,62.078702461064594,3.6399810351167057,0.00027265812216007996,0.010471084078871562,1.0,9.625346580857063e-15,9.625346580855748e-15,1.0,5,,False,
NKAIN1,6,8.494327206575344,1.9908272757375653e-17,24.794217567255984,1.5360437507904086,79.83400772201355,2.830201488471399,0.004651869817760601,0.06316468353041302,1.0,1.5691510984766143e-14,1.5691510984765802e-14,1.0,5,0.2598306461393511,True,1.0
DRAXIN,5,8.480613763971661,2.2400908172584556e-17,12.651033447464897,1.0616755945709873,68.3820296846852,3.143880455105803,0.0016672353383415301,0.033625575312147396,1.0,1.6853628730573616e-14,1.6853628730573616e-14,1.0,5,,False,
CHL1,6,8.458843169774054,2.7004291583445368e-17,16.604546187440576,0.9005200933763304,69.88776481117007,3.749051496627643,0.00017750463765936505,0.007919290465061483,1.0,1.9433697143009712e-14,1.9433697143008162e-14,1.0,5,0.4542070728050822,True,1.0
FADS3,6,8.437058113438571,3.254246831889705e-17,18.919600260074677,1.0801697475709953,73.57238032903204,3.755509782979573,0.00017298900333687537,0.007780744519652068,1.0,2.2072642849953082e-14,2.2072642849952596e-14,1.0,5,0.3176502490435622,True,1.0
AZIN2,6,8.430556328084826,3.440257390666631e-17,29.75422327987084,1.920943318194878,83.19566283760945,2.959447340015908,0.003081913690846785,0.049594291816634786,1.0,2.2072642849953082e-14,2.2072642849952596e-14,1.0,5,0.2281835021537022,True,1.0
ABCA1,6,8.42964390801261,3.467186527904589e-17,19.56914519357956,1.1305748435328689,74.44957380335421,3.4144261149274024,0.0006391652651600995,0.017603100613860178,1.0,2.2072642849953082e-14,2.2072642849952596e-14,1.0,5,0.3531430313973231,True,1.0
TUBB6,6,8.387775320667608,4.954279051561599e-17,32.322006597302455,2.1202049209696865,84.53066338889587,2.744285421019942,0.006064278603355908,0.07377076504637069,1.0,3.0371565504242254e-14,3.037156550423985e-14,1.0,5,0.0755665206879365,True,1.0
MAP7D1,6,8.324884485005423,8.441101594789784e-17,29.61100338813139,1.9098293643875208,83.11438510049246,2.2564807653184324,0.02404053858284913,0.16073065567952818,1.0,4.989896914177161e-14,4.989896914177161e-14,1.0,5,0.2830932700372921,True,1.0
REG3B,4,8.27823542318271,1.250138908068216e-16,44.35314695268569,3.969379297299842,93.2361056517584,1.7428227868288857,0.08136457469146956,0.3055232396309447,0.75,7.135275588394969e-14,7.135275588394866e-14,1.0,3,-0.0652790179970328,True,0.0
PLAUR,6,8.251274563693652,1.5671403577956884e-16,15.315488813417783,0.8004884292274305,67.35331101140214,3.8960779638289895,9.776293046640815e-05,0.005358185513509892,1.0,8.646435734078322e-14,8.646435734078078e-14,1.0,5,0.3836450726532576,True,1.0
ARG1,4,8.235905775493963,1.782041533878639e-16,23.71307751281005,1.9881935746458455,87.34875303140484,2.332020592289447,0.01969960788375232,0.14490184706040474,1.0,9.514952086696527e-14,9.514952086696526e-14,1.0,3,0.2568901631996874,True,1.0
SBF1,6,8.191724288056596,2.5750999811869386e-16,22.256165772057184,1.3390893328675415,77.5343154287719,2.960657593726018,0.003069830212276907,0.049594291816634786,1.0,1.331970465268944e-13,1.331970465268944e-13,1.0,5,0.413946653532812,True,1.0
PTPRO,6,8.184358313988332,2.7375841480231217e-16,26.342456849061435,1.656188094231369,81.01923435369261,2.54250479044836,0.011006109250299028,0.10545515525940043,1.0,1.335885947272874e-13,1.3358859472728452e-13,1.0,5,0.3550947907570005,True,1.0
SPRR1A,6,8.184072579515616,2.7440866485788266e-16,13.883488405236621,0.6893642955938466,63.985996501325396,3.7577221443997337,0.00017146712501189338,0.007755161466228673,1.0,1.335885947272874e-13,1.3358859472728452e-13,1.0,5,0.4976966948212072,True,1.0
JUN,6,8.172771499280698,3.013844715656113e-16,32.81573683466193,2.1585186983693463,84.76340779671689,2.4132469349360224,0.0158111034295999,0.1293010790349494,0.8333333333333334,1.425290220958285e-13,1.425290220958285e-13,0.8,5,0.2619751576152911,True,1.0
SEMA3C,6,8.167924375379245,3.1374047708577506e-16,12.986410298593515,0.6197504694853839,61.498213247262626,4.377676437732349,1.199512479057391e-05,0.0013316400236418307,1.0,1.4425089935344272e-13,1.4425089935343747e-13,1.0,5,0.2643900108735133,True,1.0
MAP2K6,6,-8.159176445880794,3.3731658289792323e-16,17.347381652865764,0.9581645933751258,71.17720645078442,-3.3991645936516224,0.0006759202652152999,0.01822122513003851,1.0,1.4684110560605538e-13,1.4684110560605114e-13,1.0,5,-0.2695930569673734,True,1.0
COL7A1,5,8.151150423053052,3.6047838945400036e-16,20.55282355866851,1.418840709692188,80.53795387975813,3.0386763027723074,0.0023762002155001145,0.04296386557661076,1.0,1.4684110560605538e-13,1.4684110560605114e-13,1.0,4,0.2544486559378975,True,1.0
KIF22,6,8.15050070603114,3.6242052689372103e-16,29.999476053697073,1.9399750879185258,83.33304224697015,3.0278421764349885,0.0024630668689861047,0.04356471571970426,0.8333333333333334,1.4684110560605538e-13,1.4684110560605114e-13,1.0,5,-0.0192399829393967,True,0.0
PLEKHO2,6,8.150375833712909,3.6279497560849887e-16,20.46589077401712,1.2001628653983365,75.56910639654224,3.299031480133641,0.0009701903066218615,0.023517416896075352,1.0,1.4684110560605538e-13,1.4684110560605114e-13,1.0,5,0.2194592403153512,True,1.0
AP1S1,6,8.150064042977853,3.6373159315176995e-16,25.04641645614344,1.5556145434178823,80.0370643490854,2.9013520218860007,0.003715562211168932,0.05621570906697273,1.0,1.4684110560605538e-13,1.4684110560605114e-13,1.0,5,0.234415588599874,True,1.0
RND1,6,8.102102297927829,5.401749112914088e-16,14.544997687384292,0.7406978325462567,65.6239202819758,3.9876790143632377,6.672285459198594e-05,0.004270874864940216,1.0,2.128803602784649e-13,2.1288036027846182e-13,1.0,5,0.3436454387222443,True,1.0
BASP1,5,8.072170711587127,6.905922580260635e-16,24.472586368900846,2.512444950952999,83.65518078186007,1.6936570207582882,0.09033047597819316,0.3219629650159368,0.8,2.658298384848233e-13,2.658298384848233e-13,0.8,5,,False,
TNKS1BP1,4,8.046495057715006,8.519882613747568e-16,8.084567143489938,0.936630789590252,62.892261926283375,3.5829955412559333,0.000339676407996709,0.011973026879873797,1.0,3.205024932335222e-13,3.2050249323352216e-13,1.0,4,,False,
SEMA6A,6,8.03667040549844,9.231253919150824e-16,18.314956008669114,1.0332489728211391,72.69990712708606,3.2770527535543788,0.0010489676883284945,0.024732924753865015,1.0,3.395460330439776e-13,3.3954603304396546e-13,1.0,5,0.2634151716714799,True,1.0
GPC1,6,8.027240777341488,9.968931453159837e-16,29.315357092279907,1.886887025613887,82.94409314455619,2.3077564718049137,0.021012685187842172,0.14978551474124185,0.8333333333333334,3.587081595928323e-13,3.587081595928296e-13,0.8,5,0.2657810180904256,True,1.0
TNIK,6,8.001721910117771,1.2269123004272406e-15,16.084560428891884,0.8601688709951038,68.91428881687838,3.3378487209433763,0.0008442970313540872,0.0212342000190516,1.0,4.3208196588663483e-13,4.3208196588663165e-13,1.0,5,0.4784697295852513,True,1.0
MIDN,6,7.971269252655126,1.5705291303562788e-15,19.14705631433451,1.0978204806468614,73.88632530287838,3.1482294570974214,0.0016426269730776687,0.03331956085585977,1.0,5.415707951178569e-13,5.415707951178569e-13,1.0,5,0.2613062640873567,True,1.0
CACNA2D1,6,7.957020153639896,1.7623201541839654e-15,24.554108669445206,1.5174111490854783,79.63680919021942,2.7483600029600117,0.005989420648474695,0.07345492778161482,1.0,5.953045549398739e-13,5.95304554939857e-13,1.0,5,0.2245723396026937,True,1.0
ANKRD1,4,7.897236995465735,2.8515386442907944e-15,34.53593115165115,3.0270506952629277,91.31339477477337,1.9647637382848253,0.049441588964468174,0.23702262940483385,0.75,9.439733528060452e-13,9.439733528060246e-13,1.0,3,-0.0138211885994803,True,0.0
RHOC,5,7.885857453456024,3.1238303735254147e-15,9.3222917015028,0.6531644156721017,57.09209571981984,3.619271963596455,0.000295433021811106,0.01106610118291024,1.0,1.0138360851488756e-12,1.0138360851488756e-12,1.0,5,,False,
TLE3,6,7.8778710941976735,3.330060003377633e-15,30.60324260866806,1.9868277528722336,83.66186203228085,2.166387765394068,0.03028156808208548,0.18332864480419855,1.0,1.0599837149212805e-12,1.0599837149212805e-12,1.0,5,0.1587898245476093,True,1.0
FOSL1,3,7.85637071789451,3.954235978934085e-15,8.187173223230726,1.1286620341054165,75.5715441035852,2.726664322313196,0.00639780879247522,0.07634933751481603,1.0,1.2349153570437164e-12,1.2349153570437164e-12,1.0,3,,False,
PLSCR3,6,7.825443197258373,5.058715665899824e-15,13.626910197348028,0.6694536650535301,63.307896452028686,3.750259176447565,0.00017665189019977856,0.007902546179964148,1.0,1.531092020471153e-12,1.5310920204711373e-12,1.0,5,0.3117651903541985,True,1.0
PRDX6,5,7.824726776686631,5.0876063995838906e-15,10.947685497089646,0.8526366446053213,63.462596719065715,3.161470420909276,0.0015697476034995115,0.03239704616921,1.0,1.531092020471153e-12,1.5310920204711373e-12,1.0,5,,False,
CSK,6,7.819981088828303,5.283127320249577e-15,22.88248112167391,1.3876917984883255,78.14922265897083,2.8378564167980156,0.004541760826084091,0.06202576336084477,1.0,1.5615414893709106e-12,1.5615414893709106e-12,1.0,5,0.3461890097102085,True,1.0
DLGAP4,6,7.811452938546919,5.653245880562408e-15,28.067987118019456,1.7900903299437398,82.18611124846201,2.2474089388040412,0.024613904265147795,0.16348689542404746,0.8333333333333334,1.641623259913521e-12,1.641623259913491e-12,0.8,5,0.2654055632185148,True,1.0
CSF1,6,7.807980887991201,5.811139482494438e-15,25.813548131246367,1.6151444445908631,80.63032646818637,2.774069701361076,0.0055359815741605044,0.07010831447245958,1.0,1.6583789778319272e-12,1.6583789778318612e-12,1.0,5,0.1542666348398151,True,1.0
ESYT1,6,7.792452784134152,6.572073297980617e-15,36.50115378670452,2.4445093751418674,86.3018028711705,2.482289940450661,0.01305410091252188,0.11660630237672001,0.8333333333333334,1.8437450377656805e-12,1.8437450377656805e-12,0.8,5,0.4369382322305002,True,1.0
SEMA4F,6,7.755138483842891,8.824712349897323e-15,14.262433763518418,0.7187706940787592,64.9428696188627,3.8351973693375445,0.00012546350338002088,0.00627393325663476,1.0,2.4309620586138307e-12,2.4309620586138037e-12,1.0,5,0.6813756659485914,True,1.0
GADD45G,6,7.753222292136361,8.958958770870107e-15,40.890855300371825,2.7851529774966224,87.77232717860383,2.0758411032656676,0.03790864941526337,0.20592844277041,0.8333333333333334,2.4309620586138307e-12,2.4309620586138037e-12,1.0,5,-0.1019240485204444,True,0.0
TSLP,4,7.750069089345706,9.18425649792725e-15,14.464602408192231,1.1004568891194548,79.25971336549902,2.9793493776507156,0.002888612074249785,0.04784099151925359,1.0,2.43627178636261e-12,2.4362717863625575e-12,1.0,3,0.2219681192506968,True,1.0
LNP1,4,7.748849214448373,9.272904938426844e-15,12.443164010507214,0.9064243591231673,75.89037645516244,3.1966267405546427,0.0013904472647754595,0.02991119932276764,1.0,2.43627178636261e-12,2.4362717863625575e-12,1.0,3,0.1593892976858743,True,1.0
TPH2,4,7.745857639396011,9.493883239681099e-15,26.47160029275312,2.2529768866961732,88.66709996062731,2.077133125342087,0.03778927399957742,0.20575265238190968,1.0,2.4553555528625244e-12,2.4553555528625244e-12,1.0,3,0.3802400148500626,True,1.0
JPT1,6,7.734891091451672,1.0349165998042563e-14,29.797172441951833,1.9242762002242908,83.2198843372117,2.838132086062825,0.004537839990401683,0.062023391842385346,0.8333333333333334,2.6353753169169883e-12,2.635375316916931e-12,1.0,5,-0.0476360907196866,True,0.0
SRXN1,5,7.720062771306276,1.1627243027452927e-14,25.462835527202774,1.9348217573284823,84.29083047044517,2.174890470720712,0.02963832518863072,0.18129104158248915,1.0,2.9159716150060728e-12,2.915971615006073e-12,1.0,4,0.3462692243732923,True,1.0
LCE1F,3,7.708512930505901,1.2729222503756369e-14,7.27531663553535,0.9623214656505888,72.50978754338668,2.8840646649521973,0.003925781308868637,0.0579140215903687,1.0,3.1446879236145585e-12,3.1446879236145585e-12,1.0,3,,False,
TNFAIP1,6,7.693225641396785,1.4347116418142118e-14,15.458382478194101,0.8115770676169716,67.65508935328066,3.1509279008829574,0.001627526607768998,0.033094373970261,1.0,3.4922569257807722e-12,3.4922569257807104e-12,1.0,5,0.1355549862623748,True,1.0
GFRA3,6,7.682968585765302,1.554437170629153e-14,21.262766420747507,1.2620009175041245,76.4847155771736,3.340249158293144,0.0008370325754440026,0.0211454643861624,1.0,3.728846963515115e-12,3.728846963515035e-12,1.0,5,0.3059931368644992,True,1.0
RAB24,4,7.681066767646051,1.5776921955203753e-14,29.161290947023147,4.1941117232529175,89.71238960082374,1.3675961154766583,0.1714385330524606,0.43787942102091604,0.75,3.730565888607607e-12,3.730565888607607e-12,0.75,4,,False,
ANKRD13B,6,7.6622697125086106,1.82675496452133e-14,6.9348508587759,0.15014564532475122,27.90039610336233,5.7226635145533775,1.0486683293739032e-08,1.021032834576285e-05,1.0,4.2298212563709844e-12,4.229821256370953e-12,1.0,5,0.4185980818089305,True,1.0
PTPN5,6,7.661346179834127,1.8399415808283507e-14,22.089500335612705,1.3261559900236803,77.364811679606,2.54169307475421,0.011031699859452423,0.10548624845387436,1.0,4.2298212563709844e-12,4.229821256370953e-12,1.0,5,0.8332650902217096,True,1.0
SMAD1,6,7.657069667470162,1.9022345577877132e-14,14.83286967575269,0.7630368801624836,66.29108116433122,3.40312458558516,0.0006661989534969197,0.01807692635783773,1.0,4.304253439820645e-12,4.304253439820569e-12,1.0,5,0.2579426272302676,True,1.0
TNFRSF1A,6,7.655585952606271,1.924327903254725e-14,19.186897554921117,1.100912186010757,73.9405498690559,3.271642703845858,0.0010692461138479242,0.025103775427533108,1.0,4.304253439820645e-12,4.304253439820569e-12,1.0,5,0.0827604605034375,True,1.0
GDPD5,6,7.646893217141569,2.058931641619657e-14,26.001170619802117,1.6297040678785522,80.77009657329785,2.2248598206921266,0.026090650043551527,0.16910079531905653,1.0,4.5439248709451415e-12,4.5439248709451415e-12,1.0,5,0.3385180527679745,True,1.0
TPRG1L,4,7.641952690460146,2.139517981678121e-14,22.105964808027313,1.8339310730255705,86.42900218989486,2.2714887137884507,0.023117409429415835,0.15793217199883422,1.0,4.659644951675824e-12,4.659644951675824e-12,1.0,3,0.2653684675425687,True,1.0
IL1R1,6,7.6396640069658055,2.1778932470491922e-14,27.79177046159288,1.768655743427417,82.00906269390141,2.212848728941388,0.02690807646833488,0.17171729468739588,1.0,4.681621951319523e-12,4.68162195131925e-12,1.0,5,0.3488249554046545,True,1.0
CCDC172,6,7.626811696108029,2.4063067587948206e-14,23.516245390188427,1.436872304907349,78.73810246049683,2.3975524766991407,0.016505016603687722,0.13181275698063966,0.8333333333333334,5.106306342509214e-12,5.106306342509214e-12,0.8,5,0.5102657062769629,True,1.0
SPATA18,4,7.624497787728377,2.4498626780029097e-14,15.757035078212999,1.224514085767731,80.96088518487814,2.7829926021123765,0.005386003422261189,0.0690008735644483,1.0,5.132927474215717e-12,5.132927474215717e-12,1.0,3,0.2499014652660922,True,1.0
VIP,4,7.6160576089107845,2.615409940683233e-14,12.25593502713331,0.8884527437752667,75.52206344633578,2.9505105637179962,0.0031724919558835146,0.050588715658751386,1.0,5.411283167274195e-12,5.4112831672736086e-12,1.0,3,1.5875816153886109,True,1.0
STMN2,6,7.607509225233063,2.7942858171543773e-14,28.876791098052642,1.852854028226996,82.68505671900232,2.4601027371611086,0.013889724861959113,0.12062052776240674,0.8333333333333334,5.710002326609784e-12,5.710002326609784e-12,0.8,5,0.4528615494342372,True,1.0
CRLF1,6,7.59860206216353,2.993467215714365e-14,13.538010487829498,0.6625549916005864,63.06695134787391,4.013039699731312,5.994182737484878e-05,0.004016830472504037,1.0,6.042423092012704e-12,6.042423092012704e-12,1.0,5,0.5113300646550152,True,1.0
PDE6B,5,7.57878244427255,3.488128450375903e-14,23.46649135551898,1.6685884623966292,82.95441811304588,2.8352219443031665,0.004579385937066628,0.06246573257604123,1.0,6.956084591642553e-12,6.956084591641198e-12,1.0,4,0.0586512152907445,True,1.0
SERINC2,6,7.575408207979832,3.5800016108531975e-14,25.687922444934266,1.6053958122065415,80.5355999080182,3.0682587524507436,0.002153100974145093,0.03979691739375537,1.0,7.0543079360533226e-12,7.054307936052634e-12,1.0,5,0.0362661509776471,True,1.0
UCK2,6,7.570541510546276,3.7167164117649914e-14,17.200371846875914,0.9467565398348251,70.9308610039838,3.4535880231814247,0.0005531817403155287,0.016148614048858256,1.0,7.237540005592252e-12,7.237540005592252e-12,1.0,5,0.3738921506461112,True,1.0
FAM210B,4,7.561457909272455,3.9857639896698547e-14,12.602129874748421,1.7688133979799727,76.19450021689377,1.9358669389581287,0.05288399986478528,0.24636531544101492,1.0,7.671205297327375e-12,7.671205297327375e-12,1.0,4,,False,
GAP43,6,7.553228825691034,4.2459803766585197e-14,24.252963868545418,1.4940421228568115,79.38396301952733,2.66764052667272,0.007638593745020834,0.08535255956817137,1.0,8.078099677523606e-12,8.078099677523198e-12,1.0,5,0.3563204824747394,True,1.0
RNF19B,6,7.537411306443366,4.793924676162185e-14,21.348635320380957,1.2686643982010022,76.57929921531502,2.539667670667621,0.011095784563573918,0.10591547064375749,1.0,9.016936504526874e-12,9.016936504526874e-12,1.0,5,0.3716878420405622,True,1.0
HAMP,4,7.533484698122763,4.9403804530219175e-14,21.653929581351026,1.7905414061527676,86.14570169017412,2.407043746727189,0.01608224328015391,0.13029187614398338,1.0,9.18799744476642e-12,9.187997444766155e-12,1.0,3,0.1673855904245886,True,1.0
PVR,6,7.5266383320702435,5.206331838750954e-14,25.93389092110006,1.6244831208825308,80.72020887566875,2.2816330589798266,0.022511013238705507,0.15577018859826652,1.0,9.57502273277842e-12,9.575022732778421e-12,1.0,5,0.2104325567881906,True,1.0
CLDN23,4,7.517976988166339,5.563029065924798e-14,15.166673442157332,1.1678468323961655,80.21978905630559,2.8325171408366625,0.004618309003075516,0.06286369294317921,1.0,1.011859968122937e-11,1.011859968122937e-11,1.0,3,0.2995521067753091,True,1.0
RAB31,6,7.4989550478217,6.432858186369369e-14,26.201475548449963,1.6452478565055402,80.91710525709003,2.4949842902294117,0.012596270679468814,0.11430563173605691,1.0,1.1573550945737672e-11,1.1573550945737587e-11,1.0,5,0.044591868981354,True,1.0
CD44,6,7.486911636394505,7.051314089845162e-14,27.494254952566422,1.7455683525340637,81.81438264602518,2.2580906056869905,0.023940011209736614,0.16042715204192728,0.8333333333333334,1.2549822668292164e-11,1.2549822668292163e-11,0.8,5,0.3139297476452132,True,1.0
RHOU,4,7.473820793676159,7.789921048990944e-14,13.90688339095533,1.7485638452166483,78.42794883898199,1.9808883221222566,0.04760379897233492,0.2327734359202622,1.0,1.3716890766265756e-11,1.3716890766265756e-11,1.0,4,,False,
PAPPA2,6,7.47200259622466,7.898344944446603e-14,13.032668195980133,0.6233401114585507,61.63487073550888,3.8489941321295835,0.00011860384819297488,0.0060966797990376406,1.0,1.3761411107419109e-11,1.3761411107418965e-11,1.0,5,0.3786401461691375,True,1.0
SLC38A7,6,7.462669772333795,8.478665987971105e-14,16.79763437386803,0.9155038582614841,70.23390384196915,3.2293471689878905,0.0012407317695502073,0.027528944034309694,1.0,1.448791601897532e-11,1.4487916018975319e-11,1.0,5,0.2913747867256013,True,1.0
ADGRD1,6,7.4608987546928525,8.593426702476652e-14,16.9900757304188,0.9304374287407954,70.57105524816426,3.130653507133828,0.0017441781614962297,0.034533058527614346,1.0,1.448791601897532e-11,1.4487916018975319e-11,1.0,5,0.3277329681672496,True,1.0
PTPRH,4,7.460491537881528,8.620029190991916e-14,5.402207310895429,0.23058153176590038,44.46714412552334,4.979402537119475,6.37808620417414e-07,0.0001886639118170395,1.0,1.448791601897532e-11,1.4487916018975319e-11,1.0,3,0.840438405303135,True,1.0
RIPOR1,6,7.459799253618755,8.665440344843864e-14,16.17835151134683,0.8674471180687899,69.09450263524559,3.0763904770084105,0.0020952326050792647,0.03903715038626972,1.0,1.448791601897532e-11,1.4487916018975319e-11,1.0,5,0.3019320716312075,True,1.0
MDGA1,6,7.452367908585578,9.167963265531477e-14,13.442670648645796,0.65515656002925,62.80501002601223,3.7965760964689537,0.00014670834231901345,0.0070385984987371315,1.0,1.51748127971077e-11,1.51748127971077e-11,1.0,5,0.5971018582094088,True,1.0
MYADM,6,7.445250064713942,9.676095722533368e-14,19.35844251596189,1.1142241830367041,74.17147585154498,2.626941118052742,0.008615624119086682,0.09194442967061428,1.0,1.585730063360122e-11,1.585730063360122e-11,1.0,5,0.248655751330685,True,1.0
HS2ST1,6,7.4424285367017635,9.885093750604608e-14,30.225763324416647,1.957535122655499,83.45782058062714,2.052245819977535,0.04014577853150028,0.21189187699406653,1.0,1.6040987427452065e-11,1.6040987427451712e-11,1.0,5,0.1509353879884605,True,1.0
GGT5,5,7.439454168679711,1.0110216874514912e-13,21.14402603945025,1.5454917197353877,81.0821269679821,2.3092616743635133,0.0209290650190623,0.14951535737629174,1.0,1.612067180521755e-11,1.612067180521755e-11,1.0,4,0.3137403416079678,True,1.0
ITGB1,6,7.439209126602634,1.012898663450112e-13,23.459127366116736,1.4324399102630692,78.6863342273261,2.4466450205649175,0.014419277606507002,0.12289798297780839,1.0,1.612067180521755e-11,1.612067180521755e-11,1.0,5,0.0506369618961102,True,1.0
ARHGAP33,6,7.43059937339392,1.0810668202760379e-13,8.658182017665258,0.28387722871066384,42.25115630742668,4.837630109974565,1.3139637218061133e-06,0.0002927771053565177,1.0,1.695495771846177e-11,1.695495771846159e-11,1.0,5,0.4525598347522934,True,1.0
TUBB3,6,7.430020846610322,1.0858056537922478e-13,25.008347048644204,1.5526603334175724,80.00667541011644,2.400967932035431,0.016351769405436666,0.13122833001654421,1.0,1.695495771846177e-11,1.695495771846159e-11,1.0,5,0.8420553197754526,True,1.0
RAB11FIP5,6,7.427375925839872,1.1077320650581366e-13,9.835773359863339,0.37525905858205316,49.16515644409408,4.4138798372558465,1.015343297784854e-05,0.0012090620334485542,1.0,1.713568330919839e-11,1.713568330919839e-11,1.0,5,0.6834553793522717,True,1.0
CBLN2,6,7.4247237375677555,1.1301555251569771e-13,24.18431172016089,1.4887146729009801,79.32544015370169,2.3613178215257578,0.01821011669283823,0.13851739499074373,0.8333333333333334,1.7224525754386448e-11,1.7224525754385947e-11,0.8,5,0.5985527583664085,True,1.0
FAM171A2,6,7.42424062178278,1.1342878849855415e-13,14.673771235577895,0.7506907409952928,65.92559663273853,3.5755041383580224,0.00034955364601309903,0.012129584798341331,1.0,1.7224525754386448e-11,1.7224525754385947e-11,1.0,5,0.3078935349439504,True,1.0
CDKN1A,6,7.413685627591155,1.22836905389642e-13,31.774112881483845,2.0776880235262287,84.26391944080453,2.3461619627331056,0.01896786313007461,0.14199731819493214,0.8333333333333334,1.8397140267843583e-11,1.8397140267843385e-11,0.8,5,0.2704379545451121,True,1.0
GADD45A,6,7.413107536275601,1.233737656917965e-13,25.647319787465346,1.6022450204129932,80.50478552365672,2.3408202692065476,0.019241427432598362,0.14307462123286976,1.0,1.8397140267843583e-11,1.8397140267843385e-11,1.0,5,0.19075216347575,True,1.0
KLC4,6,7.403743704635319,1.3239784153919478e-13,18.249626946105916,1.0281793964181196,72.60217967870902,2.647339953187478,0.008112775153911223,0.08904685301560913,1.0,1.9566509581757218e-11,1.9566509581756714e-11,1.0,5,0.2367001009554172,True,1.0
GPR88,4,7.401205765832435,1.34953424481226e-13,16.625424791083503,1.307868519523406,81.9553482831371,2.468759593856803,0.013558227128630715,0.11886428783532604,1.0,1.9767690991267863e-11,1.9767690991267724e-11,1.0,3,0.3857190632068046,True,1.0
STMN4,6,7.388433949024373,1.4856819362017895e-13,21.57189964578488,1.285989850477451,76.82169821804733,2.6933613643730587,0.007073555614762051,0.08102525434985568,1.0,2.1571059129837917e-11,2.1571059129835106e-11,1.0,5,0.4770423957077758,True,1.0
WDR1,6,7.3686726507449976,1.7233524369231055e-13,24.580495111632093,1.5194587536189257,79.65866847965208,2.3929965992646194,0.01671139598057242,0.13236821039852073,1.0,2.4804286553001078e-11,2.480428655300108e-11,1.0,5,0.1023422691811042,True,1.0
GFAP,6,7.365906296584589,1.7594738198767678e-13,17.550787509984204,0.9739490160045806,71.51124986753086,2.8897836680650735,0.003855070187858793,0.05741194358549005,0.8333333333333334,2.5105871264311295e-11,2.510587126431057e-11,0.8,5,0.8065469776406613,True,1.0
TFE3,6,7.348165265868741,2.0094595392163415e-13,10.690220525367046,0.4415646968066052,53.22828010764235,3.895216851381111,9.8110913978471e-05,0.005359511050071459,1.0,2.8427841276161657e-11,2.842784127616144e-11,1.0,5,0.3204109436877136,True,1.0
STAT3,6,7.333219958316256,2.2468770782827938e-13,19.56721697319082,1.1304252124161953,74.44705597709405,2.8658931203495164,0.004158346122834428,0.059592160194939785,1.0,3.1517211355709154e-11,3.1517211355709154e-11,1.0,5,0.2960671991660781,True,1.0
SCUBE1,6,7.331768118641878,2.2713585499149585e-13,11.916277287903577,0.5367074738226524,58.04058701222413,3.8021286478170344,0.00014345819772498922,0.006922799092548167,1.0,3.159287959511966e-11,3.159287959511966e-11,1.0,5,0.5410600981093783,True,1.0
