miRNA,log2FC,t,p,FDR
hsa-miR-424-3p,-0.15191337937586935,-0.8027830174818298,0.42554333782153736,0.7348980028460556
hsa-miR-4728-3p,-0.09898390760048886,-0.8035372404602779,0.42641941004506234,0.7348980028460556
hsa-miR-6866-5p,0.12297625912884813,0.800430368216562,0.4272990487789472,0.7348980028460556
hsa-miR-331-5p,0.16687260294462747,0.7990315818036098,0.42753221433432315,0.7348980028460556
hsa-miR-190a-3p,-0.15343705469737495,-0.8000151798455359,0.42813877643283715,0.7348980028460556
hsa-miR-3136-5p,0.1269685626100021,0.7962225390957671,0.4292768332103016,0.7350346944857991
hsa-miR-219b-5p,0.10676601635035049,0.7950586765700894,0.42988049647711546,0.7350346944857991
hsa-miR-1273h-3p,0.1997805575217242,0.7929286297438267,0.4310653321997013,0.7350346944857991
hsa-miR-1323,0.06421804139087409,0.7931167348629417,0.4311614924611394,0.7350346944857991
hsa-miR-5000-3p,0.06608833025398553,0.7845457799969524,0.43596690950985556,0.7415975006070821
hsa-miR-642b-5p,0.14768518045105794,0.783376568166637,0.4367286001258374,0.7415975006070821
hsa-miR-6754-5p,0.0633883080566449,0.7822717507213117,0.43723816602359494,0.7415975006070821
hsa-miR-558,0.15415260273651932,0.7810560023535595,0.4380124884463526,0.7416516541659428
hsa-miR-576-5p,0.10144502583161952,0.7755724254641599,0.4413384300323642,0.7445442419207502
hsa-miR-6859-3p,0.11336427934484422,0.7744449929889896,0.44181866177748397,0.7445442419207502
hsa-miR-195-3p,0.1232083629132219,0.7742944808142601,0.44195669215115607,0.7445442419207502
hsa-miR-34c-5p,0.1394490500850537,0.770518966616906,0.44420806138272545,0.7466189155609535
hsa-miR-1224-3p,0.04489833387548711,0.7684980790903739,0.445314374504159,0.7466189155609535
hsa-miR-1343-3p,0.15271166770770805,0.7675303017025904,0.44589704264407326,0.7466189155609535
hsa-miR-181b-3p,0.0820827801977588,0.7670388822387922,0.4461776702601494,0.7466189155609535
hsa-miR-6786-3p,-0.11893327603261694,-0.7597259925064077,0.45049591335281286,0.7525843100994315
hsa-miR-4799-5p,0.08452525264709893,0.7587665359559675,0.45125434133623205,0.752592799657589
hsa-miR-3177-3p,0.13161493665404556,0.7537057436980058,0.4540773175205649,0.7553561686543511
hsa-miR-4467,0.12826687928860797,0.7534960745914667,0.4544234808421071,0.7553561686543511
hsa-miR-3913-3p,-0.1204066960310255,-0.7499491579286218,0.45652532172114996,0.7575096008595863
hsa-miR-3158-5p,-0.16945837020395071,-0.7484512723993295,0.45723552484317376,0.7575096008595863
hsa-miR-4772-3p,-0.176035132064986,-0.7389046050622635,0.46309486875370914,0.7620405931518583
hsa-miR-154-5p,0.1559665671945596,0.7380414693115086,0.4635781772315367,0.7620405931518583
hsa-miR-1537-3p,-0.12210426543654784,-0.7378192659246114,0.4636428693114837,0.7620405931518583
hsa-miR-655-3p,0.06800154030538699,0.7366030449096836,0.46433390509892625,0.7620405931518583
hsa-miR-1234-3p,0.06889167631000687,0.7350524480045322,0.4653313690678974,0.7620405931518583
hsa-miR-493-3p,0.22677292750003053,0.7339741987903047,0.46592311751524607,0.7620405931518583
hsa-miR-6764-5p,0.10079075233626983,0.732884686439072,0.46659080560727867,0.7620405931518583
hsa-miR-4473,-0.039869923263559266,-0.7316427754349232,0.4676485614121619,0.7620405931518583
hsa-miR-664b-5p,0.15829439443741,0.7310122585093981,0.4677347610212796,0.7620405931518583
hsa-miR-4753-5p,-0.08848555466100855,-0.7303433024010466,0.4686668646709981,0.7620405931518583
hsa-miR-3912-3p,0.12739898359016022,0.726071554368943,0.4710467313029527,0.7620405931518583
hsa-miR-1273c,-0.09960752746788132,-0.7259465898334067,0.4710711207907018,0.7620405931518583
hsa-miR-151a-5p,-0.12628775124828184,-0.7251129540204162,0.4713566492714825,0.7620405931518583
hsa-miR-1179,0.14309949467368677,0.7247190661603145,0.4719543392900764,0.7620405931518583
hsa-miR-3120-3p,0.14141830517638637,0.722823582258865,0.4728447588876376,0.7620405931518583
hsa-miR-4714-3p,0.10797445715489606,0.72104264515624,0.4739329146539759,0.7620405931518583
hsa-miR-1185-1-3p,0.1475012135963525,0.720620064044248,0.47404007707732665,0.7620405931518583
hsa-miR-96-3p,0.03971394108346227,0.7200436973463464,0.4743956163028809,0.7620405931518583
hsa-miR-1273h-5p,-0.05579671014983241,-0.7199616474663191,0.474463712653109,0.7620405931518583
hsa-miR-5009-5p,-0.12108280185060383,-0.7154245551439514,0.47729545751558977,0.7636042823759301
hsa-miR-1292-5p,-0.10452565973964223,-0.7143198177852031,0.4779150615179257,0.7636042823759301
hsa-miR-383-5p,0.053118242836186144,0.7129460393671357,0.4788320132959587,0.7636042823759301
hsa-miR-363-3p,-0.09872325404720783,-0.7121123127324532,0.47935583356525924,0.7636042823759301
hsa-miR-200a-5p,0.08780844069645291,0.7118172158160994,0.47954124596231135,0.7636042823759301
hsa-miR-509-3p,0.11262512172256223,0.7104012117138172,0.480414891242058,0.7636042823759301
hsa-miR-337-3p,0.12693737075252254,0.7094173090712835,0.48116770589827557,0.7636042823759301
hsa-miR-1228-5p,0.10230557125065837,0.7085357570696664,0.481552250146983,0.7636042823759301
hsa-miR-16-2-3p,0.0685629369620182,0.7053217890441031,0.4834791399306835,0.7646711294707476
hsa-miR-26b-5p,-0.057472521067202464,-0.7011836775474878,0.48602642001454377,0.7646711294707476
hsa-miR-3202,0.08357012371147965,0.7010084044983365,0.4861883237525537,0.7646711294707476
hsa-miR-769-3p,0.13545231344088515,0.7008488466823546,0.48624200248304955,0.7646711294707476
hsa-miR-30b-3p,0.08068699940109095,0.7009453556057709,0.4864601229126678,0.7646711294707476
hsa-miR-145-3p,0.1642186352733095,0.7000256098780108,0.48681765599939486,0.7646711294707476
hsa-miR-6884-5p,0.10840985720978236,0.6978922823945646,0.48807456906640967,0.7654419065892359
hsa-miR-3140-5p,-0.04951408300788156,-0.6910882517459461,0.4925110239144132,0.7711888916778978
hsa-miR-627-3p,0.12692940241396622,0.6881502688013074,0.4941807065748846,0.772592372250876
hsa-miR-448,-0.06216089415243735,-0.6858762606846447,0.4961764364078345,0.7745004062053542
hsa-miR-203b-5p,0.17810757091227336,0.6793107043176488,0.499647494586098,0.7779151703694052
hsa-miR-26b-3p,0.12823316119565442,0.6798550068138922,0.4999214608379961,0.7779151703694052
hsa-miR-132-5p,0.12495507419437657,0.6737331435000082,0.5032453608098066,0.7818695419113482
hsa-miR-516b-5p,0.0498119332536002,0.6699897348334808,0.5057369995062477,0.7845205939545675
hsa-miR-138-5p,0.08983273226025396,0.6669150231994162,0.5077814709049518,0.7854714735223167
hsa-miR-1306-5p,0.074167551267184,0.6650531409998759,0.5086569119388022,0.7854714735223167
hsa-miR-4533,0.041347782582069295,0.6649677714978478,0.5087278208272059,0.7854714735223167
hsa-miR-6791-3p,0.06951985426443663,0.6628025349729861,0.5101700596306328,0.7854714735223167
hsa-miR-516a-5p,0.04564570701346837,0.6625059962059004,0.5102812675835671,0.7854714735223167
hsa-miR-200c-3p,0.11167066201159681,0.6592296268262361,0.5124913914083977,0.7875134065036582
hsa-miR-103a-2-5p,-0.0984435132725544,-0.6575565483143976,0.5135015475403771,0.7875134065036582
hsa-miR-3667-5p,0.12304991853604352,0.6562203383655275,0.5143974479298508,0.7875134065036582
hsa-miR-6842-5p,-0.11230740714521192,-0.6559000124940464,0.5147610154623511,0.7875134065036582
hsa-miR-4772-5p,-0.06624474743560763,-0.6542651397173204,0.5156623773759371,0.787686108560491
hsa-miR-7113-5p,-0.06433623550775139,-0.648157280103481,0.5196286454287664,0.7925328500508972
hsa-miR-6805-5p,0.13701749501308047,0.6423279561322789,0.5232362235944801,0.7929582202876635
hsa-miR-3150a-5p,0.07057875222744828,0.6421167657513284,0.5233303535435307,0.7929582202876635
hsa-miR-548q,0.11982355688482627,0.6426651027842682,0.5234443712234552,0.7929582202876635
hsa-miR-376a-5p,0.060737578943057924,0.6418770865490812,0.5235142439152642,0.7929582202876635
hsa-miR-22-3p,0.08461672011281429,0.6415888792994979,0.5238763016915494,0.7929582202876635
hsa-miR-556-5p,0.07773101150265016,0.6327679059182241,0.5293736111917401,0.8000669252353227
hsa-miR-877-5p,0.1470464050714464,0.6288134187551105,0.5319876559974608,0.8007945400009061
hsa-miR-4648,0.03490644984728675,0.6280789173487372,0.5326616685710011,0.8007945400009061
hsa-miR-654-3p,0.2328512417503079,0.6269820083978135,0.5331320951575179,0.8007945400009061
hsa-miR-4755-3p,-0.0712440387756158,-0.6268238814519103,0.5333724377840132,0.8007945400009061
hsa-miR-3184-5p,-0.10044525082478906,-0.624757595206717,0.5347530942802059,0.8007945400009061
hsa-miR-5003-3p,0.08709185889138515,0.6226162386087857,0.536021848162664,0.8007945400009061
hsa-miR-3163,-0.12420770184831298,-0.6210507851085086,0.5370008083886598,0.8007945400009061
hsa-miR-378i,-0.0926932318646344,-0.6207693322570137,0.5377261144805625,0.8007945400009061
hsa-miR-381-3p,0.21480982442466967,0.6197341153498428,0.5378845267988648,0.8007945400009061
hsa-miR-6869-5p,0.04025909879155759,0.619609179279806,0.5380190292256375,0.8007945400009061
hsa-miR-138-2-3p,0.03133885028222694,0.6184939151269543,0.538672603484093,0.8007945400009061
hsa-miR-668-3p,0.05820803958410671,0.6171116753661204,0.540682446990336,0.8025880602427127
hsa-miR-6715a-3p,0.04626046268075101,0.6153283754638683,0.5414900305947417,0.8025942738340459
hsa-miR-3192-5p,-0.06860608939811114,-0.6114532349948218,0.5432913434770604,0.8040711883460494
hsa-miR-4659b-5p,0.10777867268246455,0.6078260007790229,0.5456958125703857,0.8055252882420008
hsa-miR-29c-3p,0.06510875138002525,0.6076127600242431,0.545886506646481,0.8055252882420008
hsa-miR-5588-5p,-0.040743465691527495,-0.6037752824481565,0.5483688395980608,0.8067679211319901
hsa-miR-518f-3p,-0.060279417625836024,-0.602764703844903,0.5490391473091389,0.8067679211319901
hsa-miR-642a-5p,-0.14869341504378397,-0.6008189305478538,0.5503592639411021,0.8067679211319901
hsa-let-7f-5p,-0.0604719362726609,-0.6007693831861397,0.5504134235889004,0.8067679211319901
hsa-miR-487b-5p,0.057987510074235415,0.5970340204601531,0.5528285703920182,0.8067679211319901
hsa-miR-146a-3p,0.15619899217533018,0.5972644390440767,0.5529809890446287,0.8067679211319901
hsa-miR-4677-5p,-0.07641516040666319,-0.5954296180244751,0.5539847210077635,0.8067679211319901
hsa-miR-490-5p,-0.06865298272512144,-0.5924224062549475,0.5559201669376069,0.8067679211319901
hsa-miR-374a-3p,0.10580818310035367,0.5922096083513977,0.5560247693278179,0.8067679211319901
hsa-miR-6812-3p,-0.0655859992497948,-0.5921713060891372,0.5561329163226878,0.8067679211319901
hsa-miR-3155b,-0.056422549948528355,-0.591212124627479,0.5569868285967061,0.8067679211319901
hsa-miR-4660,0.10846887506782155,0.5886517063494217,0.5583810832902916,0.8067679211319901
hsa-miR-4742-5p,-0.047098901632702306,-0.5883804570439123,0.5587063469320533,0.8067679211319901
hsa-miR-937-3p,-0.05497349423547229,-0.5869689285517644,0.5596820813514128,0.8067679211319901
hsa-miR-935,0.10279626758012361,0.5862241282261732,0.5600338906778328,0.8067679211319901
hsa-miR-377-3p,0.14452616403352447,0.5856328875346655,0.5604165385753173,0.8067679211319901
hsa-miR-143-3p,0.1026036395022345,0.5848607634725018,0.5609257767700592,0.8067679211319901
hsa-miR-92b-3p,-0.0844759234480934,-0.5836064753226617,0.5617480893277604,0.8067679211319901
hsa-miR-3176,0.08973256757774739,0.5825402253497028,0.5624646021915243,0.8067679211319901
hsa-miR-3913-5p,-0.09648016944065319,-0.5823864108030719,0.5628801211501473,0.8067679211319901
hsa-miR-511-5p,-0.1389346559590796,-0.5799636977036471,0.56432474378003,0.8076796834330228
hsa-miR-642b-3p,-0.10539577459757576,-0.5785795270183343,0.5654528033051971,0.8081364098739512
hsa-miR-3679-5p,0.14568873977461894,0.5736304931147286,0.5684372401355444,0.809595154947189
hsa-miR-548at-5p,-0.17875579513226447,-0.5732463523545109,0.5687018385541038,0.809595154947189
hsa-miR-21-3p,0.1664193177862905,0.5728705796958659,0.5689692198631211,0.809595154947189
hsa-miR-4766-3p,-0.0774323987592917,-0.5725184572590836,0.5697151090369108,0.809595154947189
hsa-miR-6868-3p,0.08908753809844783,0.5684257177148242,0.5720560033900718,0.8117669707197184
hsa-miR-106b-5p,-0.065867707802159,-0.5655150664143006,0.5739430081872191,0.8123355271542684
hsa-miR-34c-3p,0.07577448275315443,0.5654975381470897,0.5740829651360495,0.8123355271542684
hsa-miR-144-5p,0.07344508705101394,0.561426686660387,0.5767395990565278,0.8149403952722366
hsa-miR-6842-3p,0.12910487255907066,0.5586522466990007,0.578614355881757,0.8164346631721403
hsa-miR-6800-3p,-0.09387604795422405,-0.5549149771621484,0.5811710010320241,0.8188855148533033
hsa-miR-141-3p,0.13081657988489237,0.5482605642303631,0.5856200335781608,0.8235186014604785
hsa-miR-1270,0.11143469221239144,0.54721603642849,0.586367962372386,0.8235186014604785
hsa-miR-548aq-5p,0.07212131068123201,0.5463345039918032,0.5869321764162769,0.8235186014604785
hsa-miR-6513-3p,0.10844811483759242,0.5450779181347579,0.5879609717511685,0.8238050642067564
hsa-miR-1224-5p,0.12437276226494998,0.5425990478818604,0.5895059440646013,0.8248129385441691
hsa-miR-6740-5p,0.03726855469228213,0.540491181500486,0.5910266038348594,0.825784024099335
hsa-miR-6821-5p,-0.04171543753058721,-0.5379612731376102,0.5929557999517694,0.8260486236509925
hsa-miR-197-3p,0.07331793526699748,0.5374949325274614,0.5930760532496816,0.8260486236509925
hsa-miR-889-3p,0.16002269892892595,0.534974289741126,0.5947139775726237,0.8260486236509925
hsa-miR-412-5p,0.10800472051488852,0.5347621078783293,0.5948649082540024,0.8260486236509925
hsa-miR-409-3p,0.18965637865975538,0.5328474922909765,0.5961806583454703,0.8260486236509925
hsa-miR-4762-3p,0.06354121432097032,0.5332256485863462,0.596210620873013,0.8260486236509925
hsa-miR-1226-3p,0.11457632121451877,0.5310287094980786,0.5974270996862318,0.8260486236509925
hsa-miR-519a-5p,0.059377578257760744,0.5306800642795049,0.5978309858855532,0.8260486236509925
hsa-miR-597-5p,0.034062093665733865,0.5277242120448437,0.5998443978164736,0.826601992556469
hsa-miR-324-3p,0.08155766737480441,0.5274603674961466,0.5998863309343744,0.826601992556469
hsa-miR-3160-3p,-0.0391339806235599,-0.5249121100047989,0.6018223939545266,0.8281275090366007
hsa-miR-183-3p,0.09266626744690876,0.522602704529137,0.6033152138662234,0.8282678276712498
hsa-miR-6879-3p,-0.07361347117127542,-0.5223440138072873,0.6035825611057757,0.8282678276712498
hsa-miR-17-3p,0.0903683398586681,0.5200240427313365,0.6053399511414862,0.8289751571698415
hsa-miR-204-3p,0.07237447729049418,0.5189699081426047,0.6057576223563407,0.8289751571698415
hsa-miR-548ar-3p,-0.059307652357629775,-0.5168055211359929,0.6077909437977227,0.8305214274980628
hsa-miR-6511b-3p,0.09797624461699272,0.51524552790762,0.6085502351637457,0.8305214274980628
hsa-miR-3150b-5p,0.04845205839473124,0.5133016546665539,0.6097034582097324,0.8307078048720544
hsa-miR-6735-3p,0.0453411409306719,0.5127750596789629,0.6103498786547427,0.8307078048720544
hsa-miR-4440,0.07010484521505439,0.510385550708743,0.6117397870166017,0.8311683592867704
hsa-miR-518b,0.08804109614884881,0.5087714990640434,0.6129314425047878,0.8311683592867704
hsa-miR-4688,0.03677154303871097,0.5084111265121913,0.6131842650594092,0.8311683592867704
hsa-miR-190b-5p,-0.05377671536826245,-0.5053974592651359,0.6153528901030928,0.832977692700528
hsa-miR-5090,0.05123278499276018,0.503706545185288,0.6163757999199632,0.8332333208660936
hsa-miR-4687-5p,0.05544009885683579,0.49781967720253983,0.6205013202509094,0.8369355104202586
hsa-miR-4449,-0.03871278181083468,-0.49739642813530843,0.6207900032246363,0.8369355104202586
hsa-miR-374a-5p,0.07025262300630963,0.4939967961003853,0.6232286823884027,0.839090907959588
hsa-miR-2116-5p,0.0634051334871974,0.489362735385261,0.6264310175120456,0.8415771400885105
hsa-miR-337-5p,0.14277886428267728,0.48889504407085993,0.62676015237823,0.8415771400885105
hsa-miR-181b-2-3p,0.05865296616703125,0.48471714872640875,0.6297660421814597,0.8423818493223462
hsa-miR-466,-0.09401137293958572,-0.4839387895755793,0.6302519923110292,0.8423818493223462
hsa-miR-409-5p,0.11684071929748274,0.48383790145646827,0.6305346908801682,0.8423818493223462
hsa-miR-3175,0.054915857990604194,0.4834012183885742,0.6310041114618151,0.8423818493223462
hsa-miR-503-5p,-0.09413956182881655,-0.48218370780777264,0.6315755807231604,0.8423818493223462
hsa-miR-18a-3p,0.10486389126743312,0.4783973150755954,0.634226532541318,0.8430385772833653
hsa-miR-18b-5p,0.08792526482384266,0.47710442224436206,0.6351325317476061,0.8430385772833653
hsa-miR-15a-3p,-0.07351176032615042,-0.47715121056228815,0.6353149182954476,0.8430385772833653
hsa-miR-584-5p,0.0815554816174231,0.476893603118904,0.6354434921865606,0.8430385772833653
hsa-miR-6877-5p,0.08337909180558922,0.4721562740619602,0.6387394913718005,0.8462874693374386
hsa-miR-6730-3p,0.027202767721717536,0.4698468054578183,0.6402276752434134,0.8471356921432714
hsa-let-7a-3p,0.10560540466410773,0.4684589180444074,0.6412132034229028,0.8473174473802644
hsa-miR-320d,-0.0934442558702,-0.46653786575261047,0.6426052280762874,0.8480351688879936
hsa-miR-5196-3p,0.07202339259965862,0.46328629451201675,0.644893060299289,0.8487475386865915
hsa-miR-2276-3p,0.08858812493423696,0.4626856349812721,0.6453210745538432,0.8487475386865915
hsa-miR-493-5p,0.16427094272650367,0.4614345583546182,0.6462235193334054,0.8487475386865915
hsa-miR-4659a-3p,0.0949110540059166,0.4610239100312963,0.646543420360857,0.8487475386865915
hsa-miR-92b-5p,0.08625508867744891,0.45761794975465897,0.6492184824295173,0.8511407663347608
hsa-miR-376c-3p,0.1521541406384075,0.45601734213039546,0.6501196082868277,0.8512050965642738
hsa-miR-191-3p,0.11708039472532228,0.4526798599872537,0.6524690205864436,0.8524475842938036
hsa-miR-218-1-3p,0.03785268533601434,0.4523051559377342,0.6527751771619217,0.8524475842938036
hsa-miR-3154,0.03490662823391161,0.44995056093139435,0.6544688009326762,0.8524700529910417
hsa-miR-212-5p,-0.04877987101815104,-0.44795925734138947,0.6561656081662499,0.8524700529910417
hsa-miR-7852-3p,0.04127694684542407,0.44703149967734157,0.6565438932697991,0.8524700529910417
hsa-miR-3139,-0.02803937743680436,-0.4466486454508052,0.6568033845024344,0.8524700529910417
hsa-miR-6747-3p,-0.07578113573427236,-0.4462782870850697,0.657058999802905,0.8524700529910417
hsa-miR-664a-5p,0.06407346607251885,0.44249721965566424,0.6598467872755325,0.8546254543257665
hsa-miR-3614-5p,0.054710862382841285,0.4417481013833662,0.6604312820215132,0.8546254543257665
hsa-miR-3115,0.07340091287646816,0.4395244920104577,0.6619764748310533,0.8550136367811055
hsa-miR-514a-3p,-0.028445890073194396,-0.43910066859240543,0.6625447329832521,0.8550136367811055
hsa-miR-154-3p,0.03384899174658988,0.4376846215074765,0.6632988673727295,0.8550136367811055
hsa-miR-1-5p,0.03180555841039752,0.43278470472325203,0.6668159212561166,0.8584395687304903
hsa-miR-4775,-0.09865205862263338,-0.43061649071466584,0.6683741428773322,0.8588227784862624
hsa-miR-711,-0.045226913444727096,-0.4300798305577958,0.668832954616929,0.8588227784862624
hsa-miR-4662b,0.060877335175842706,0.42483296371809093,0.67253409400699,0.8624667007868845
hsa-miR-4645-3p,-0.037625153913323384,-0.4177802119965951,0.6776882029538176,0.8673652608218816
hsa-miR-182-5p,0.0658314364344843,0.4172570210350722,0.6780903590609505,0.8673652608218816
hsa-miR-92a-3p,0.05199431277865685,0.4152103395055477,0.6795527810067296,0.8674673596166872
hsa-miR-3125,-0.040844095460458835,-0.4132694620057617,0.6811898003818079,0.8674673596166872
hsa-miR-6810-3p,0.040200624032941945,0.41207500351168896,0.6818792688102071,0.8674673596166872
hsa-miR-29b-2-5p,0.0672686431679963,0.4109557021101776,0.6826195489449391,0.8674673596166872
hsa-miR-130b-5p,0.06989124607792707,0.4097472614083255,0.6835849599637618,0.8674673596166872
hsa-miR-215-3p,0.04814303248362506,0.4098249580130409,0.6836089299495426,0.8674673596166872
hsa-miR-3605-5p,0.07466171968729296,0.4079306428573397,0.6849058899423334,0.8674673596166872
hsa-miR-4781-3p,-0.0699356864132199,-0.4065903293185815,0.6859091363803805,0.8674673596166872
hsa-miR-512-3p,0.03624751213712388,0.40488332085873263,0.6871095703064907,0.8674673596166872
hsa-miR-1180-5p,0.028339527968676517,0.4037365014067708,0.6878912657534186,0.8674673596166872
hsa-miR-548ac,-0.06861348762173314,-0.4029835180877504,0.6885178039799191,0.8674673596166872
hsa-miR-4446-5p,-0.033316232682364735,-0.40208075755641615,0.6891796290175294,0.8674673596166872
hsa-miR-200c-5p,0.02980326885309184,0.4006296588777916,0.6901648220917203,0.8674673596166872
hsa-miR-4646-3p,0.025649663916368984,0.3994618293688889,0.6910505337931202,0.8674673596166872
hsa-miR-431-5p,0.14797906188551657,0.39932459241898066,0.6911952134683513,0.8674673596166872
hsa-miR-15b-5p,-0.03337776121421143,-0.3964574092287069,0.6933100420727748,0.8684553443958558
hsa-miR-6501-5p,-0.0711118432350134,-0.39435728443260126,0.6947792874419068,0.8684553443958558
hsa-miR-4653-3p,0.029558600448553907,0.39400832718164386,0.6950278597695662,0.8684553443958558
hsa-miR-28-5p,-0.10024653937239902,-0.39341478527243917,0.6954597352519366,0.8684553443958558
hsa-miR-1229-3p,0.054781021322774515,0.38908525717363096,0.6986407181861781,0.8713384238052333
hsa-miR-1303,-0.09844887295728699,-0.38763551038440724,0.6997188768885593,0.8715949601143026
hsa-miR-1277-3p,0.10194521946492197,0.38538029202621904,0.7014782302378944,0.8724071713623728
hsa-miR-4767,0.040580867125744796,0.38310689023723343,0.7030512024611538,0.8724071713623728
hsa-miR-6749-3p,0.04869280474952675,0.383182228536782,0.7030515070018333,0.8724071713623728
hsa-miR-299-3p,-0.04254632171655923,-0.381281900171897,0.704631191741308,0.8724071713623728
hsa-miR-1908-5p,0.05478000382741133,0.38077420510612886,0.7048009664623668,0.8724071713623728
hsa-miR-3692-3p,0.02431445889621632,0.3796371708188888,0.705610605065863,0.8724071713623728
hsa-miR-6787-3p,-0.035716133038296086,-0.3773783404602336,0.7075704233619209,0.8737488911477861
hsa-miR-1247-5p,-0.07186003194148893,-0.37129530752912676,0.7118054191458456,0.8778933502798763
hsa-miR-19a-5p,0.03669627247079027,0.3643231399947628,0.7169451115585996,0.8830988165602702
hsa-miR-5589-3p,-0.04093493666884779,-0.3632667682599578,0.7177940330800194,0.8830988165602702
hsa-let-7g-3p,0.06461872289438308,0.3580245117863982,0.7216338307566414,0.8867308695275335
hsa-miR-330-3p,0.041331289801102705,0.35680866373053055,0.7225894263104509,0.8868142959264624
hsa-miR-4726-5p,-0.020830139069122566,-0.35344615492098713,0.725057319615605,0.8875064537624481
hsa-miR-200b-5p,0.07015987863633533,0.35181356887241405,0.7262573224611378,0.8875064537624481
hsa-miR-4454,0.046704203065762506,0.3508098863179977,0.7270030584888333,0.8875064537624481
hsa-miR-9903,-0.022670716772062047,-0.3501501035920947,0.7275281090516631,0.8875064537624481
hsa-miR-144-3p,-0.05368418897873717,-0.34874451747014584,0.7287000617532466,0.8875064537624481
hsa-miR-31-5p,0.06954261012360108,0.34779815708287815,0.7293091675860479,0.8875064537624481
hsa-miR-576-3p,-0.07163823465584107,-0.3477217699531097,0.7293721707096795,0.8875064537624481
hsa-miR-3121-3p,-0.02966590219449411,-0.3401393811285005,0.7349871182547513,0.8932507678059568
hsa-miR-877-3p,-0.03665222420197553,-0.334547685374135,0.7392836761388437,0.8968084411209534
hsa-miR-542-5p,0.06368301844215707,0.3339603388388413,0.7397098653490146,0.8968084411209534
hsa-miR-6875-5p,0.05265697349853721,0.33184091269693633,0.7412058410823575,0.8975328912015458
hsa-miR-365a-5p,-0.04613724283524251,-0.32313840805225813,0.7477667077920745,0.904168065836474
hsa-miR-378d,0.023131641241739553,0.32222074326554523,0.7484954859326967,0.904168065836474
hsa-miR-1299,-0.12985624511660454,-0.31553539424955507,0.7534911680238076,0.909017287450066
hsa-miR-4668-5p,0.05898208652746584,0.31372322557539345,0.754858790036133,0.909017287450066
hsa-miR-4678,-0.01968606463806548,-0.3132820762816581,0.7552395881717265,0.909017287450066
hsa-miR-3691-5p,0.034212942647302236,0.3094322413264236,0.758143584450979,0.9095370952411599
hsa-miR-6855-5p,-0.024006055024373835,-0.3075533204548625,0.7595257681914206,0.9095370952411599
hsa-miR-4526,0.022004524024483704,0.3068903104555978,0.7600709878742294,0.9095370952411599
hsa-miR-124-3p,-0.03284948404392596,-0.30601205778792095,0.760695235771986,0.9095370952411599
hsa-miR-133a-5p,-0.024018103818082295,-0.305855044501169,0.7608691541673637,0.9095370952411599
hsa-miR-3145-3p,-0.020883645048239613,-0.3054307038755723,0.761134145767377,0.9095370952411599
hsa-miR-3912-5p,0.023899860950970048,0.3021202801940333,0.7637080512422978,0.9105648433098363
hsa-miR-374c-5p,0.039895736764059664,0.2993866871826918,0.7657290217480899,0.9105648433098363
hsa-let-7i-3p,0.047029649600366596,0.2993629227676208,0.7657707968603547,0.9105648433098363
hsa-miR-2114-5p,0.024620877874451927,0.2990942785314113,0.7660832884457525,0.9105648433098363
hsa-miR-6866-3p,0.035521631928364716,0.2983190401969854,0.7665515848083807,0.9105648433098363
hsa-miR-4747-5p,0.05163010442835536,0.2875079842291559,0.7747703458742271,0.9188701565216001
hsa-miR-1538,-0.03541135215272262,-0.28644005387127713,0.775651223913492,0.9188701565216001
hsa-miR-642a-3p,0.06755823562397789,0.2839456593831088,0.777470442812139,0.9188701565216001
hsa-miR-6765-5p,-0.025550934132250597,-0.2821478606150562,0.7788536919534733,0.9188701565216001
hsa-miR-579-3p,0.05008917227179621,0.28146044940899634,0.7793599362542778,0.9188701565216001
hsa-miR-6516-5p,-0.03841220175762167,-0.2803446079947143,0.7802179992804292,0.9188701565216001
hsa-miR-338-3p,0.06846393995720446,0.27988503783927704,0.7805651986844249,0.9188701565216001
hsa-miR-424-5p,-0.04355875835621337,-0.27863608273915297,0.7815194171316523,0.9188701565216001
hsa-miR-7849-3p,0.03656919542021733,0.2772758379217572,0.7825729554488821,0.9188701565216001
hsa-miR-382-5p,0.08573718185796064,0.27703366629893694,0.782741244444326,0.9188701565216001
hsa-miR-543,0.05546105264803913,0.27513801046554726,0.7841886077976976,0.919488754917723
hsa-miR-548j-3p,0.02450339505659435,0.27283500817814105,0.7859829908307775,0.9197089964252783
hsa-miR-561-5p,-0.04084874155447682,-0.27277607051403485,0.7862177006478355,0.9197089964252783
hsa-miR-379-5p,-0.08843927927309192,-0.2703018544968859,0.7878948900039879,0.9205929767415018
hsa-miR-4748,-0.03804492149787442,-0.2651715393737341,0.7918220628493162,0.9236270086380748
hsa-miR-137-3p,0.02297321276080541,0.2645173947931384,0.79234068708992,0.9236270086380748
hsa-miR-1228-3p,0.048965422066274966,0.26134035869377187,0.7947835138809393,0.9253947906375971
hsa-miR-5697,-0.030403744166024316,-0.25852321502726283,0.7969291884259042,0.9258237205192683
hsa-miR-592,0.028611119577980987,0.2576890832501385,0.7975593775496691,0.9258237205192683
hsa-miR-411-5p,0.07701439178439395,0.2572167017010854,0.7979321555226127,0.9258237205192683
hsa-miR-99b-3p,0.06391963672461731,0.2545766104893955,0.8000366204966782,0.9271886123853613
hsa-miR-363-5p,0.029818695803103534,0.24936692510242373,0.8039753318566885,0.9301443132269441
hsa-miR-6130,-0.021169019798330135,-0.2475198468118157,0.8053802111524592,0.9301443132269441
