chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,symbol,tag,exh,max_evals
CHEMBL89598,-4.075,2,0.0,0.0,7.5,0,,ITPKC,t1_cns,1,0
CHEMBL896,-5.135,3,0.0,0.0,27.41,0,,ITPKC,t1_cns,1,0
CHEMBL898,-5.324,3,0.0,0.0,9.21,0,,ITPKC,t1_cns,1,0
CHEMBL90,-3.344,3,0.0,0.0,4.86,0,,ITPKC,t1_cns,1,0
CHEMBL900,-4.297,2,0.0,0.0,13.99,0,,ITPKC,t1_cns,1,0
CHEMBL902,-4.968,3,0.0,0.0,20.5,0,,ITPKC,t1_cns,1,0
CHEMBL905,-4.817,2,0.0,0.0,11.11,0,,ITPKC,t1_cns,1,0
CHEMBL908,-4.935,2,0.0,0.0,8.51,0,,ITPKC,t1_cns,1,0
CHEMBL911,-5.012,2,0.0,0.0,10.05,0,,ITPKC,t1_cns,1,0
CHEMBL91397,-4.936,3,0.0,0.0,40.16,0,,ITPKC,t1_cns,1,0
CHEMBL914,-5.234,2,0.0,0.0,53.07,0,,ITPKC,t1_cns,1,0
CHEMBL918,-4.434,3,0.0,0.0,3.55,0,,ITPKC,t1_cns,1,0
CHEMBL920,-3.047,1,0.0,0.0,2.25,0,,ITPKC,t1_cns,1,0
CHEMBL92401,-4.036,2,0.0,0.0,3.74,0,,ITPKC,t1_cns,1,0
CHEMBL926,-4.211,2,0.0,0.0,11.75,0,,ITPKC,t1_cns,1,0
CHEMBL931,-2.884,2,0.0,0.0,1.66,0,,ITPKC,t1_cns,1,0
CHEMBL936,-4.674,3,0.0,0.0,19.35,0,,ITPKC,t1_cns,1,0
CHEMBL94,-5.429,3,0.0,0.0,8.59,0,,ITPKC,t1_cns,1,0
CHEMBL940,-4.035,3,0.0,0.0,6.71,0,,ITPKC,t1_cns,1,0
CHEMBL94454,-6.82,3,0.0,0.0,29.85,0,,ITPKC,t1_cns,1,0
CHEMBL945,-5.569,2,0.0,0.0,8.03,0,,ITPKC,t1_cns,1,0
CHEMBL946,-3.997,2,0.0,0.0,21.49,0,,ITPKC,t1_cns,1,0
CHEMBL95,-4.607,3,0.0,0.0,4.66,0,,ITPKC,t1_cns,1,0
CHEMBL953,-4.586,3,0.0,0.0,14.27,0,,ITPKC,t1_cns,1,0
CHEMBL963,-5.537,2,0.0,0.0,5.74,0,,ITPKC,t1_cns,1,0
CHEMBL967,-4.437,3,0.0,0.0,20.31,0,,ITPKC,t1_cns,1,0
CHEMBL968,-3.561,3,0.0,0.0,50.08,0,,ITPKC,t1_cns,1,0
CHEMBL969,-4.277,2,0.0,0.0,24.38,0,,ITPKC,t1_cns,1,0
CHEMBL970,-4.427,2,0.0,0.0,20.58,0,,ITPKC,t1_cns,1,0
CHEMBL972,-3.72,3,0.0,0.0,3.5,0,,ITPKC,t1_cns,1,0
CHEMBL978,-3.131,2,0.0,0.0,2.36,0,,ITPKC,t1_cns,1,0
CHEMBL979,-4.358,2,0.0,0.0,4.42,0,,ITPKC,t1_cns,1,0
CHEMBL982,-5.358,2,0.0,0.0,4.31,0,,ITPKC,t1_cns,1,0
CHEMBL9967,-5.953,1,0.0,0.0,5.18,0,,ITPKC,t1_cns,1,0
CHEMBL998,-4.226,2,0.0,0.0,14.93,0,,ITPKC,t1_cns,1,0
CHEMBL99946,-4.552,3,0.0,0.0,4.55,0,,ITPKC,t1_cns,1,0
CHEMBL1000,-6.769,2,0.0,0.0,32.42,0,,MAPK14,t1_cns,1,0
CHEMBL100116,-7.219,3,0.0,0.0,9.32,0,,MAPK14,t1_cns,1,0
CHEMBL1004,-5.533,3,0.0,0.0,14.41,0,,MAPK14,t1_cns,1,0
CHEMBL1005,-5.333,1,0.0,0.0,29.95,0,,MAPK14,t1_cns,1,0
CHEMBL1008,-5.787,2,0.0,0.0,36.28,0,,MAPK14,t1_cns,1,0
CHEMBL1009,-5.92,2,0.0,0.0,13.63,0,,MAPK14,t1_cns,1,0
CHEMBL1027,-5.873,2,0.0,0.0,32.6,0,,MAPK14,t1_cns,1,0
CHEMBL1037,-6.801,1,0.0,0.0,9.55,0,,MAPK14,t1_cns,1,0
CHEMBL1059,-4.933,2,0.0,0.0,10.67,0,,MAPK14,t1_cns,1,0
CHEMBL1065,-7.293,2,0.0,0.0,19.12,0,,MAPK14,t1_cns,1,0
CHEMBL1068,-4.365,3,0.0,0.0,22.96,0,,MAPK14,t1_cns,1,0
CHEMBL1076903,-7.676,3,0.0,0.0,5.5,0,,MAPK14,t1_cns,1,0
CHEMBL1077896,-6.587,2,0.0,0.0,13.92,0,,MAPK14,t1_cns,1,0
CHEMBL1078261,-5.928,2,0.0,0.0,25.25,0,,MAPK14,t1_cns,1,0
CHEMBL1079,-6.339,1,0.0,0.0,8.74,0,,MAPK14,t1_cns,1,0
CHEMBL1079604,-6.882,3,0.0,0.0,10.79,0,,MAPK14,t1_cns,1,0
CHEMBL108,-8.222,3,0.0,0.0,5.95,0,,MAPK14,t1_cns,1,0
CHEMBL1083659,-6.054,2,0.0,0.0,80.01,0,,MAPK14,t1_cns,1,0
CHEMBL1085,-6.59,3,0.0,0.0,47.78,0,,MAPK14,t1_cns,1,0
CHEMBL1087,-7.04,2,0.0,0.0,13.38,0,,MAPK14,t1_cns,1,0
CHEMBL10878,-7.369,2,0.0,0.0,12.45,0,,MAPK14,t1_cns,1,0
CHEMBL1088,-6.346,2,0.0,0.0,21.41,0,,MAPK14,t1_cns,1,0
CHEMBL1089,-5.724,1,0.0,0.0,8.25,0,,MAPK14,t1_cns,1,0
CHEMBL1089221,-6.898,2,0.0,0.0,24.17,0,,MAPK14,t1_cns,1,0
CHEMBL109,-4.794,2,0.0,0.0,12.62,0,,MAPK14,t1_cns,1,0
CHEMBL1093,-5.393,3,0.0,0.0,19.44,0,,MAPK14,t1_cns,1,0
CHEMBL1094,-6.314,2,0.0,0.0,17.93,0,,MAPK14,t1_cns,1,0
CHEMBL1095,-6.012,2,0.0,0.0,8.73,0,,MAPK14,t1_cns,1,0
CHEMBL1095777,-8.573,3,0.0,0.0,32.88,0,,MAPK14,t1_cns,1,0
CHEMBL1096,-7.441,3,0.0,0.0,12.39,0,,MAPK14,t1_cns,1,0
CHEMBL1098,-6.992,3,0.0,0.0,14.74,0,,MAPK14,t1_cns,1,0
CHEMBL11,-4.124,3,0.0,0.0,33.41,0,,MAPK14,t1_cns,1,0
CHEMBL1100,-5.316,2,0.0,0.0,4.85,0,,MAPK14,t1_cns,1,0
CHEMBL1101,-6.828,2,0.0,0.0,18.32,0,,MAPK14,t1_cns,1,0
CHEMBL1102,-5.841,3,0.0,0.0,7.01,0,,MAPK14,t1_cns,1,0
CHEMBL1104,-6.021,2,0.0,0.0,5.95,0,,MAPK14,t1_cns,1,0
CHEMBL1106,-6.656,3,0.0,0.0,6.95,0,,MAPK14,t1_cns,1,0
CHEMBL1108,-7.858,1,0.0,0.0,35.79,0,,MAPK14,t1_cns,1,0
CHEMBL111,-7.739,2,0.0,0.0,24.69,0,,MAPK14,t1_cns,1,0
CHEMBL1110,-6.643,3,0.0,0.0,13.9,0,,MAPK14,t1_cns,1,0
CHEMBL1112,-7.783,3,0.0,0.0,44.28,0,,MAPK14,t1_cns,1,0
CHEMBL1113,-6.517,3,0.0,0.0,7.4,0,,MAPK14,t1_cns,1,0
CHEMBL1115,-5.192,3,0.0,0.0,6.01,0,,MAPK14,t1_cns,1,0
CHEMBL1118,-5.31,2,0.0,0.0,12.24,0,,MAPK14,t1_cns,1,0
CHEMBL112,-5.75,3,0.0,0.0,5.69,0,,MAPK14,t1_cns,1,0
CHEMBL113,-5.776,2,0.0,0.0,5.25,0,,MAPK14,t1_cns,1,0
CHEMBL1165342,-5.847,2,0.0,0.0,12.65,0,,MAPK14,t1_cns,1,0
CHEMBL1172,-4.832,2,0.0,0.0,25.41,0,,MAPK14,t1_cns,1,0
CHEMBL117287,-7.464,2,0.0,0.0,23.14,0,,MAPK14,t1_cns,1,0
CHEMBL1175,-6.533,2,0.0,0.0,17.31,0,,MAPK14,t1_cns,1,0
CHEMBL1177,-6.314,1,0.0,0.0,8.93,0,,MAPK14,t1_cns,1,0
CHEMBL117785,-6.073,2,0.0,0.0,11.45,0,,MAPK14,t1_cns,1,0
CHEMBL1179047,-5.908,1,0.0,0.0,17.33,0,,MAPK14,t1_cns,1,0
CHEMBL118,-7.31,1,0.0,0.0,19.01,0,,MAPK14,t1_cns,1,0
CHEMBL1180725,-7.662,1,0.0,0.0,26.47,0,,MAPK14,t1_cns,1,0
CHEMBL1185,-6.721,2,0.0,0.0,20.67,0,,MAPK14,t1_cns,1,0
CHEMBL1186579,-5.737,2,0.0,0.0,15.99,0,,MAPK14,t1_cns,1,0
CHEMBL1186610,-6.068,2,0.0,0.0,19.22,0,,MAPK14,t1_cns,1,0
CHEMBL1187833,-8.358,3,0.0,0.0,43.59,0,,MAPK14,t1_cns,1,0
CHEMBL1189432,-6.005,3,0.0,0.0,19.35,0,,MAPK14,t1_cns,1,0
CHEMBL1189679,-8.843,2,0.0,0.0,10.78,0,,MAPK14,t1_cns,1,0
CHEMBL1190,-5.258,2,0.0,0.0,22.72,0,,MAPK14,t1_cns,1,0
CHEMBL1193,-5.064,2,0.0,0.0,11.33,0,,MAPK14,t1_cns,1,0
CHEMBL1194,-6.165,3,0.0,0.0,11.63,0,,MAPK14,t1_cns,1,0
CHEMBL1194325,-7.353,3,0.0,0.0,50.9,0,,MAPK14,t1_cns,1,0
CHEMBL1195,-5.973,3,0.0,0.0,29.24,0,,MAPK14,t1_cns,1,0
CHEMBL1197,-6.88,2,0.0,0.0,17.31,0,,MAPK14,t1_cns,1,0
CHEMBL1198857,-6.687,2,0.0,0.0,106.46,0,,MAPK14,t1_cns,1,0
CHEMBL1199080,-5.709,2,0.0,0.0,6.64,0,,MAPK14,t1_cns,1,0
CHEMBL1199307,-5.909,2,0.0,0.0,62.85,0,,MAPK14,t1_cns,1,0
CHEMBL12,-4.622,2,0.0,0.0,24.68,0,,MAPK14,t1_cns,1,0
CHEMBL1200338,-7.497,2,0.0,0.0,12.78,0,,MAPK14,t1_cns,1,0
CHEMBL1200406,-5.39,2,0.0,0.0,13.9,0,,MAPK14,t1_cns,1,0
CHEMBL1200472,-4.615,3,0.0,0.0,48.54,0,,MAPK14,t1_cns,1,0
CHEMBL1200596,-6.477,3,0.0,0.0,7.07,0,,MAPK14,t1_cns,1,0
CHEMBL1200604,-6.116,1,0.0,0.0,19.94,0,,MAPK14,t1_cns,1,0
CHEMBL1200694,-5.659,2,0.0,0.0,9.37,0,,MAPK14,t1_cns,1,0
CHEMBL1200714,-5.179,2,0.0,0.0,9.58,0,,MAPK14,t1_cns,1,0
CHEMBL1200748,-6.32,2,0.0,0.0,17.68,0,,MAPK14,t1_cns,1,0
CHEMBL1200790,-6.099,2,0.0,0.0,7.99,0,,MAPK14,t1_cns,1,0
CHEMBL1200802,-6.759,3,0.0,0.0,11.16,0,,MAPK14,t1_cns,1,0
CHEMBL1200922,-5.959,2,0.0,0.0,17.28,0,,MAPK14,t1_cns,1,0
CHEMBL1201,-6.408,2,0.0,0.0,29.63,0,,MAPK14,t1_cns,1,0
CHEMBL1201087,-6.454,2,0.0,0.0,47.25,0,,MAPK14,t1_cns,1,0
CHEMBL1201168,-8.394,1,0.0,0.0,10.51,0,,MAPK14,t1_cns,1,0
CHEMBL1201191,-5.757,2,0.0,0.0,33.95,0,,MAPK14,t1_cns,1,0
CHEMBL1201192,-5.521,2,0.0,0.0,14.29,0,,MAPK14,t1_cns,1,0
CHEMBL1201201,-5.538,2,0.0,0.0,8.04,0,,MAPK14,t1_cns,1,0
CHEMBL1201206,-5.678,3,0.0,0.0,60.05,0,,MAPK14,t1_cns,1,0
CHEMBL1201210,-5.327,1,0.0,0.0,17.3,0,,MAPK14,t1_cns,1,0
CHEMBL1201212,-5.748,3,0.0,0.0,18.73,0,,MAPK14,t1_cns,1,0
CHEMBL1201213,-6.242,2,0.0,0.0,16.08,0,,MAPK14,t1_cns,1,0
CHEMBL1201216,-7.733,1,0.0,0.0,15.21,0,,MAPK14,t1_cns,1,0
CHEMBL1201217,-7.441,2,0.0,0.0,20.14,0,,MAPK14,t1_cns,1,0
CHEMBL1201219,-7.041,1,0.0,0.0,48.09,0,,MAPK14,t1_cns,1,0
CHEMBL1201222,-6.716,2,0.0,0.0,24.73,0,,MAPK14,t1_cns,1,0
CHEMBL1201229,-6.21,2,0.0,0.0,166.62,0,,MAPK14,t1_cns,1,0
CHEMBL1201234,-6.02,3,0.0,0.0,6.86,0,,MAPK14,t1_cns,1,0
CHEMBL1201237,-7.098,2,0.0,0.0,23.81,0,,MAPK14,t1_cns,1,0
CHEMBL1201244,-6.651,1,0.0,0.0,41.59,0,,MAPK14,t1_cns,1,0
CHEMBL1201256,-6.507,3,0.0,0.0,34.13,0,,MAPK14,t1_cns,1,0
CHEMBL1201264,-5.366,1,0.0,0.0,26.03,0,,MAPK14,t1_cns,1,0
CHEMBL1201266,-6.338,2,0.0,0.0,19.45,0,,MAPK14,t1_cns,1,0
CHEMBL1201271,-8.457,2,0.0,0.0,37.81,0,,MAPK14,t1_cns,1,0
CHEMBL1201274,-6.176,2,0.0,0.0,36.78,0,,MAPK14,t1_cns,1,0
CHEMBL1201284,-9.825,2,0.0,0.0,32.17,0,,MAPK14,t1_cns,1,0
CHEMBL1201288,-6.999,1,0.0,0.0,14.28,0,,MAPK14,t1_cns,1,0
CHEMBL1201293,-5.13,3,0.0,0.0,9.72,0,,MAPK14,t1_cns,1,0
CHEMBL1201317,-4.843,1,0.0,0.0,7.97,0,,MAPK14,t1_cns,1,0
CHEMBL1201319,-5.997,3,0.0,0.0,8.97,0,,MAPK14,t1_cns,1,0
CHEMBL1201323,-4.774,3,0.0,0.0,7.01,0,,MAPK14,t1_cns,1,0
CHEMBL1201336,-6.499,2,0.0,0.0,24.46,0,,MAPK14,t1_cns,1,0
CHEMBL1201338,-5.371,3,0.0,0.0,22.69,0,,MAPK14,t1_cns,1,0
CHEMBL1201340,-6.314,2,0.0,0.0,11.41,0,,MAPK14,t1_cns,1,0
CHEMBL1201353,-5.785,2,0.0,0.0,16.61,0,,MAPK14,t1_cns,1,0
CHEMBL1201354,-6.054,3,0.0,0.0,23.61,0,,MAPK14,t1_cns,1,0
CHEMBL1201747,-4.605,2,0.0,0.0,30.23,0,,MAPK14,t1_cns,1,0
CHEMBL1201754,-7.382,2,0.0,0.0,21.73,1,,MAPK14,t1_cns,1,0
CHEMBL1201758,-6.481,2,0.0,0.0,34.95,0,,MAPK14,t1_cns,1,0
CHEMBL1201764,-5.596,3,0.0,0.0,35.36,0,,MAPK14,t1_cns,1,0
CHEMBL1201776,-4.859,2,0.0,0.0,13.42,0,,MAPK14,t1_cns,1,0
CHEMBL1206690,-7.762,2,0.0,0.0,19.81,0,,MAPK14,t1_cns,1,0
CHEMBL1213351,-5.071,2,0.0,0.0,22.56,0,,MAPK14,t1_cns,1,0
CHEMBL1214124,-7.276,2,0.0,0.0,17.09,0,,MAPK14,t1_cns,1,0
CHEMBL1215,-5.907,2,0.0,0.0,9.67,0,,MAPK14,t1_cns,1,0
CHEMBL1218,-7.831,2,0.0,0.0,14.33,0,,MAPK14,t1_cns,1,0
CHEMBL1224,-7.339,2,0.0,0.0,23.55,0,,MAPK14,t1_cns,1,0
CHEMBL1231,-6.664,1,0.0,0.0,30.1,0,,MAPK14,t1_cns,1,0
CHEMBL1237021,-8.899,2,0.0,0.0,52.87,0,,MAPK14,t1_cns,1,0
CHEMBL1237044,-6.807,2,0.0,0.0,13.39,0,,MAPK14,t1_cns,1,0
CHEMBL1241,-6.448,1,0.0,0.0,12.61,0,,MAPK14,t1_cns,1,0
CHEMBL1254682,-7.108,3,0.0,0.0,8.54,0,,MAPK14,t1_cns,1,0
CHEMBL1256,-5.164,2,0.0,0.0,5.43,0,,MAPK14,t1_cns,1,0
CHEMBL1256786,-7.384,3,0.0,0.0,32.59,0,,MAPK14,t1_cns,1,0
CHEMBL1256841,-8.24,3,0.0,0.0,23.45,0,,MAPK14,t1_cns,1,0
CHEMBL1257,-5.221,3,0.0,0.0,5.75,0,,MAPK14,t1_cns,1,0
CHEMBL1259,-4.282,3,0.0,0.0,236.29,0,,MAPK14,t1_cns,1,0
CHEMBL126224,-4.063,2,0.0,0.0,38.63,0,,MAPK14,t1_cns,1,0
CHEMBL1263,-6.412,3,0.0,0.0,85.79,0,,MAPK14,t1_cns,1,0
CHEMBL1266,-7.119,2,0.0,0.0,8.92,0,,MAPK14,t1_cns,1,0
CHEMBL12713,-8.449,2,0.0,0.0,30.47,0,,MAPK14,t1_cns,1,0
CHEMBL127516,-6.197,2,0.0,0.0,9.15,0,,MAPK14,t1_cns,1,0
CHEMBL1278,-6.748,2,0.0,0.0,20.13,0,,MAPK14,t1_cns,1,0
CHEMBL1279,-7.356,2,0.0,0.0,10.64,0,,MAPK14,t1_cns,1,0
CHEMBL128,-6.185,3,0.0,0.0,22.07,0,,MAPK14,t1_cns,1,0
CHEMBL1286,-5.5,2,0.0,0.0,7.0,0,,MAPK14,t1_cns,1,0
CHEMBL1290,-7.209,1,0.0,0.0,24.03,0,,MAPK14,t1_cns,1,0
CHEMBL1291,-7.124,2,0.0,0.0,22.61,0,,MAPK14,t1_cns,1,0
CHEMBL1294,-6.661,3,0.0,0.0,18.89,0,,MAPK14,t1_cns,1,0
CHEMBL13,-6.331,2,0.0,0.0,23.27,0,,MAPK14,t1_cns,1,0
CHEMBL1303,-6.628,2,0.0,0.0,19.42,0,,MAPK14,t1_cns,1,0
CHEMBL1305,-5.769,3,0.0,0.0,13.58,0,,MAPK14,t1_cns,1,0
CHEMBL131,-7.817,2,0.0,0.0,13.85,0,,MAPK14,t1_cns,1,0
CHEMBL13209,-4.931,2,0.0,0.0,27.76,0,,MAPK14,t1_cns,1,0
CHEMBL1321,-6.292,1,0.0,0.0,10.43,0,,MAPK14,t1_cns,1,0
CHEMBL13280,-4.962,2,0.0,0.0,36.09,0,,MAPK14,t1_cns,1,0
CHEMBL134,-6.391,3,0.0,0.0,6.43,0,,MAPK14,t1_cns,1,0
CHEMBL1341,-4.427,1,0.0,0.0,4.6,0,,MAPK14,t1_cns,1,0
CHEMBL1346,-8.243,2,0.0,0.0,43.01,0,,MAPK14,t1_cns,1,0
CHEMBL135400,-6.899,3,0.0,0.0,21.02,0,,MAPK14,t1_cns,1,0
CHEMBL1372950,-7.633,2,0.0,0.0,26.41,0,,MAPK14,t1_cns,1,0
CHEMBL1373,-5.56,2,0.0,0.0,13.07,0,,MAPK14,t1_cns,1,0
CHEMBL1378,-6.292,2,0.0,0.0,23.24,0,,MAPK14,t1_cns,1,0
CHEMBL1382,-6.178,2,0.0,0.0,21.88,0,,MAPK14,t1_cns,1,0
CHEMBL139,-6.259,3,0.0,0.0,14.96,0,,MAPK14,t1_cns,1,0
CHEMBL14,-4.166,1,0.0,0.0,6.74,0,,MAPK14,t1_cns,1,0
CHEMBL1404,-7.128,2,0.0,0.0,54.46,0,,MAPK14,t1_cns,1,0
CHEMBL1410743,-4.916,3,0.0,0.0,4.58,0,,MAPK14,t1_cns,1,0
CHEMBL1411979,-4.769,3,0.0,0.0,12.97,0,,MAPK14,t1_cns,1,0
CHEMBL1414320,-6.629,2,0.0,0.0,54.59,0,,MAPK14,t1_cns,1,0
CHEMBL1420,-5.428,3,0.0,0.0,8.01,0,,MAPK14,t1_cns,1,0
CHEMBL1423,-8.985,1,0.0,0.0,58.11,0,,MAPK14,t1_cns,1,0
CHEMBL142635,-7.481,2,0.0,0.0,41.17,0,,MAPK14,t1_cns,1,0
CHEMBL1428,-5.522,3,0.0,0.0,43.72,0,,MAPK14,t1_cns,1,0
CHEMBL1434,-6.116,3,0.0,0.0,30.2,0,,MAPK14,t1_cns,1,0
CHEMBL1437,-5.731,3,0.0,0.0,12.21,0,,MAPK14,t1_cns,1,0
CHEMBL14370,-5.528,3,0.0,0.0,21.25,0,,MAPK14,t1_cns,1,0
CHEMBL14376,-7.64,1,0.0,0.0,41.69,0,,MAPK14,t1_cns,1,0
CHEMBL1442422,-5.336,3,0.0,0.0,15.25,0,,MAPK14,t1_cns,1,0
CHEMBL1454,-6.035,2,0.0,0.0,6.65,0,,MAPK14,t1_cns,1,0
CHEMBL146095,-7.209,2,0.0,0.0,35.18,0,,MAPK14,t1_cns,1,0
CHEMBL1480,-5.305,3,0.0,0.0,20.99,0,,MAPK14,t1_cns,1,0
CHEMBL1480987,-7.56,3,0.0,0.0,16.61,0,,MAPK14,t1_cns,1,0
CHEMBL1482,-4.665,2,0.0,0.0,7.21,0,,MAPK14,t1_cns,1,0
CHEMBL1484,-7.498,2,0.0,0.0,68.92,0,,MAPK14,t1_cns,1,0
CHEMBL1490,-6.025,2,0.0,0.0,20.58,0,,MAPK14,t1_cns,1,0
CHEMBL1491,-5.119,2,0.0,0.0,37.4,0,,MAPK14,t1_cns,1,0
CHEMBL1492,-7.09,3,0.0,0.0,13.16,0,,MAPK14,t1_cns,1,0
CHEMBL1492500,-5.782,3,0.0,0.0,10.26,0,,MAPK14,t1_cns,1,0
CHEMBL1493,-7.382,2,0.0,0.0,35.44,0,,MAPK14,t1_cns,1,0
CHEMBL15023,-8.843,2,0.0,0.0,35.21,0,,MAPK14,t1_cns,1,0
CHEMBL1505,-6.129,2,0.0,0.0,22.37,0,,MAPK14,t1_cns,1,0
CHEMBL1508,-6.533,1,0.0,0.0,19.21,0,,MAPK14,t1_cns,1,0
CHEMBL1510,-7.809,2,0.0,0.0,31.49,0,,MAPK14,t1_cns,1,0
CHEMBL1514,-4.927,2,0.0,0.0,26.89,0,,MAPK14,t1_cns,1,0
CHEMBL1515611,-5.991,3,0.0,0.0,8.29,0,,MAPK14,t1_cns,1,0
CHEMBL1521,-7.647,2,0.0,0.0,18.59,0,,MAPK14,t1_cns,1,0
CHEMBL1522,-7.041,3,0.0,0.0,22.96,0,,MAPK14,t1_cns,1,0
CHEMBL154,-6.768,3,0.0,0.0,13.96,0,,MAPK14,t1_cns,1,0
CHEMBL1568698,-7.26,3,0.0,0.0,10.78,0,,MAPK14,t1_cns,1,0
CHEMBL1580,-4.212,3,0.0,0.0,31.23,0,,MAPK14,t1_cns,1,0
CHEMBL1584,-7.181,3,0.0,0.0,39.07,0,,MAPK14,t1_cns,1,0
CHEMBL159226,-6.1,2,0.0,0.0,21.55,0,,MAPK14,t1_cns,1,0
CHEMBL1595,-5.831,2,0.0,0.0,8.65,0,,MAPK14,t1_cns,1,0
CHEMBL16,-6.348,2,0.0,0.0,11.0,0,,MAPK14,t1_cns,1,0
CHEMBL16073,-5.981,3,0.0,0.0,7.77,0,,MAPK14,t1_cns,1,0
CHEMBL1611,-6.48,2,0.0,0.0,10.59,0,,MAPK14,t1_cns,1,0
CHEMBL1615438,-8.017,2,0.0,0.0,26.06,0,,MAPK14,t1_cns,1,0
CHEMBL1618018,-7.373,1,0.0,0.0,13.38,0,,MAPK14,t1_cns,1,0
CHEMBL1619,-6.342,3,0.0,0.0,14.18,0,,MAPK14,t1_cns,1,0
CHEMBL162036,-6.932,3,0.0,0.0,24.6,0,,MAPK14,t1_cns,1,0
CHEMBL1621,-8.684,2,0.0,0.0,34.41,0,,MAPK14,t1_cns,1,0
CHEMBL1621597,-7.194,1,0.0,0.0,21.11,0,,MAPK14,t1_cns,1,0
CHEMBL1623992,-5.895,2,0.0,0.0,19.86,0,,MAPK14,t1_cns,1,0
CHEMBL1626,-7.997,1,0.0,0.0,19.24,0,,MAPK14,t1_cns,1,0
CHEMBL1626223,-5.502,2,0.0,0.0,9.41,0,,MAPK14,t1_cns,1,0
CHEMBL1628227,-5.707,2,0.0,0.0,12.41,0,,MAPK14,t1_cns,1,0
CHEMBL1628502,-6.733,3,0.0,0.0,33.89,0,,MAPK14,t1_cns,1,0
CHEMBL1643895,-7.649,2,0.0,0.0,14.55,0,,MAPK14,t1_cns,1,0
CHEMBL1648,-5.869,2,0.0,0.0,22.14,0,,MAPK14,t1_cns,1,0
CHEMBL1652,-6.222,3,0.0,0.0,113.87,0,,MAPK14,t1_cns,1,0
CHEMBL1685,-4.055,2,0.0,0.0,18.14,0,,MAPK14,t1_cns,1,0
CHEMBL168815,-6.306,3,0.0,0.0,7.59,0,,MAPK14,t1_cns,1,0
CHEMBL1697737,-5.142,2,0.0,0.0,26.49,0,,MAPK14,t1_cns,1,0
CHEMBL1697856,-5.968,1,0.0,0.0,13.56,0,,MAPK14,t1_cns,1,0
CHEMBL169901,-7.053,3,0.0,0.0,8.66,0,,MAPK14,t1_cns,1,0
CHEMBL17157,-8.696,1,0.0,0.0,61.7,0,,MAPK14,t1_cns,1,0
CHEMBL1726,-5.534,1,0.0,0.0,36.17,0,,MAPK14,t1_cns,1,0
CHEMBL1729,-7.339,2,0.0,0.0,51.78,0,,MAPK14,t1_cns,1,0
CHEMBL1732,-8.145,2,0.0,0.0,40.43,0,,MAPK14,t1_cns,1,0
CHEMBL1742423,-7.672,2,0.0,0.0,56.52,0,,MAPK14,t1_cns,1,0
CHEMBL1742466,-7.362,3,0.0,0.0,74.88,0,,MAPK14,t1_cns,1,0
CHEMBL1742471,-6.727,3,0.0,0.0,39.0,0,,MAPK14,t1_cns,1,0
CHEMBL1752,-6.184,3,0.0,0.0,12.44,0,,MAPK14,t1_cns,1,0
CHEMBL1754,-6.87,1,0.0,0.0,21.34,0,,MAPK14,t1_cns,1,0
CHEMBL1760,-6.869,3,0.0,0.0,15.53,0,,MAPK14,t1_cns,1,0
CHEMBL1762,-6.368,3,0.0,0.0,13.88,0,,MAPK14,t1_cns,1,0
CHEMBL1764,-5.549,2,0.0,0.0,14.26,0,,MAPK14,t1_cns,1,0
CHEMBL17860,-6.619,2,0.0,0.0,14.39,0,,MAPK14,t1_cns,1,0
CHEMBL178803,-4.71,2,0.0,0.0,38.48,0,,MAPK14,t1_cns,1,0
CHEMBL1790041,-5.121,3,0.0,0.0,26.35,0,,MAPK14,t1_cns,1,0
CHEMBL181,-6.717,2,0.0,0.0,7.0,0,,MAPK14,t1_cns,1,0
CHEMBL18116,-6.639,2,0.0,0.0,8.04,0,,MAPK14,t1_cns,1,0
CHEMBL184412,-7.181,3,0.0,0.0,117.89,0,,MAPK14,t1_cns,1,0
CHEMBL185073,-5.974,2,0.0,0.0,45.77,0,,MAPK14,t1_cns,1,0
CHEMBL1874750,-7.268,3,0.0,0.0,42.69,0,,MAPK14,t1_cns,1,0
CHEMBL1888176,-6.863,2,0.0,0.0,28.0,0,,MAPK14,t1_cns,1,0
CHEMBL188921,-5.499,2,0.0,0.0,19.02,0,,MAPK14,t1_cns,1,0
CHEMBL1900528,-5.786,3,0.0,0.0,26.19,0,,MAPK14,t1_cns,1,0
CHEMBL19019,-8.22,2,0.0,0.0,13.4,0,,MAPK14,t1_cns,1,0
CHEMBL190461,-6.668,3,0.0,0.0,19.0,0,,MAPK14,t1_cns,1,0
CHEMBL1909324,-7.552,3,0.0,0.0,62.76,0,,MAPK14,t1_cns,1,0
CHEMBL19299,-7.587,2,0.0,0.0,15.11,0,,MAPK14,t1_cns,1,0
CHEMBL193,-4.944,2,0.0,0.0,22.76,0,,MAPK14,t1_cns,1,0
CHEMBL197084,-5.961,3,0.0,0.0,31.38,0,,MAPK14,t1_cns,1,0
CHEMBL1983350,-7.531,2,0.0,0.0,51.59,0,,MAPK14,t1_cns,1,0
CHEMBL2,-7.948,3,0.0,0.0,21.39,0,,MAPK14,t1_cns,1,0
CHEMBL2028019,-7.225,2,0.0,0.0,31.5,0,,MAPK14,t1_cns,1,0
CHEMBL207538,-7.351,3,0.0,0.0,10.72,0,,MAPK14,t1_cns,1,0
