chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,symbol,tag,exh,max_evals,drug_lc,pref_name,mw,logp,tpsa,hbd,hba,rotb,charge,n_torsions,drh_phase,drh_moa,drh_indication,pain_prior,atc,scored,neg_aff,pct_in_target,n_ligands_target,z_in_target,D1_affinity,D2_pharm_prior,D3_accessibility,D4_reliability,composite,in_top1pct,in_top5pct
CHEMBL852,-6.457,2,0.0,0.0,14.85,0,,VASH2,t2_other,1,0,melphalan,MELPHALAN,305.2,1.93,66.6,2.0,3.0,8.0,0.0,20.0,Launched,DNA alkylating agent|DNA inhibitor,multiple myeloma,False,L01AA03,True,6.457,44.5114006514658,3070,-0.10680647156719,0.445114006514658,0.0,1.0,0.5,0.45304560260586324,False,False
CHEMBL1200863,-6.457,2,0.0,0.0,15.41,0,,VASH2,t2_other,1,0,melphalan hydrochloride,MELPHALAN HYDROCHLORIDE,305.2,1.93,66.6,2.0,3.0,8.0,0.0,20.0,,,,False,,True,6.457,44.5114006514658,3070,-0.10680647156719,0.445114006514658,0.0,1.0,0.5,0.45304560260586324,False,False
CHEMBL2096642,-6.457,2,0.0,0.0,4.94,0,,VASH2,t2_other,1,0,inamrinone lactate,INAMRINONE LACTATE,187.2,1.02,71.8,2.0,3.0,1.0,0.0,4.0,,,,False,,True,6.457,44.5114006514658,3070,-0.10680647156719,0.445114006514658,0.0,1.0,0.5,0.45304560260586324,False,False
CHEMBL12856,-6.457,2,0.0,0.0,5.02,0,,VASH2,t2_other,1,0,inamrinone,INAMRINONE,187.2,1.02,71.8,2.0,3.0,1.0,0.0,4.0,,,,False,C01CE01,True,6.457,44.5114006514658,3070,-0.10680647156719,0.445114006514658,0.0,1.0,0.5,0.45304560260586324,False,False
CHEMBL1200678,-9.326,3,0.0,0.0,280.73,0,,SLC2A1,t2_other,1,0,atazanavir sulfate,ATAZANAVIR SULFATE,704.9,4.21,171.2,5.0,9.0,14.0,0.0,38.0,,,,False,,True,9.326,78.97912589693412,3066,0.7967618076157358,0.7897912589693412,0.0,0.0,0.9141924959216966,0.453045377975991,False,False
CHEMBL1163,-9.326,3,0.0,0.0,191.53,0,,SLC2A1,t2_other,1,0,atazanavir,ATAZANAVIR,704.9,4.21,171.2,5.0,9.0,14.0,0.0,38.0,Launched,HIV protease inhibitor,human immunodeficiency virus (HIV-1),False,J05AE08,True,9.326,78.97912589693412,3066,0.7967618076157358,0.7897912589693412,0.0,0.0,0.9141924959216966,0.453045377975991,False,False
CHEMBL13376,-6.133,3,0.0,0.0,24.54,0,,MAPK14,t2_other,1,0,clometacin,CLOMETACIN,357.8,3.93,68.5,1.0,3.0,5.0,0.0,12.0,,,,False,,True,6.133,34.061277705345496,3068,-0.3778554127227191,0.34061277705345494,0.0,1.0,0.778536615334207,0.453025603121513,False,False
CHEMBL63857,-7.019,1,0.0,0.0,12.59,0,,ACVR1,t2_other,1,0,phenolphthalein,PHENOLPHTHALEIN,318.3,3.56,66.8,2.0,4.0,2.0,0.0,8.0,Withdrawn,indicator dye,,False,A06AB04,True,7.019,33.36585365853659,3075,-0.339194094791434,0.3336585365853659,0.0,1.0,0.7969667318982387,0.45300842441888217,False,False
CHEMBL631,-7.311,3,0.0,0.0,39.43,0,,SLC2A1,t2_other,1,0,propafenone,PROPAFENONE,341.5,3.24,58.6,2.0,4.0,11.0,0.0,24.0,Launched,antiarrhythmic,atrial fibrillation (AF)|ventricular tachycardia (VT)|ventricular arrhythmias,False,C01BC03,True,7.311,33.96934116112199,3066,-0.38238272284130215,0.3396934116112199,0.0,0.9,0.9141924959216966,0.4530062390327425,False,False
CHEMBL1201063,-7.311,3,0.0,0.0,46.9,0,,SLC2A1,t2_other,1,0,propafenone hydrochloride,PROPAFENONE HYDROCHLORIDE,341.5,3.24,58.6,2.0,4.0,11.0,0.0,24.0,,,,False,,True,7.311,33.96934116112199,3066,-0.38238272284130215,0.3396934116112199,0.0,0.9,0.9141924959216966,0.4530062390327425,False,False
CHEMBL1484,-7.223,2,0.0,0.0,77.49,0,,GALNS,t1_cns,1,0,nicardipine,NICARDIPINE,479.5,3.68,111.0,1.0,8.0,9.0,0.0,22.0,Launched,calcium channel blocker,chronic stable angina|hypertension,False,C08CA04,True,7.223,74.49412532637075,3064,0.4902917012820812,0.7449412532637075,0.0,0.4,0.5,0.45297650130548306,False,False
CHEMBL1200326,-7.223,2,0.0,0.0,53.3,0,,GALNS,t2_other,1,0,nicardipine hydrochloride,NICARDIPINE HYDROCHLORIDE,479.5,3.68,111.0,1.0,8.0,9.0,0.0,22.0,,,,False,,True,7.223,74.49412532637075,3064,0.4902917012820812,0.7449412532637075,0.0,0.4,0.5,0.45297650130548306,False,False
CHEMBL2105581,-6.762,2,0.0,0.0,32.67,0,,TNIK,t1_cns,1,0,veralipride,VERALIPRIDE,383.5,0.73,111.0,2.0,6.0,8.0,0.0,18.0,Preclinical,dopamine receptor antagonist,,False,N05AL06,True,6.762,52.334312765262816,3063,0.06008202420403725,0.5233431276526281,0.0,0.6,0.8242056993121519,0.45296810595787407,False,False
CHEMBL1201201,-5.685,2,0.0,0.0,5.42,0,,SERPINE1,t1_cns,1,0,methamphetamine,METHAMPHETAMINE,149.2,1.84,12.0,1.0,1.0,3.0,0.0,6.0,,,,False,N06BA03,True,5.685,44.487804878048784,3075,-0.10506192246483086,0.44487804878048787,0.0,1.0,0.5,0.4529512195121952,False,False
CHEMBL1173055,-5.685,2,0.0,0.0,26.86,0,,SERPINE1,t2_other,1,0,rucaparib,RUCAPARIB,323.4,2.98,56.9,3.0,2.0,3.0,0.0,12.0,Phase 3,PARP inhibitor,,False,L01XK03,True,5.685,44.487804878048784,3075,-0.10506192246483086,0.44487804878048787,0.0,1.0,0.5,0.4529512195121952,False,False
CHEMBL1200952,-5.685,2,0.0,0.0,4.73,0,,SERPINE1,t2_other,1,0,methamphetamine hydrochloride,METHAMPHETAMINE HYDROCHLORIDE,149.2,1.84,12.0,1.0,1.0,3.0,0.0,6.0,,,,False,,True,5.685,44.487804878048784,3075,-0.10506192246483086,0.44487804878048787,0.0,1.0,0.5,0.4529512195121952,False,False
CHEMBL3833368,-5.685,2,0.0,0.0,29.0,0,,SERPINE1,t2_other,1,0,rucaparib camsylate,RUCAPARIB CAMSYLATE,323.4,2.98,56.9,3.0,2.0,3.0,0.0,12.0,,,,False,,True,5.685,44.487804878048784,3075,-0.10506192246483086,0.44487804878048787,0.0,1.0,0.5,0.4529512195121952,False,False
CHEMBL2360079,-5.685,3,0.0,0.0,25.96,0,,SERPINE1,t2_other,1,0,acetophenazine maleate,ACETOPHENAZINE MALEATE,411.6,3.49,47.0,1.0,6.0,7.0,0.0,16.0,,,,False,,True,5.685,44.487804878048784,3075,-0.10506192246483086,0.44487804878048787,0.0,1.0,0.5,0.4529512195121952,False,False
CHEMBL1085,-5.685,3,0.0,0.0,28.48,0,,SERPINE1,t1_cns,1,0,acetophenazine,ACETOPHENAZINE,411.6,3.49,47.0,1.0,6.0,7.0,0.0,16.0,Launched,dopamine receptor antagonist,psychosis,False,N05AB07,True,5.685,44.487804878048784,3075,-0.10506192246483086,0.44487804878048787,0.0,1.0,0.5,0.4529512195121952,False,False
CHEMBL26,-6.816,2,0.0,0.0,20.9,0,,VASH2,t1_cns,1,0,sulpiride,SULPIRIDE,341.4,0.56,101.7,2.0,5.0,6.0,0.0,14.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AL01,True,6.816,56.986970684039086,3070,0.19220292309232537,0.5698697068403908,0.0,0.75,0.5,0.4529478827361564,False,False
CHEMBL83,-5.047,1,0.0,0.0,24.4,0,,ITPKC,t2_other,1,0,tamoxifen,TAMOXIFEN,371.5,6.0,12.5,0.0,2.0,8.0,0.0,16.0,Launched,estrogen receptor antagonist|selective estrogen receptor modulator (SERM),breast cancer,False,L02BA01,True,5.047,49.47797716150081,3065,-0.010358347344607973,0.4947797716150081,0.0,0.9,0.5,0.4529119086460033,False,False
CHEMBL786,-5.047,1,0.0,0.0,24.51,0,,ITPKC,t2_other,1,0,tamoxifen citrate,TAMOXIFEN CITRATE,371.5,6.0,12.5,0.0,2.0,8.0,0.0,16.0,,,,False,,True,5.047,49.47797716150081,3065,-0.010358347344607973,0.4947797716150081,0.0,0.9,0.5,0.4529119086460033,False,False
CHEMBL1079,-6.185,3,0.0,0.0,5.97,0,,ADRA2A,t1_cns,1,0,tizanidine,TIZANIDINE,253.7,1.72,62.2,2.0,6.0,1.0,0.0,2.0,Launched,adrenergic receptor agonist,spasms,True,M03BX02,True,6.185,18.257328990228014,3070,-0.8589208748964615,0.18257328990228014,0.4,1.0,0.5324652394614875,0.45289910188013516,False,False
CHEMBL21333,-6.012,3,0.0,0.0,52.86,0,,ITPKC,t2_other,1,0,pranlukast,PRANLUKAST,481.5,4.63,123.0,2.0,7.0,9.0,0.0,18.0,Launched,leukotriene receptor antagonist,bronchospasm|asthma,False,R03DC02,True,6.012,84.46982055464926,3065,1.042442725479623,0.8446982055464926,0.0,0.2,0.5,0.452879282218597,False,False
CHEMBL1909286,-5.8,1,0.0,0.0,7.37,0,,SERPINE1,t2_other,1,0,phenoxypropazine,PHENOXYPROPAZINE,166.2,0.92,47.3,2.0,3.0,4.0,0.0,10.0,,,,False,,True,5.8,49.46341463414634,3075,0.017529225476719302,0.4946341463414634,0.0,0.9,0.5,0.4528536585365854,False,False
CHEMBL1200692,-7.74,1,0.0,0.0,80.39,0,,VASH2,t2_other,1,0,olmesartan medoxomil,OLMESARTAN MEDOXOMIL,558.6,4.17,162.2,2.0,10.0,10.0,0.0,24.0,,,,False,C09CA08,True,7.74,84.46254071661238,3070,0.9617981338594349,0.8446254071661238,0.0,0.2,0.5,0.4528501628664496,False,False
CHEMBL3544973,-9.324,3,0.0,0.0,104.75,0,,SLC2A1,t2_other,1,0,ceftaroline fosamil acetate,CEFTAROLINE FOSAMIL ACETATE,684.7,-0.11,223.2,4.0,14.0,11.0,0.0,26.0,,,,False,,True,9.324,78.93020221787344,3066,0.7955914408361254,0.7893020221787345,0.0,0.0,0.9141924959216966,0.4528496832597483,False,False
CHEMBL3127326,-7.624,2,0.0,0.0,149.88,0,,AXL,t2_other,1,0,ombitasvir,OMBITASVIR,894.1,7.69,178.7,4.0,9.0,13.0,0.0,36.0,Launched,HCV inhibitor,hepatitis C,False,,True,7.624,80.21816997720612,3071,0.8688863402601478,0.8021816997720612,0.0,0.0,0.8797731045932484,0.45283864559781173,False,False
CHEMBL811,-7.238,2,0.0,0.0,9.2,0,,ADRA2A,t1_cns,1,0,brompheniramine,BROMPHENIRAMINE,319.2,3.93,16.1,0.0,2.0,5.0,0.0,10.0,Launched,histamine receptor antagonist,allergic rhinitis|common cold,False,R06AB51;R06AB01,True,7.238,43.241042345276874,3070,-0.14010328898861898,0.43241042345276876,0.0,1.0,0.5324652394614875,0.45283395530033066,False,False
CHEMBL1200961,-7.238,2,0.0,0.0,8.62,0,,ADRA2A,t2_other,1,0,brompheniramine maleate,BROMPHENIRAMINE MALEATE,319.2,3.93,16.1,0.0,2.0,5.0,0.0,10.0,,,,False,,True,7.238,43.241042345276874,3070,-0.14010328898861898,0.43241042345276876,0.0,1.0,0.5324652394614875,0.45283395530033066,False,False
CHEMBL340978,-6.268,2,0.0,0.0,12.67,0,,TNIK,t2_other,1,0,benoxaprofen,BENOXAPROFEN,301.7,4.34,63.3,1.0,3.0,3.0,0.0,8.0,,,,False,M01AE06,True,6.268,37.30003264773099,3063,-0.2566520899635956,0.37300032647730985,0.0,0.9,0.8242056993121519,0.45283098548774675,False,False
CHEMBL1763,-7.952,2,0.0,0.0,14.51,0,,SLC2A1,t2_other,1,0,hydroflumethiazide,HYDROFLUMETHIAZIDE,331.3,0.01,118.4,3.0,5.0,1.0,0.0,6.0,Launched,sodium/potassium/chloride transporter inhibitor,edema|congestive heart failure|hepatic cirrhosis|nephrotic syndrome|chronic renal failure|acute glomerulonephritis (AGN)|hypertension,False,C03AA02;C03AH02,True,7.952,48.92367906066536,3066,-0.007280169976309029,0.4892367906066536,0.0,0.6,0.9141924959216966,0.45282359063091593,False,False
CHEMBL1559,-5.92,2,0.0,0.0,17.48,0,,SERPINE1,t2_other,1,0,miconazole nitrate,MICONAZOLE NITRATE,416.1,6.45,27.1,0.0,2.0,6.0,0.0,12.0,,,,False,,True,5.92,54.45528455284553,3075,0.14545042332877153,0.5445528455284553,0.0,0.8,0.5,0.4528211382113822,False,False
CHEMBL29,-5.142,2,0.0,0.0,23.25,0,,ITPKC,t2_other,1,0,penicillin g,PENICILLIN G,334.4,0.86,86.7,2.0,4.0,4.0,0.0,10.0,,,,False,J01CE01;S01AA14,True,5.142,54.45350734094616,3065,0.09328528158627558,0.5445350734094616,0.0,0.8,0.5,0.45281402936378473,False,False
CHEMBL1628385,-5.142,2,0.0,0.0,15.7,0,,ITPKC,t2_other,1,0,procaine benzylpenicillin,PROCAINE BENZYLPENICILLIN,334.4,0.86,86.7,2.0,4.0,4.0,0.0,10.0,,,,False,J01CE09,True,5.142,54.45350734094616,3065,0.09328528158627558,0.5445350734094616,0.0,0.8,0.5,0.45281402936378473,False,False
CHEMBL56337,-4.933,3,0.0,0.0,12.25,0,,ITPKC,t2_other,1,0,epalrestat,EPALRESTAT,319.4,2.92,57.6,1.0,4.0,4.0,0.0,10.0,Launched,aldose reductase inhibitor,diabetic nephropathy,False,,True,4.933,44.45350734094617,3065,-0.13473070206166726,0.4445350734094617,0.0,1.0,0.5,0.45281402936378473,False,False
CHEMBL3989515,-5.142,2,0.0,0.0,21.63,0,,ITPKC,t2_other,1,0,penicillin g benzathine,PENICILLIN G BENZATHINE,334.4,0.86,86.7,2.0,4.0,4.0,0.0,10.0,,,,False,J01CE08,True,5.142,54.45350734094616,3065,0.09328528158627558,0.5445350734094616,0.0,0.8,0.5,0.45281402936378473,False,False
CHEMBL1200936,-5.142,2,0.0,0.0,27.68,0,,ITPKC,t2_other,1,0,penicillin g procaine,PENICILLIN G PROCAINE,334.4,0.86,86.7,2.0,4.0,4.0,0.0,10.0,,,,False,,True,5.142,54.45350734094616,3065,0.09328528158627558,0.5445350734094616,0.0,0.8,0.5,0.45281402936378473,False,False
CHEMBL702,-7.215,3,0.0,0.0,63.8,0,,GALNS,t2_other,1,0,piperacillin,PIPERACILLIN,517.6,-0.24,156.4,3.0,7.0,6.0,0.0,16.0,Launched,bacterial cell wall synthesis inhibitor,intra-abdominal infections|skin infections|pelvic inflammatory disease|pneumonia,False,J01CA12,True,7.215,74.44516971279373,3064,0.4856064701392017,0.7444516971279372,0.0,0.4,0.5,0.45278067885117496,False,False
CHEMBL74,-8.391,3,0.0,0.0,39.29,0,,ADRA2A,t2_other,1,0,cromolyn sodium,CROMOLYN SODIUM,466.4,-0.55,179.4,1.0,11.0,8.0,-2.0,18.0,,,,False,,True,8.391,73.22475570032573,3070,0.6469780752580492,0.7322475570032573,0.0,0.4,0.5324652394614875,0.45276880872052605,False,False
CHEMBL252556,-6.833,3,0.0,0.0,26.83,0,,ADRA2A,t1_cns,1,0,idebenone,IDEBENONE,338.4,3.46,72.8,1.0,5.0,12.0,0.0,26.0,Launched,calcium channel modulator,Alzheimer's disease|Friedreich's ataxia|Leber hereditary optic neuropathy (LHON),False,N06BX13,True,6.833,33.22475570032573,3070,-0.41657159126086607,0.3322475570032573,0.2,0.9500000000000001,0.5324652394614875,0.45276880872052605,False,False
CHEMBL1200449,-7.844,2,0.0,0.0,23.61,0,,ACVR1,t2_other,1,0,triamcinolone diacetate,TRIAMCINOLONE DIACETATE,478.5,1.76,127.2,2.0,8.0,4.0,0.0,16.0,,,,False,,True,7.844,53.30081300813008,3075,0.1901142760770788,0.5330081300813008,0.0,0.6,0.7969667318982387,0.45274826181725614,False,False
CHEMBL991,-6.429,2,0.0,0.0,7.29,0,,MAPK14,t2_other,1,0,stavudine,STAVUDINE,224.2,-0.71,84.3,2.0,4.0,2.0,0.0,6.0,Launched,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor,human immunodeficiency virus (HIV-1),False,J05AF04,True,6.429,43.98631029986962,3068,-0.1294722217673179,0.43986310299869624,0.0,0.8,0.778536615334207,0.4527257334996096,False,False
CHEMBL438,-6.12,2,0.0,0.0,11.13,0,,AXL,t2_other,1,0,sulfamerazine,SULFAMERAZINE,264.3,1.17,98.0,2.0,5.0,3.0,0.0,8.0,Launched,bacterial antifolate,coccidiosis|cholera,False,D06BA06;J01ED07,True,6.12,40.18235102572452,3071,-0.2551541276257097,0.4018235102572452,0.0,0.8,0.8797731045932484,0.4526953697918854,False,False
CHEMBL1535,-7.307,3,0.0,0.0,30.64,0,,SLC2A1,t2_other,1,0,hydroxychloroquine,HYDROXYCHLOROQUINE,335.9,3.78,48.4,2.0,4.0,9.0,0.0,20.0,Launched,antimalarial agent,malaria,False,P01BA02,True,7.307,33.88780169602087,3066,-0.3847234564005218,0.33887801696020875,0.0,0.9,0.9141924959216966,0.45268008117233804,False,False
CHEMBL1690,-7.307,3,0.0,0.0,35.45,0,,SLC2A1,t2_other,1,0,hydroxychloroquine sulfate,HYDROXYCHLOROQUINE SULFATE,335.9,3.78,48.4,2.0,4.0,9.0,0.0,20.0,,,,False,,True,7.307,33.88780169602087,3066,-0.3847234564005218,0.33887801696020875,0.0,0.9,0.9141924959216966,0.45268008117233804,False,False
CHEMBL2103736,-6.314,3,0.0,0.0,7.63,0,,GALNS,t2_other,1,0,fenoprofen calcium,FENOPROFEN CALCIUM,241.3,2.33,49.4,0.0,3.0,4.0,-1.0,8.0,,,,False,,True,6.314,44.41906005221932,3064,-0.0420676873275973,0.4441906005221932,0.0,1.0,0.5,0.4526762402088773,False,False
CHEMBL1401,-7.491,2,0.0,0.0,22.31,0,,SLC2A1,t2_other,1,0,nitazoxanide,NITAZOXANIDE,307.3,2.23,111.4,1.0,7.0,4.0,0.0,10.0,Launched,pyruvate ferredoxin oxidoreductase inhibitor,diarrhea,False,P01AX11,True,7.491,38.87801696020874,3066,-0.27704971267640566,0.3887801696020874,0.0,0.8,0.9141924959216966,0.45264094222908946,False,False
CHEMBL1750,-5.395,3,0.0,0.0,15.76,0,,ITPKC,t2_other,1,0,clofarabine,CLOFARABINE,303.7,-0.35,119.3,3.0,7.0,2.0,0.0,10.0,Launched,ribonucleotide reductase inhibitor,acute lymphoblastic leukemia (ALL),False,L01BB06,True,5.395,64.40456769983686,3065,0.3693046302127312,0.6440456769983686,0.0,0.6,0.5,0.45261827079934747,False,False
CHEMBL1051,-7.843,2,0.0,0.0,58.81,0,,ACVR1,t2_other,1,0,latanoprost,LATANOPROST,432.6,4.19,87.0,3.0,5.0,13.0,0.0,34.0,Launched,prostanoid receptor agonist,ocular hypertension|glaucoma,False,S01EE01,True,7.843,53.268292682926834,3075,0.1894726901729955,0.5326829268292683,0.0,0.6,0.7969667318982387,0.45261818051644315,False,False
CHEMBL3545068,-7.11,2,0.0,0.0,59.44,0,,TNIK,t2_other,1,0,copanlisib hydrochloride,COPANLISIB HYDROCHLORIDE,480.5,0.66,139.8,2.0,11.0,7.0,0.0,16.0,,,,False,,True,7.11,62.24289911851126,3063,0.28320646090512336,0.6224289911851126,0.0,0.4,0.8242056993121519,0.45260245137086785,False,False
CHEMBL3218576,-7.11,2,0.0,0.0,59.67,0,,TNIK,t2_other,1,0,copanlisib,COPANLISIB,480.5,0.66,139.8,2.0,11.0,7.0,0.0,16.0,Launched,PI3K inhibitor,follicular lymphoma,False,L01EM02,True,7.11,62.24289911851126,3063,0.28320646090512336,0.6224289911851126,0.0,0.4,0.8242056993121519,0.45260245137086785,False,False
CHEMBL2103822,-6.455,3,0.0,0.0,11.6,0,,VASH2,t1_cns,1,0,tasimelteon,TASIMELTEON,245.3,2.25,38.3,1.0,2.0,4.0,0.0,8.0,Launched,melatonin receptor agonist,Non-24-Hour Sleep-Wake Disorder,False,N05CH03,True,6.455,44.39739413680782,3070,-0.10847226206668573,0.44397394136807816,0.0,1.0,0.5,0.4525895765472313,False,False
CHEMBL1887891,-6.455,3,0.0,0.0,8.14,0,,VASH2,t2_other,1,0,dexfenfluramine hydrochloride,DEXFENFLURAMINE HYDROCHLORIDE,231.3,3.25,12.0,1.0,1.0,4.0,0.0,10.0,,,,False,,True,6.455,44.39739413680782,3070,-0.10847226206668573,0.44397394136807816,0.0,1.0,0.5,0.4525895765472313,False,False
CHEMBL7568,-7.043,2,0.0,0.0,29.07,0,,VASH2,t2_other,1,0,quinacrine,QUINACRINE,400.0,5.97,37.4,1.0,4.0,9.0,0.0,18.0,,,,False,P01AX05,True,7.043,64.39739413680782,3070,0.3812701447851111,0.6439739413680782,0.0,0.6,0.5,0.4525895765472313,False,False
CHEMBL248702,-6.455,3,0.0,0.0,7.89,0,,VASH2,t2_other,1,0,dexfenfluramine,DEXFENFLURAMINE,231.3,3.25,12.0,1.0,1.0,4.0,0.0,10.0,,,,False,A08AA04,True,6.455,44.39739413680782,3070,-0.10847226206668573,0.44397394136807816,0.0,1.0,0.5,0.4525895765472313,False,False
CHEMBL43452,-6.758,3,0.0,0.0,11.08,0,,TNIK,t2_other,1,0,pomalidomide,POMALIDOMIDE,273.2,-0.33,109.6,2.0,5.0,1.0,0.0,4.0,Launched,angiogenesis inhibitor|tumor necrosis factor production inhibitor,multiple myeloma,False,L04AX06,True,6.758,52.23636957231472,3063,0.05751737550632391,0.5223636957231472,0.0,0.6,0.8242056993121519,0.4525763331860817,False,False
CHEMBL2110588,-7.639,2,0.0,0.0,39.64,0,,ADRA2A,t2_other,1,0,eliglustat,ELIGLUSTAT,404.6,3.43,71.0,2.0,5.0,11.0,0.0,24.0,Launched,glycosyl transferase inhibitor,Gaucher disease,False,A16AX10,True,7.639,53.17589576547231,3070,0.13363446215007477,0.5317589576547231,0.0,0.8,0.5324652394614875,0.45257336898111244,False,False
CHEMBL5723563,-7.639,2,0.0,0.0,40.21,0,,ADRA2A,t2_other,1,0,eliglustat tartrate,ELIGLUSTAT TARTRATE,404.6,3.43,71.0,2.0,5.0,11.0,0.0,24.0,,,,False,,True,7.639,53.17589576547231,3070,0.13363446215007477,0.5317589576547231,0.0,0.8,0.5324652394614875,0.45257336898111244,False,False
CHEMBL1200521,-6.129,2,0.0,0.0,22.86,0,,MAPK14,t2_other,1,0,almotriptan malate,ALMOTRIPTAN MALATE,335.5,2.2,56.4,1.0,3.0,6.0,0.0,12.0,,,,False,,True,6.129,33.94719687092568,3068,-0.38121194233022493,0.3394719687092568,0.0,1.0,0.778536615334207,0.45256927978383377,False,False
CHEMBL1200382,-6.789,2,0.0,0.0,26.97,0,,GALNS,t2_other,1,0,bepridil hydrochloride,BEPRIDIL HYDROCHLORIDE,366.5,4.83,15.7,0.0,3.0,10.0,0.0,20.0,,,,False,,True,6.789,59.38315926892951,3064,0.2361179117808704,0.5938315926892951,0.0,0.7,0.5,0.45253263707571806,False,False
CHEMBL1008,-6.789,2,0.0,0.0,41.1,0,,GALNS,t1_cns,1,0,bepridil,BEPRIDIL,366.5,4.83,15.7,0.0,3.0,10.0,0.0,20.0,Launched,calcium channel blocker,angina pectoris,False,C08EA02,True,6.789,59.38315926892951,3064,0.2361179117808704,0.5938315926892951,0.0,0.7,0.5,0.45253263707571806,False,False
CHEMBL807,-7.025,3,0.0,0.0,4.27,0,,SLC2A1,t1_cns,1,0,memantine,MEMANTINE,179.3,2.69,26.0,1.0,1.0,0.0,0.0,2.0,Launched,glutamate receptor antagonist,Alzheimer's disease|senile dementia,True,N06DX01,True,7.025,28.84866275277234,3066,-0.5497451723255266,0.2884866275277234,0.0,1.0,0.9141924959216966,0.4525235253993439,False,False
CHEMBL1699,-7.025,3,0.0,0.0,6.6,0,,SLC2A1,t2_other,1,0,memantine hydrochloride,MEMANTINE HYDROCHLORIDE,179.3,2.69,26.0,1.0,1.0,0.0,0.0,2.0,,,,False,,True,7.025,28.84866275277234,3066,-0.5497451723255266,0.2884866275277234,0.0,1.0,0.9141924959216966,0.4525235253993439,False,False
CHEMBL1201032,-7.025,2,0.0,0.0,28.45,0,,SLC2A1,t2_other,1,0,rizatriptan benzoate,RIZATRIPTAN BENZOATE,269.4,1.91,49.7,1.0,3.0,5.0,0.0,10.0,,,,False,,True,7.025,28.84866275277234,3066,-0.5497451723255266,0.2884866275277234,0.0,1.0,0.9141924959216966,0.4525235253993439,False,False
CHEMBL4297147,-5.041,3,0.0,0.0,24.58,0,,ITPKC,t2_other,1,0,haloperidol lactate,HALOPERIDOL LACTATE,375.9,4.43,40.5,1.0,3.0,6.0,0.0,14.0,,,,False,,True,5.041,49.38009787928222,3065,-0.016904260750768275,0.4938009787928222,0.0,0.9,0.5,0.4525203915171289,False,False
CHEMBL1722209,-6.483,2,0.0,0.0,17.32,0,,GALNS,t2_other,1,0,tolterodine tartrate,TOLTERODINE TARTRATE,325.5,5.34,23.5,1.0,2.0,7.0,0.0,16.0,,,,False,,True,6.483,49.3798955613577,3064,0.05690782056573105,0.493798955613577,0.0,0.9,0.5,0.4525195822454308,False,False
CHEMBL2105689,-6.483,3,0.0,0.0,7.84,0,,GALNS,t2_other,1,0,luliconazole,LULICONAZOLE,354.3,5.06,41.6,0.0,4.0,2.0,0.0,4.0,Launched,sterol demethylase inhibitor,tinea pedis|tinea cruris|tinea corporis,False,D01AC18,True,6.483,49.3798955613577,3064,0.05690782056573105,0.493798955613577,0.0,0.9,0.5,0.4525195822454308,False,False
CHEMBL1382,-6.483,2,0.0,0.0,18.64,0,,GALNS,t1_cns,1,0,tolterodine,TOLTERODINE,325.5,5.34,23.5,1.0,2.0,7.0,0.0,16.0,Launched,acetylcholine receptor antagonist,urinary incontinence|urinary frequency,False,G04BD07,True,6.483,49.3798955613577,3064,0.05690782056573105,0.493798955613577,0.0,0.9,0.5,0.4525195822454308,False,False
CHEMBL2205807,-7.009,2,0.0,0.0,9.21,0,,ACVR1,t2_other,1,0,abametapir,ABAMETAPIR,184.2,2.76,25.8,0.0,2.0,1.0,0.0,2.0,Phase 3,metalloproteinase inhibitor,,False,P03AX07,True,7.009,33.235772357723576,3075,-0.3456099538322643,0.33235772357723575,0.0,1.0,0.7969667318982387,0.45248809921563016,False,False
CHEMBL1201000,-6.756,3,0.0,0.0,8.7,0,,TNIK,t2_other,1,0,nitrofurantoin sodium,NITROFURANTOIN SODIUM,237.2,0.86,120.1,0.0,6.0,3.0,-1.0,6.0,,,,False,,True,6.756,52.203721841332026,3063,0.056235051157467235,0.5220372184133203,0.0,0.6,0.8242056993121519,0.45244574226215095,False,False
CHEMBL1200326,-8.365,3,0.0,0.0,67.87,0,,SLC2A1,t2_other,1,0,nicardipine hydrochloride,NICARDIPINE HYDROCHLORIDE,479.5,3.68,111.0,1.0,8.0,9.0,0.0,22.0,,,,False,,True,8.365,58.82257012393999,3066,0.23440057001314846,0.5882257012393999,0.0,0.4,0.9141924959216966,0.45241915488401446,False,False
CHEMBL1484,-8.365,3,0.0,0.0,55.76,0,,SLC2A1,t1_cns,1,0,nicardipine,NICARDIPINE,479.5,3.68,111.0,1.0,8.0,9.0,0.0,22.0,Launched,calcium channel blocker,chronic stable angina|hypertension,False,C08CA04,True,8.365,58.82257012393999,3066,0.23440057001314846,0.5882257012393999,0.0,0.4,0.9141924959216966,0.45241915488401446,False,False
CHEMBL1168,-7.838,2,0.0,0.0,34.96,0,,ACVR1,t2_other,1,0,ramipril,RAMIPRIL,416.5,2.38,95.9,2.0,5.0,9.0,0.0,24.0,Launched,angiotensin converting enzyme inhibitor,hypertension,False,C09AA05,True,7.838,53.20325203252032,3075,0.18626476065258035,0.5320325203252032,0.0,0.6,0.7969667318982387,0.4523580179148171,False,False
