,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
MIR634,0.008753846641541375,1.4568329282487544,0.16722402223149524,0.008753846641541375,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SENCR,0.008753846641541375,1.4568329282487544,0.16722402223149524,0.008753846641541375,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
FSCN1,0.10715822034429578,1.697659241431929,0.16722453241562119,10.278089971720979,10.170931751376683,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
NAMPT-AS1,-0.4397917060672596,-2.0213826926735274,0.16730669482359734,1.1352423177029018,1.5750340237701614,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
NECAB3,-0.22072673286619526,-1.9142264440230503,0.16735237767205585,5.329010250352217,5.549736983218413,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
BAP1,0.10068384162569988,1.7356234005604843,0.16737046849064982,7.513485873208361,7.412802031582661,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ATG9B,-0.31569721651475113,-1.9421856975277503,0.16752622272962542,3.4907259242731556,3.806423140787907,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TRDV3,0.025711762256513653,1.4557129780386646,0.16752878709866767,0.025711762256513653,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TCAF1,0.389160040724696,2.0055746726900954,0.1675475542193999,7.365222768129409,6.976062727404713,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
CCDC182,0.058177545212279205,1.5481432890299112,0.16760551631214118,0.08517375100297984,0.026996205790700643,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MIR3193,0.016974368566107012,1.4554224279440855,0.16760792820833054,0.016974368566107012,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RN7SL508P,0.022504810564815427,1.4551894764740647,0.16767140289117166,0.022504810564815427,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNU4-54P,0.008677078449541825,1.4549063730805627,0.16774856994513215,0.008677078449541825,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
VWC2L-IT1,0.008677078449541825,1.4549063730805627,0.16774856994513215,0.008677078449541825,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ILF2P1,0.008677078449541825,1.4549063730805627,0.16774856994513215,0.008677078449541825,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MAGEC3,0.008677078449541825,1.4549063730805627,0.16774856994513215,0.008677078449541825,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNU6-1068P,0.008677078449541825,1.4549063730805627,0.16774856994513215,0.008677078449541825,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNU6-739P,0.008677078449541825,1.4549063730805627,0.16774856994513215,0.008677078449541825,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
LINC01806,0.008677078449541825,1.4549063730805627,0.16774856994513215,0.008677078449541825,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
LINC03111,0.008677078449541825,1.4549063730805627,0.16774856994513215,0.008677078449541825,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
NTF4,-0.4183144645980361,-1.9835493739112993,0.16776463045909124,0.6653186242972122,1.0836330888952483,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
NEMF,-0.06095096122167121,-1.5238986123405738,0.1678050408855192,6.114896974253745,6.175847935475416,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
H2AC14,-0.26408061853671055,-2.0748250708534535,0.16780512293289143,0.15319281789415645,0.417273436430867,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ZXDA,0.4880732187690118,1.8836799039798238,0.16780729301434125,2.3700377484983193,1.8819645297293075,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PLPP3,0.5943548640560472,1.910294657534079,0.16790725114368427,4.738517723609047,4.144162859553,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
FAM90A5,0.00899202870709492,1.4541040428782441,0.1679674262866039,0.00899202870709492,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNU1-100P,0.00899202870709492,1.4541040428782441,0.1679674262866039,0.00899202870709492,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ANKRD62,0.026973733414332124,1.4539573831384525,0.16800745723137714,0.026973733414332124,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNU6-1029P,0.016863735236558274,1.4539148484943878,0.1680190685979678,0.016863735236558274,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PROSER1,0.4950216990053793,1.981031508778699,0.168026578726915,5.817360458337851,5.322338759332472,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ZIC3,0.009013065864232556,1.4536742189753218,0.168084769700118,0.009013065864232556,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
NDUFA3P6,0.01749220497689501,1.453535887323408,0.16812254924093212,0.01749220497689501,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MIR5689HG,0.008619632611910668,1.453340658956508,0.16817587978865178,0.008619632611910668,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PTGER1,-0.24195077779081808,-1.85199716592767,0.1682063379760069,3.0253342076269787,3.2672849854177968,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
LPIN2,0.5007167157080481,1.9649815168930045,0.1682414591275808,5.135974541360244,4.635257825652196,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RPS3AP41,0.008948209408135684,1.4529246722845843,0.16828956189563885,0.008948209408135684,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
EEF1A1P31,0.008948209408135684,1.4529246722845843,0.16828956189563885,0.008948209408135684,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RPL26P11,0.008948209408135684,1.4529246722845843,0.16828956189563885,0.008948209408135684,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
VTRNA1-1,0.008948209408135684,1.4529246722845843,0.16828956189563885,0.008948209408135684,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RAB38,0.11203436213357476,1.558684320776838,0.16829501959738474,0.7051695160457441,0.5931351539121693,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
REP15,-0.3056934444220256,-1.974045070961739,0.16832726126068884,0.2917088205618059,0.5974022649838315,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ATP13A5,-0.27511027142761924,-2.0724198962748415,0.16833756090091317,0.06276438386122349,0.3378746552888427,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PTPRZ1,0.008592136264425223,1.452552647307644,0.16839128421861568,0.008592136264425223,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ZNF804B,0.008592136264425223,1.452552647307644,0.16839128421861568,0.008592136264425223,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PNMA6F,0.008969246565273318,1.452478094401135,0.16841167528350173,0.008969246565273318,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TMOD2,0.6096119650589413,2.00099519841646,0.16850775369132887,6.092591219291691,5.48297925423275,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
DTL,0.23251727621012108,1.7646919401442924,0.1685343050832989,5.562831067826003,5.330313791615882,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SCD,0.502845555256723,1.7183040426350313,0.16854000708447162,9.072181593820144,8.56933603856342,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SYN2,0.199878115538215,1.8745740070463321,0.16855270848697232,4.012923579010384,3.8130454634721693,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RPL17P47,-0.6865472855130301,-1.968673768650497,0.16858692559634825,2.492979002132245,3.1795262876452752,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
CACNG1,-0.28635458400531544,-1.920883023679685,0.16866904086461118,2.0616684111868495,2.348022995192165,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
IGBP1P3,0.008553399256980012,1.4513992552616886,0.16870698023220057,0.008553399256980012,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RPL23AP10,-0.13611189225141948,-1.7196155147612229,0.1687080903431079,0.1952300003880472,0.3313418926394667,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
DAPK3,-0.1786836479323286,-1.933513285961851,0.16871469103256023,6.167104800224439,6.3457884481567675,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SRGAP3-AS2,-0.3319633277832206,-2.086177913232266,0.1687162720742003,0.03530593135137753,0.3672692591345981,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PAQR8,0.2557360757241831,1.7529353186929904,0.16873909932749115,4.982217552468512,4.726481476744329,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PRSS1,0.022134724455072266,1.4511435274917637,0.16877704241368002,0.022134724455072266,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TMEM255B,-0.20522340053638866,-1.6819111224598995,0.16880742988848516,2.960943756194067,3.1661671567304555,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MASCRNA,-0.5155373385034572,-1.8995021683378033,0.16880936929369394,1.8472774643174008,2.362814802820858,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
HOMER3,-0.3016494394324116,-1.8952324105747478,0.16882687274299849,5.753048637859888,6.0546980772923,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ANK2,0.6188099818683082,1.8983652366935737,0.16884138658878256,7.1350530820700495,6.516243100201741,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ZNHIT3,-0.28275774912776264,-1.8408525429185878,0.16884476675650117,5.722999057380963,6.0057568065087255,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
FAM242E,0.008871441216136136,1.4507146511319882,0.16889459678556953,0.008871441216136136,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ANAPC15P2,0.008871441216136136,1.4507146511319882,0.16889459678556953,0.008871441216136136,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MIR6754,-0.2861629809674786,-2.0886734133451825,0.1689393877034976,0.036031729285005906,0.32219471025248453,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RPA1,0.13840990495600192,1.7292637244108697,0.1689950107854969,6.2369315037234685,6.098521598767467,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNU7-19P,0.018791043302786956,1.4502787136698645,0.16901415643027973,0.018791043302786956,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MTAPP2,0.008892478373273772,1.450238853442795,0.16902509195860196,0.008892478373273772,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
IGHM,0.14180699036737696,1.6005911420304382,0.16905772682982417,0.3400565374932369,0.19824954712585993,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ARMC3,-0.15840333162078452,-1.6609891990739067,0.16909607710581917,0.2818498782443332,0.44025320986511773,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TRAJ54,0.020636723092390587,1.449969925336113,0.16909888693103034,0.020636723092390587,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SLURP2-AS1,-0.07755628189146158,-1.587571414890325,0.1691828648831075,0.17052480236045942,0.248081084251921,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ICAM2,-0.23450448399093737,-1.841100351775561,0.1692069446485043,2.8694672702766977,3.103971754267635,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MIR6734,-0.17376460789216858,-1.9114369273944258,0.1692178302695253,0.16073763825805704,0.3345022461502256,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SLC7A6OS,0.25900294325330897,1.9071185126089023,0.16922450192158014,5.602331384269834,5.343328441016525,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
OR13C2,0.008813995378504979,1.4489377785685973,0.16938236118901392,0.008813995378504979,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MIR8057,0.008813995378504979,1.4489377785685973,0.16938236118901392,0.008813995378504979,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TOMM40P4,0.3523615177631665,1.8213122906576185,0.16940218859783882,1.6358799393385548,1.2835184215753883,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
IGHV3-66,0.019477682807318982,1.4488628760447155,0.16940294819391283,0.019477682807318982,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SLC17A6,0.008835032535642613,1.44844025703863,0.16951914430116266,0.008835032535642613,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
UPP1,-0.23354565364313196,-1.9496869972678412,0.1695259988631845,4.335671750072054,4.569217403715186,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
UBXN7-AS1,-0.3256950580190471,-1.8215360981463327,0.16955452121696254,0.9702082406857807,1.2959032987048278,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
JADE1,-0.12259689502427218,-1.7187016526650583,0.16959476333694035,5.601567325772952,5.724164220797224,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNA5SP368,0.008786499031019534,1.44804907237561,0.16962675683998135,0.008786499031019534,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TBC1D3,0.06415329079053257,1.4725378417195745,0.1696270390133515,0.18401792179840357,0.119864631007871,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TMEM260,0.13839205040184588,1.6975630726812978,0.16964559652077751,4.481751532250007,4.343359481848161,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
UICLM,-0.11255772151559933,-1.8616555515870918,0.16974872553398568,0.049658261252927646,0.16221598276852697,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNU6-403P,0.008807536188157168,1.447541204617475,0.1697665529651126,0.008807536188157168,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
CCL7,0.008807536188157168,1.447541204617475,0.1697665529651126,0.008807536188157168,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
LINC01091,-0.2888167183975471,-1.8652999908881147,0.16978692679341365,0.6732444914318501,0.9620612098293971,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ENTPD8,-0.5112411232111316,-1.8867871704136,0.16984000949249567,1.5474532011486803,2.058694324359812,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PRR33,-0.2122278435635354,-1.641425657640404,0.16986724383652727,2.095070144736204,2.3072979882997395,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SCARNA18B,0.008747762023574322,1.446754308872978,0.16998334382444302,0.008747762023574322,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TMED5,0.3442925781591901,1.8711877826956353,0.1699965185009239,4.566008422130472,4.221715843971282,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
VN1R28P,0.020977454383567802,1.446524972675605,0.17004656957011388,0.020977454383567802,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ARMC8P1,0.09736698424500136,1.5416399958149853,0.17006749912096836,0.17242321822538345,0.0750562339803821,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MGAT5,0.6085245606707703,1.8565000236438296,0.17031668501451427,8.484838678796136,7.876314118125365,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
CENPM,-0.4510943694395282,-1.8870408982337974,0.1703309236337613,2.7746717828739924,3.2257661523135206,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SNHG25,-0.5542286587468173,-1.9070046713296394,0.17038010120018138,2.186076957413595,2.7403056161604122,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
NEMP1,0.37137029440822733,1.8380561781163767,0.17044057607136173,5.213387375850389,4.842017081442162,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
EHBP1,0.35990584671663406,2.0616718440814448,0.1704426553158688,5.3992984533518165,5.039392606635182,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SUPT20H,0.20940080656947302,1.9973764201283752,0.17058628989749886,6.301427547332458,6.092026740762985,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
NAV2-AS5,-0.04985717648252411,-1.4366347220452271,0.17059570785428776,0.19842590899912238,0.2482830854816465,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
EHD4,0.26766937132323854,1.8495712383419103,0.1706761148958555,4.328134646462891,4.060465275139652,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
OR7E130P,0.02385756214125397,1.444195366636155,0.17068992795586527,0.02385756214125397,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
EEF1AKMT4-ECE2,-0.36904559687356864,-1.90336013170956,0.1707071859438226,2.4979927273159217,2.8670383241894903,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
LINC01761,0.01936306600535712,1.4438386159339645,0.17078862882990906,0.01936306600535712,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MAFA-AS1,-0.1698772416225273,-1.7729233794367067,0.17079468769041375,0.2224993235276699,0.3923765651501972,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SCYL1,-0.19901296646239786,-1.9014518320117826,0.17083368643667868,6.387368782921137,6.586381749383535,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MEIG1,-0.34298199940870666,-1.7911477611345086,0.17084867224460903,1.2661859520899243,1.609167951498631,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SNORA70F,0.02479886253002105,1.443085903319331,0.17099703459901572,0.02479886253002105,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MRPL58,-0.47031397538764796,-1.8969842985812575,0.17107737905797832,5.104946159939437,5.575260135327085,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TMEM156,0.01231334785994986,1.4427619992222778,0.17108677988684284,0.01231334785994986,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
LINC02115,0.01231334785994986,1.4427619992222778,0.17108677988684284,0.01231334785994986,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ARHGEF9-IT1,0.020142861987458727,1.4427016128129142,0.17110351569619023,0.020142861987458727,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TARBP2,-0.2402208390132543,-2.001453891737271,0.17116241609751692,5.462083160075378,5.702303999088632,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RN7SL559P,0.06410244160223988,1.4760297699105676,0.17118131673206285,0.09109864739294052,0.026996205790700643,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RPL21P83,0.08323235461090081,1.4695220298681946,0.17120528161819812,0.31453615477748686,0.23130380016658605,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MAP7,0.5887964410968363,2.026047289182636,0.1712672463195825,3.753192035787596,3.1643955946907596,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
COA6-AS1,-0.3908079793541832,-1.7448087467913367,0.1713448007606306,2.9527203654410963,3.3435283447952795,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MAT2A,0.3532005124307007,1.8856941369625904,0.17137941612285149,7.58204370345484,7.228843191024139,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MIR1238,-0.37242468262722983,-1.9859649356703912,0.1714114106955656,0.1849060824960003,0.5573307651232301,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
INHBB,-0.31881264695953115,-2.038496600112441,0.17148442205842812,0.14135649579950016,0.4601691427590313,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
XXYLT1,0.18205961179043584,1.875878965787139,0.17159561858646663,5.7979661705813195,5.615906558790884,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNA5SP435,0.05886314125045265,1.4775592505488684,0.17160409085699732,0.10835844123410952,0.04949529998365687,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
FSD2,-0.31398278700608406,-1.797510465539824,0.17164140663156066,2.5381488388371,2.852131625843184,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ADD2,0.4566911694871383,1.9313313277582074,0.17165344910143807,5.985287093175031,5.5285959236878925,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
CDNF,0.13894750123994104,1.565650063639369,0.1717032875273735,2.2640321951031863,2.1250846938632453,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
UBN1,0.45088731837191887,1.866302228096793,0.1717576786071222,6.116450233601724,5.665562915229805,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
SHC3,0.5886281115266669,1.9494204040626364,0.17182640323922527,5.273627812662048,4.684999701135381,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TMEM237,0.2497491540868806,1.9616423207935216,0.17190641179424948,6.257854871638886,6.008105717552006,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNA5SP513,0.012419943671494989,1.439757625739867,0.17192107859805683,0.012419943671494989,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MCM9,0.32817439628497747,2.007349119346821,0.1719713604875292,4.136644880951809,3.8084704846668314,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
DOCK2,-0.1079339801061827,-1.8232758049870523,0.17203750048103905,0.11957343223354765,0.22750741233973035,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
MT1X,-0.48092319115247406,-1.817712422620919,0.17205633166206405,2.500064379729373,2.980987570881847,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
GOLGA4-AS1,0.40690255653968,1.7554980769486368,0.1721382913538764,1.844472805032312,1.437570248492632,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
CHMP6,-0.17541489414641287,-1.8802244870809237,0.1721427267642232,5.487459606078799,5.662874500225212,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
ZSWIM5,0.4632900772776387,1.852107625835092,0.1722658785566589,4.211342708468411,3.7480526311907725,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
VCP,0.12322812781854076,1.6558092834814515,0.17226657074701,8.100668590334477,7.977440462515936,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TM4SF1-AS1,0.06126572914480646,1.4880502923556482,0.17226672549791652,0.0882619349355071,0.026996205790700643,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
HARS2,0.04865690433801628,1.6148746862360572,0.17240511006436457,6.205608330594638,6.156951426256621,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
GDPD4,-0.1609846681138826,-1.9317042041833288,0.17245732361568447,0.1304374298257299,0.2914220979396125,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
DPYS,-0.19711398942266833,-1.9919767400527628,0.17247649196273668,0.07681550317303593,0.27392949259570426,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
FTLP9,0.012530577001043727,1.437601858748467,0.1725218027877263,0.012530577001043727,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
CCNJ,0.42380648515560093,2.0248809906373135,0.1725259652452133,4.565773484952128,4.141966999796527,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
NTS,-0.27964872155389076,-1.7725095602178134,0.172563564788242,1.5106325637455746,1.7902812852994654,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
RNU6-1321P,0.020503837916131692,1.437125296694045,0.17265483598229148,0.020503837916131692,0.0,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
TXNDC16,0.5530764009707436,1.968437067971592,0.17270318337390655,5.022696147061954,4.469619746091211,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
PRAME-AS,-0.3258022593464814,-1.9317862251189954,0.1727206743518823,0.4711883692370978,0.7969906285835792,0.8031069034607026,15,3,GSE306403_SHSY5Y,Morphine_vs_Control,in_vitro
