,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
ENTPD3,-0.7153739924343672,-9.613504206964283,6.2740653599470896e-06,6.030384279573531,6.745758272007898,0.0002444555869703658,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ZFP709L1,1.0316693292456187,10.392925313760085,6.286409016187081e-06,2.7625428199961948,1.730873490750576,0.0002444555869703658,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PANK1,-0.5408688184302939,-8.815743398699405,6.303461504081126e-06,4.18331029776652,4.724179116196814,0.0002445628715075466,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
AFF4,0.32335201069819774,8.939222253541132,6.321688136813158e-06,7.265711812327738,6.94235980162954,0.00024471512221916996,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MINDY2,0.1716729456495587,8.736149290983652,6.371833522278196e-06,7.173339880138863,7.001666934489304,0.00024609948434803597,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TPH2,0.9552980448143864,9.52608600640554,6.409217004065793e-06,4.352265726022614,3.3969676812082272,0.00024651247289058547,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CAPN5,0.5050205293863428,14.278773420146456,6.411341346365315e-06,9.0090733922068,8.504052862820457,0.00024651247289058547,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TWF1,0.46871131550679923,9.086266009773887,6.43542192583632e-06,5.993199627661756,5.524488312154957,0.00024688356311896735,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SMAD9,-0.7753270466543771,-9.962432329215009,6.476325190520404e-06,5.864037351633118,6.639364398287495,0.0002478969217221568,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
DDB1,0.09668090323384249,9.835080015657974,6.513446632321191e-06,8.20797987932738,8.111298976093538,0.0002487613211585169,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ENTPD6,-0.4029870620183118,-9.691248008927701,6.67199011073279e-06,5.454398350189706,5.857385412208018,0.0002542488881840491,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
GLS2,-0.3893080529161752,-8.710971043269154,6.701337016798824e-06,5.102888515194908,5.492196568111083,0.00025479972523872866,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TPR,0.23925617210858618,8.527222988852712,6.739238724186997e-06,7.0521286242161105,6.812872452107524,0.0002556726708887794,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SDC4,0.38486510069011093,9.053779918861155,6.872757905403115e-06,5.9113488460313635,5.5264837453412525,0.0002601612561093967,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
UQCRB,-0.31554997361632076,-9.295372696770471,6.9063712073561e-06,5.6696129695679955,5.985162943184316,0.00026021818050091694,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TGM1,3.418301722051196,14.143684660466457,6.906623093276721e-06,4.760771820704344,1.3424700986531477,0.00026021818050091694,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
B4GALT2,0.601297008336072,8.50121274760687,6.919887324834437e-06,4.323231670557936,3.721934662221864,0.00026021818050091694,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RELL2,-0.25671721305361306,-8.911156366617591,6.938336024949891e-06,6.647085869764253,6.903803082817866,0.00026033975742739614,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CDH6,0.6630864386604527,9.218110046996697,7.027978630967579e-06,5.220982941585066,4.5578965029246135,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
DHX15,0.10944270473389395,9.553638299191643,7.0402153480499725e-06,6.646013328913419,6.536570624179525,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TBC1D4,-0.371511033310874,-8.517904919972416,7.081977393226072e-06,4.7029570228931865,5.0744680562040605,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
IGSF10,1.242774161207233,8.937656513507772,7.087304284946635e-06,2.4479634013502514,1.2051892401430184,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
STK32A,0.8279754836962676,8.548209579987176,7.089620467539172e-06,2.6866222044759875,1.85864672077972,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SCN7A,0.5837224281362214,10.851255337571462,7.092753905688845e-06,10.192725066548524,9.609002638412303,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
HHLA1,0.8283560337658463,9.67958638667004,7.095330699384635e-06,1.0234891731359577,0.19513313937011137,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SGPP2,-0.43874963495354,-9.107000275350835,7.096889499321427e-06,6.729229122054064,7.167978757007604,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
GADD45G,1.220983727269462,10.700729004698621,7.110116229333068e-06,4.499410022201613,3.278426294932151,0.00026162169609438447,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
STIP1,-0.2994993760057243,-9.409993506748279,7.130292854927373e-06,7.763851328883528,8.063350704889253,0.0002618010960253377,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PLA2G7,-1.4543400896937024,-11.447265065621213,7.206452650544679e-06,4.779714045519697,6.234054135213399,0.0002640308455049667,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
USP20,-0.29892867010354873,-9.82585176304235,7.2758609818734865e-06,7.610392815570813,7.909321485674361,0.0002660042337603747,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ITPRIPL2,0.6371588045232883,8.500891519087917,7.367789089085618e-06,3.1208055719935976,2.4836467674703093,0.00026837485072740604,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MAP4,0.2033894223823367,10.76685861079908,7.372073631904198e-06,9.541941858145101,9.338552435762765,0.00026837485072740604,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MDH2,-0.20444004504018665,-9.209368247193442,7.394683881614692e-06,8.100601837662067,8.305041882702254,0.00026862641446799866,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
AP1B1,-0.21089905275023302,-9.406759753037543,7.416707257401515e-06,7.333273852731857,7.54417290548209,0.0002688556380808049,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
FAM177A1,0.3236141012905298,8.725441503338676,7.445746999082367e-06,5.264659702000989,4.941045600710459,0.0002691820235852873,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ARRB1,0.7642027377606961,11.735843025435988,7.457175872555592e-06,8.936292973094478,8.172090235333782,0.0002691820235852873,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CDH19,0.6988597749802121,10.611961792030762,7.4977415779730975e-06,7.598375684602012,6.8995159096218,0.0002700765439981467,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TMCC1,0.24015047750016194,8.611580799893424,7.523938761326567e-06,5.1633369088746965,4.923186431374535,0.00027045082396281,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SYNCRIP,0.33038350196770505,12.166389276814698,7.627987966404746e-06,6.098511379437599,5.768127877469894,0.0002736160882708285,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
GDPD5,0.43716815271066967,12.7679798748496,7.676285261210492e-06,6.528563964743473,6.091395812032803,0.0002742161770745084,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
VTCN1,2.598541184362099,18.116216788988766,7.676770825171801e-06,2.6231675992972536,0.024626414935154873,0.0002742161770745084,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RNF19B,0.4020931411895621,8.474163768912685,7.71157324043854e-06,6.52293956402382,6.120846422834258,0.0002748854544664655,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PPA1,-0.2718166415761729,-8.396924959007551,7.742881445985838e-06,6.794045408576705,7.0658620501528775,0.0002749866165242867,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RRM1,0.2505216837048545,8.837137776857324,7.77988247907664e-06,4.954818566512333,4.704296882807479,0.0002749866165242867,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ARL4A,0.7936218347020674,8.519250331516895,7.793402297024818e-06,5.015958003739786,4.222336169037718,0.0002749866165242867,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PPP4R4,-0.5619448978974217,-8.458863168101411,7.804573511442389e-06,4.63456304546706,5.196507943364482,0.0002749866165242867,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ST6GAL1,0.45909171071469146,8.622994663290834,7.806167495173706e-06,6.404037407465355,5.944945696750664,0.0002749866165242867,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
INHBB,-0.7604419810257919,-8.432393624052759,7.810841357732516e-06,3.7857675118314336,4.546209492857225,0.0002749866165242867,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PFKM,-0.39327131699090323,-9.542536047605951,7.831260063572153e-06,8.371491952059309,8.764763269050212,0.00027513934227457813,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
KLHL17,-0.3113277951359077,-8.88693991196479,7.866631670033385e-06,4.9389397555261025,5.25026755066201,0.0002758157128571132,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TTLL9,-0.738025625754122,-8.75867756408308,7.895231323263182e-06,1.8313170752795414,2.5693427010336634,0.00027625236797757267,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ZFP612,-0.4697286744791409,-9.557612390431533,7.91951017584834e-06,5.8043389380920205,6.274067612571161,0.000276536365528092,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PRRC2B,0.4168674331436186,8.382474094291945,7.983797758386016e-06,8.702995672151557,8.286128239007938,0.0002782134005009873,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TMEM179,-0.23346116838837183,-9.346666564977907,8.106485121972299e-06,7.09304835382192,7.326509522210292,0.0002819145537336301,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
DLG5,0.48905236441556177,13.20114406051426,8.246530684482444e-06,6.202868993288429,5.713816628872867,0.00028620312375556717,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TASOR2,0.3484622325864253,8.355293215771809,8.287913465627861e-06,4.437509662935112,4.089047430348686,0.00028647856667521587,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CPEB1,-0.27584806691573505,-9.71945333550813,8.293446312431345e-06,6.985850668560414,7.261698735476149,0.00028647856667521587,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
OTUD4,0.4362272696531422,8.35035977071146,8.304697198767217e-06,4.899850949396608,4.463623679743466,0.00028647856667521587,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
GAP43,1.436441420374142,14.304603045400778,8.3391378734858e-06,9.167576797532153,7.731135377158011,0.0002870878249805675,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PLBD2,-0.21867427895108893,-10.564373585694511,8.401210810952406e-06,7.809081808798143,8.027756087749232,0.0002886440099907544,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
BMPR2,0.3432028348833649,11.303543538165203,8.446745057209882e-06,8.124968129760765,7.7817652948774,0.0002893909017867607,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
XKR4,1.1796279279986726,13.90480783954552,8.463502916985067e-06,5.568261241702388,4.388633313703715,0.0002893909017867607,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
FLT3,-0.5026820394432354,-8.393189807508577,8.473690344545126e-06,4.623397808599693,5.126079848042928,0.0002893909017867607,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TPMT,-0.35393394181819193,-8.304263779719173,8.525748984236349e-06,4.278923078006051,4.632857019824243,0.00029052339935144866,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CLCN4,-0.3767550979798795,-9.212447425448572,8.540810629677304e-06,6.805687231835486,7.182442329815365,0.00029052339935144866,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ERBB2,0.4079155680293116,8.382783024716108,8.672592048668758e-06,5.29216306018382,4.8842474921545085,0.00029442073403317944,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
DICER1,0.27066417510447227,8.42976216364125,8.709015731892296e-06,5.887187693901687,5.616523518797215,0.00029475609237294373,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
DZIP1,-0.4028517504417817,-12.961276462428657,8.720174497556627e-06,5.9860166147418115,6.388868365183593,0.00029475609237294373,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CLDN4,3.848707681727476,15.731567793529543,8.734151889718439e-06,3.9798232071758384,0.13111552544836233,0.00029475609237294373,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
AKAP2,0.6369747160602657,13.304415709192945,8.803215184707742e-06,7.571511229441345,6.9345365133810795,0.0002960493397572168,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PCMT1,-0.26568358421151483,-8.505383230071944,8.814434585430987e-06,7.930021124860615,8.19570470907213,0.0002960493397572168,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ZCCHC14,0.47481299289945245,8.409104001357129,8.824381255182968e-06,5.036625185810188,4.561812192910735,0.0002960493397572168,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
IGIP,-0.7062085753771408,-9.597532206800006,8.91229409054056e-06,3.0719553079667814,3.778163883343922,0.0002984136044797436,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
FADS6,-0.6688704561105254,-8.270332532467064,8.97927620047587e-06,4.591450699743071,5.260321155853596,0.0002993444058365469,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ATP6V1C1,-0.3322828569749996,-8.251756465751432,8.98751372865818e-06,7.016383724712444,7.348666581687444,0.0002993444058365469,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ADAM22,-0.3006884648504382,-8.666855855301002,8.99257887784834e-06,8.466917359393774,8.767605824244212,0.0002993444058365469,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ST8SIA1,-0.5751865088783852,-8.258855591950262,9.026309230664647e-06,5.697170092805359,6.272356601683744,0.0002998837882265478,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
JUP,0.2944132804140045,8.461717074038352,9.077664652001437e-06,8.208661066101273,7.914247785687269,0.000301005508131288,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PCYT1B,-0.3257569071794215,-9.027854238216634,9.179317471977468e-06,6.70291509243654,7.028671999615962,0.0003037874699139932,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MAP7D2,-0.3485698118559313,-8.21820291122878,9.36086770580375e-06,8.80776431704509,9.15633412890102,0.00030876638034920957,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
VCPIP1,0.44624067574529835,8.212397181228043,9.36585338405843e-06,5.68501723227763,5.238776556532332,0.00030876638034920957,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
NSF,-0.4008399469187136,-11.496678696521608,9.438269344021428e-06,9.047830659738773,9.448670606657487,0.0003105553624542435,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SOX10,0.3279155667712459,8.565432295315526,9.542214383289015e-06,7.617838769750482,7.289923202979236,0.0003129014588981678,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
IWS1,0.21670821035236365,8.299737472578904,9.546146203672917e-06,5.345933038625347,5.129224828272983,0.0003129014588981678,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PTPN12,0.2764627934986743,8.658492289397586,9.58851709094369e-06,5.827567780394561,5.551104986895886,0.0003136893449828805,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
VPS39,-0.24960566017140806,-8.579392397547444,9.613927102718796e-06,6.544140662146632,6.79374632231804,0.00031392040596854695,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
KIRREL1,0.5355666959540955,8.728606389861346,9.664842953390613e-06,7.055132774594391,6.519566078640295,0.00031498183415716835,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
AKT1,0.18461441930382705,9.423254600922116,9.700372268870647e-06,7.670721775415955,7.486107356112128,0.00031553872532391023,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
UBXN2A,-0.3100738201754085,-8.825863166645066,9.749723703635282e-06,5.60855881059139,5.9186326307667985,0.0003161350201911244,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ST3GAL5,-0.3432956904498514,-8.413555928611574,9.761624300367569e-06,5.317278737025386,5.660574427475237,0.0003161350201911244,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SEMA4F,0.7980484051770809,8.64057534780055,9.774133587440375e-06,7.325042366131869,6.526993960954788,0.0003161350201911244,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SH3RF1,0.6736318566059349,8.316757794866191,9.869601171073288e-06,4.713526063999516,4.039894207393581,0.0003184486275304791,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TMEM43,0.6176818271533229,8.518809683730218,9.882888440601076e-06,6.222442024869447,5.604760197716124,0.0003184486275304791,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MAPK1IP1L,0.26766315990319356,8.165454723503668,9.950912045046296e-06,5.130342559442005,4.862679399538812,0.0003200377915239514,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
NUDT7,-0.3886328901198626,-8.474342707295342,9.974936524326645e-06,4.669753332010813,5.058386222130675,0.0003202085627227559,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ARHGAP36,0.6514151370678016,8.509763570444035,1.0043146745413528e-05,5.395118424105651,4.7437032870378495,0.0003217944584532312,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
DLGAP4,0.34931986647612945,8.252332737908871,1.0098148009148685e-05,6.806445655221629,6.4571257887455,0.0003226044382485438,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PPDPF,0.30304086115768136,8.309227462566572,1.0106135529001722e-05,6.470621233565747,6.167580372408065,0.0003226044382485438,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
KIF5C,0.3317481341209092,10.224999008096693,1.016768497757469e-05,9.826080293371511,9.494332159250602,0.0003239339068234994,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SNHG11,-0.4016402764539908,-8.14838757088736,1.0185648268325114e-05,6.661246811117786,7.062887087571776,0.0003239339068234994,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SGSM2,-0.1866923415538322,-8.14434005811801,1.0235972046058753e-05,5.451644826675779,5.6383371682296115,0.00032493039277934184,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
WDR24,-0.1862603967643608,-8.144757186801138,1.028294680103066e-05,4.687469798123445,4.873730194887806,0.00032581707364006405,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PCDH11X,0.7299425256517649,8.427440914503206,1.0328471888838118e-05,2.0668129218100177,1.3368703961582529,0.0003266546284991131,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TRAPPC4,-0.31500169095721375,-8.24841499408429,1.0377512167988566e-05,5.708857884413917,6.023859575371131,0.0003276000612440671,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ESRRA,-0.38130645935732854,-9.910835450235416,1.0440094210213395e-05,5.175197044522318,5.556503503879647,0.0003289687144323226,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TMX2,-0.2819243368792961,-8.578427863854458,1.0568039465284686e-05,7.788937043186408,8.070861380065704,0.000332388153034965,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PNKD,-0.20728380145495162,-8.095081207618637,1.0650250708881462e-05,7.862479048539771,8.069762849994722,0.000334359247025618,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
BNIP3,-0.35304021741012725,-8.626135559465187,1.0681763113637566e-05,7.342248709649643,7.69528892705977,0.00033469382528976096,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
UGDH,0.5410710583928333,8.487065920946144,1.0700030533810593e-05,5.291515125401843,4.75044406700901,0.00033469382528976096,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ALG10,0.7945092562999201,12.008093306167872,1.0757130735582068e-05,3.7216218404538424,2.9271125841539223,0.0003357829366425327,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ITGA7,0.2672439925319843,8.418939222842326,1.077409890220634e-05,8.631828620150545,8.36458462761856,0.0003357829366425327,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
BASP1,0.5865028625079036,9.10089050411286,1.0853290040273583e-05,8.2661605956538,7.679657733145896,0.00033704365146215194,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
DDAH2,0.475679078304057,9.637550010143249,1.0865288142772787e-05,6.494549804695146,6.018870726391089,0.00033704365146215194,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
HS3ST2,-0.8187579555211606,-8.465638980873429,1.0873646733320156e-05,5.54270374215855,6.361461697679711,0.00033704365146215194,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
VAMP1,-0.8741467145636364,-11.107530387432396,1.0950312572180892e-05,9.313160640914878,10.187307355478515,0.00033880623528031653,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
NDUFS1,-0.29822724209839446,-9.41407668294105,1.0983363210927488e-05,7.425335130718172,7.723562372816566,0.00033906021717858135,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RAB10,0.16294990310209911,8.195907223395757,1.0998154326949893e-05,7.609628607836059,7.4466787047339595,0.00033906021717858135,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
NDUFS3,-0.3255426194170372,-9.201112815925466,1.1018368077054305e-05,5.927526834326399,6.253069453743437,0.0003390724420834517,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
FAM214A,0.34962902134441176,8.062336720458388,1.1078335416753049e-05,5.418113642613382,5.06848462126897,0.0003400452964811372,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SLC25A33,-0.4823433828107939,-8.070831411205356,1.1089729715749536e-05,4.475204577224766,4.95754796003556,0.0003400452964811372,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ATP10D,0.7287602043750145,15.893962215290099,1.1194316348871164e-05,4.58867860691318,3.8599184025381654,0.0003426381980844108,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
KCTD12,0.5887255342742375,8.044092783831745,1.1264950991086729e-05,8.743351861077542,8.154626326803305,0.0003433572480221804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
UBLCP1,-0.3104244659079356,-9.76927437637845,1.1294852148286634e-05,6.637978122671161,6.948402588579096,0.0003433572480221804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
P4HB,0.3360584075745283,8.059162280538754,1.1303319729836882e-05,7.966774213025714,7.630715805451186,0.0003433572480221804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ADAMTS4,1.3070714424815835,8.12682839057702,1.1304007815055744e-05,3.7741367983903653,2.467065355908782,0.0003433572480221804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TNFRSF19,0.6493167381905056,8.100786739713683,1.1323335592092283e-05,1.9897665744569808,1.3404498362664752,0.0003433572480221804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
KLF10,0.5248366456169924,10.428014108147766,1.134866405556974e-05,4.983687263785448,4.458850618168456,0.0003433572480221804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ANTXR1,0.5294400708682634,9.096384598147283,1.1358281845736652e-05,4.934884572629506,4.4054445017612425,0.0003433572480221804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PRTFDC1,0.26292405824864407,8.738378363624008,1.139193269887967e-05,4.919179334579145,4.6562552763305005,0.00034376714017254174,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PRR18,0.47112140883188536,8.030153993537366,1.142817214408814e-05,3.5891465232926882,3.118025114460803,0.0003442535658192748,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
OSBPL8,0.4765879510600364,9.720879825284987,1.1591978951404691e-05,6.238403909916649,5.761815958856612,0.00034727843286499804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TNFRSF1A,0.5475722183458904,8.322556013029114,1.1596674179317162e-05,6.078643813940146,5.5310715955942555,0.00034727843286499804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
EP400,0.24302240770537153,9.014847864159789,1.1607621832261865e-05,6.37684044529166,6.1338180375862885,0.00034727843286499804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PPP3CB,-0.271002391413135,-8.121820912831554,1.1609775780174101e-05,7.118112777752863,7.389115169165998,0.00034727843286499804,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ARG1,1.855193224399675,12.718146117764507,1.1716094423400337e-05,3.3239325942781726,1.4687393698784976,0.00034984707780869067,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TACSTD2,2.137441164936534,15.258194674682917,1.1777174559784295e-05,2.219925317701563,0.08248415276502906,0.00035105828696499876,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TNIP2,0.5465585671535274,8.479670492079574,1.1879426412615625e-05,3.6686641344715434,3.122105567318016,0.00035204383849131297,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MAPK10,-0.24971154402158469,-8.087011434577425,1.1906020977297735e-05,8.30480377712315,8.554515321144734,0.00035204383849131297,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CDHR5,1.5572778144381911,13.076141720596347,1.1944564127509357e-05,2.828505540203514,1.271227725765323,0.00035204383849131297,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PDYN,1.122830030387309,7.999382121692117,1.1948089255510441e-05,1.4415212273756932,0.31869119698838416,0.00035204383849131297,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
KLHL20,-0.22801773692328808,-8.012691323238423,1.1950868646933414e-05,5.922992633563772,6.15101037048706,0.00035204383849131297,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TFRC,-0.4169955171313351,-8.066203656042562,1.1961963603226198e-05,7.009231479348887,7.426226996480222,0.00035204383849131297,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ITPKC,0.8107756719570349,9.07468743837767,1.1968019402429278e-05,4.422228789502722,3.6114531175456874,0.00035204383849131297,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
